season,game_id,date,team,GN,home_away,opponent,results,game_end,final_G,final_GA,situation,toi,gf,ga,xgf,xga,xg%,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,g_dif,xg_dif,fwf_dif,hdsc_dif,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,offense,defense,differential
20122013,2012020090,2013-01-30,EDM,6,AWAY,ARI,W,OT,2,1,5on5,52.68333333333333,1,0,1.393,1.706,0.45,5.0,7.0,0.42,14.0,12.0,0.54,2.375,2.375,32,37,0.46,42,49,0.46,1,-0.31299999999999994,-5,-2.0,16,25,9.0,11.0,7.0,5.0,13.0,7.0,11,13,0.34375,0.40625,10,12,16,12,0.38,0.24,0.24,0.24,2.0,4.0,2.0,4.0,17.0,19.0,23.0,5.0,1.0,1.0,40.0,8.0,5.0,0.0,1.0,4.0,2.393,1.706,0.6869999999999998
20122013,2012020090,2013-01-30,EDM,6,AWAY,ARI,W,OT,2,1,all,63.86666666666667,2,1,1.541,2.085,0.42,5.0,8.0,0.38,16.0,14.0,0.53,2.3513513513513513,2.3333333333333335,38,44,0.46,50,61,0.45,1,-0.544,-6,-3.0,21,28,11.0,13.0,8.0,6.0,16.0,9.0,12,17,0.32432432432432434,0.4358974358974359,12,17,17,16,0.34,0.26,0.24,0.28,3.0,6.0,5.0,10.0,21.0,26.0,24.0,6.0,3.0,1.0,44.0,9.0,6.0,0.0,1.0,4.0,3.541,3.085,0.45599999999999996
20122013,2012020090,2013-01-30,EDM,6,AWAY,ARI,W,OT,2,1,other,1.0833333333333333,1,0,0.109,0.014,0.89,0.0,0.0,0.0,1.0,0.0,1.0,2.5,1.0,2,1,0.67,4,3,0.57,1,0.095,1,0.0,2,1,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,2,2,0,0,0.0,0.0,0.5,0.67,1.0,2.0,3.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.109,0.014,1.095
20122013,2012020091,2013-01-30,COL,6,AWAY,VAN,L,REG,0,3,4on5,8.566666666666666,0,1,0.337,0.863,0.28,1.0,4.0,0.2,1.0,6.0,0.14,4.0,3.25,1,8,0.11,1,12,0.08,-1,-0.526,-7,-3.0,1,4,0.0,0.0,0.0,2.0,2.0,0.0,0,1,0.0,0.125,0,4,0,4,0.0,0.33,0.0,0.33,0.0,0.0,1.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.337,1.863,-1.526
20122013,2012020091,2013-01-30,COL,6,AWAY,VAN,L,REG,0,3,5on4,5.183333333333334,0,0,0.43,0.015,0.97,1.0,0.0,1.0,2.0,1.0,0.67,2.0,3.0,6,1,0.86,7,1,0.88,0,0.415,5,1.0,5,1,1.0,1.0,3.0,1.0,0.0,0.0,3,0,0.5,0.0,1,0,1,0,0.14,0.0,0.14,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43,0.015,0.415
20122013,2012020091,2013-01-30,COL,6,AWAY,VAN,L,REG,0,3,5on5,44.81666666666667,0,2,1.732,1.819,0.49,10.0,9.0,0.53,14.0,16.0,0.47,2.6923076923076925,2.6551724137931036,26,29,0.47,32,48,0.4,-2,-0.08699999999999997,-3,1.0,18,18,4.0,6.0,6.0,7.0,7.0,6.0,8,7,0.3076923076923077,0.2413793103448276,6,19,8,11,0.25,0.23,0.19,0.4,6.0,15.0,3.0,6.0,17.0,19.0,21.0,5.0,7.0,4.0,22.0,7.0,10.0,7.0,0.0,1.0,1.732,3.819,-2.0869999999999997
20122013,2012020091,2013-01-30,COL,6,AWAY,VAN,L,REG,0,3,all,60.0,0,3,2.518,2.697,0.48,13.0,13.0,0.5,18.0,23.0,0.44,2.6470588235294117,2.789473684210526,34,38,0.47,41,61,0.4,-3,-0.17900000000000027,-4,0.0,24,23,5.0,7.0,9.0,10.0,9.0,6.0,11,8,0.3235294117647059,0.21052631578947367,7,23,10,15,0.24,0.25,0.17,0.38,6.0,15.0,5.0,13.0,27.0,31.0,22.0,5.0,7.0,4.0,23.0,9.0,10.0,7.0,0.0,2.0,2.518,5.697,-3.1790000000000003
20122013,2012020091,2013-01-30,COL,6,AWAY,VAN,L,REG,0,3,other,1.4333333333333333,0,0,0.02,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1,0,1.0,1,0,1.0,0,0.02,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
20122013,2012020091,2013-01-30,VAN,7,HOME,COL,W,REG,3,0,4on5,5.183333333333334,0,0,0.015,0.43,0.03,0.0,1.0,0.0,1.0,2.0,0.33,3.0,2.0,1,6,0.14,1,7,0.12,0,-0.415,-5,-1.0,1,5,1.0,0.0,0.0,1.0,1.0,3.0,0,3,0.0,0.5,0,1,0,1,0.0,0.14,0.0,0.14,1.0,2.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.43,-0.415
20122013,2012020091,2013-01-30,VAN,7,HOME,COL,W,REG,3,0,5on4,8.566666666666666,1,0,0.863,0.337,0.72,4.0,1.0,0.8,6.0,1.0,0.86,3.25,4.0,8,1,0.89,12,1,0.92,1,0.526,7,3.0,4,1,2.0,2.0,0.0,0.0,0.0,0.0,1,0,0.125,0.0,4,0,4,0,0.33,0.0,0.33,0.0,1.0,5.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.863,0.337,1.526
20122013,2012020091,2013-01-30,VAN,7,HOME,COL,W,REG,3,0,5on5,44.81666666666667,2,0,1.819,1.732,0.51,9.0,10.0,0.47,16.0,14.0,0.53,2.6551724137931036,2.6923076923076925,29,26,0.53,48,32,0.6,2,0.08699999999999997,3,-1.0,18,18,7.0,7.0,6.0,4.0,6.0,6.0,7,8,0.2413793103448276,0.3076923076923077,19,6,11,8,0.23,0.25,0.4,0.19,3.0,6.0,6.0,15.0,19.0,17.0,22.0,7.0,10.0,7.0,21.0,5.0,7.0,4.0,1.0,0.0,3.819,1.732,2.0869999999999997
20122013,2012020091,2013-01-30,VAN,7,HOME,COL,W,REG,3,0,all,60.0,3,0,2.697,2.518,0.52,13.0,13.0,0.5,23.0,18.0,0.56,2.789473684210526,2.6470588235294117,38,34,0.53,61,41,0.6,3,0.17900000000000027,4,0.0,23,24,10.0,9.0,6.0,5.0,7.0,9.0,8,11,0.21052631578947367,0.3235294117647059,23,7,15,10,0.25,0.24,0.38,0.17,5.0,13.0,6.0,15.0,31.0,27.0,23.0,9.0,10.0,7.0,22.0,5.0,7.0,4.0,2.0,0.0,5.697,2.518,3.1790000000000003
20122013,2012020091,2013-01-30,VAN,7,HOME,COL,W,REG,3,0,other,1.4333333333333333,0,0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0,1,0.0,0,1,0.0,0,-0.02,-1,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.02
20122013,2012020092,2013-01-31,BOS,7,HOME,BUF,L,REG,4,7,4on5,2.9833333333333334,0,0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2,0.0,0,3,0.0,0,-0.016,-2,0.0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0,2,0.0,1.0,0,1,0,1,0.0,0.33,0.0,0.33,1.0,2.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,-0.016
20122013,2012020092,2013-01-31,BOS,7,HOME,BUF,L,REG,4,7,5on4,6.0,0,0,1.18,0.0,1.0,3.0,0.0,1.0,6.0,0.0,1.0,3.0,0.0,9,0,1.0,11,0,1.0,0,1.18,9,3.0,8,0,3.0,3.0,0.0,0.0,0.0,0.0,2,0,0.2222222222222222,0.0,2,0,1,0,0.09,0.0,0.18,0.0,1.0,2.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,1.18
20122013,2012020092,2013-01-31,BOS,7,HOME,BUF,L,REG,4,7,5on5,46.75,4,6,3.255,3.1,0.51,12.0,8.0,0.6,26.0,20.0,0.57,2.6363636363636362,2.7058823529411766,45,36,0.56,67,42,0.61,-2,0.1549999999999998,9,4.0,33,27,14.0,8.0,10.0,12.0,10.0,4.0,14,9,0.3181818181818182,0.2647058823529412,22,6,12,9,0.18,0.21,0.33,0.14,3.0,9.0,3.0,8.0,30.0,19.0,13.0,10.0,12.0,5.0,19.0,3.0,3.0,0.0,5.0,1.0,7.255,9.1,-1.8449999999999998
20122013,2012020092,2013-01-31,BOS,7,HOME,BUF,L,REG,4,7,all,60.0,4,7,4.722,4.089,0.54,16.0,10.0,0.62,33.0,23.0,0.59,2.6785714285714284,2.725,57,42,0.58,81,50,0.62,-3,0.633,15,6.0,42,32,17.0,12.0,11.0,13.0,13.0,4.0,18,11,0.32142857142857145,0.275,24,8,15,10,0.19,0.2,0.3,0.16,5.0,13.0,4.0,13.0,36.0,26.0,17.0,10.0,13.0,5.0,20.0,3.0,3.0,0.0,5.0,1.0,8.722000000000001,11.089,-2.366999999999999
20122013,2012020092,2013-01-31,BOS,7,HOME,BUF,L,REG,4,7,other,4.266666666666667,0,1,0.288,0.973,0.23,1.0,2.0,0.33,1.0,3.0,0.25,2.3333333333333335,3.25,3,4,0.43,3,5,0.38,-1,-0.685,-1,-1.0,1,4,0.0,1.0,1.0,1.0,1.0,0.0,2,0,0.6666666666666666,0.0,0,1,2,0,0.67,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1.9729999999999999,-1.6849999999999998
20122013,2012020092,2013-01-31,BUF,7,AWAY,BOS,W,REG,7,4,4on5,6.0,0,0,0.0,1.18,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0,9,0.0,0,11,0.0,0,-1.18,-9,-3.0,0,8,0.0,0.0,0.0,3.0,3.0,0.0,0,2,0.0,0.2222222222222222,0,2,0,1,0.0,0.09,0.0,0.18,0.0,0.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.18,-1.18
20122013,2012020092,2013-01-31,BUF,7,AWAY,BOS,W,REG,7,4,5on4,2.9833333333333334,0,0,0.016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,0,1.0,3,0,1.0,0,0.016,2,0.0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,1,0,1,0,0.33,0.0,0.33,0.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.016
20122013,2012020092,2013-01-31,BUF,7,AWAY,BOS,W,REG,7,4,5on5,46.75,6,4,3.1,3.255,0.49,8.0,12.0,0.4,20.0,26.0,0.43,2.7058823529411766,2.6363636363636362,36,45,0.44,42,67,0.39,2,-0.1549999999999998,-9,-4.0,27,33,12.0,10.0,4.0,14.0,8.0,10.0,9,14,0.2647058823529412,0.3181818181818182,6,22,9,12,0.21,0.18,0.14,0.33,3.0,8.0,3.0,9.0,19.0,30.0,19.0,3.0,3.0,0.0,13.0,10.0,12.0,5.0,1.0,5.0,9.1,7.255,1.8449999999999998
20122013,2012020092,2013-01-31,BUF,7,AWAY,BOS,W,REG,7,4,all,60.0,7,4,4.089,4.722,0.46,10.0,16.0,0.38,23.0,33.0,0.41,2.725,2.6785714285714284,42,57,0.42,50,81,0.38,3,-0.633,-15,-6.0,32,42,13.0,13.0,4.0,17.0,12.0,11.0,11,18,0.275,0.32142857142857145,8,24,10,15,0.2,0.19,0.16,0.3,4.0,13.0,5.0,13.0,26.0,36.0,20.0,3.0,3.0,0.0,17.0,10.0,13.0,5.0,1.0,5.0,11.089,8.722000000000001,2.366999999999999
20122013,2012020092,2013-01-31,BUF,7,AWAY,BOS,W,REG,7,4,other,4.266666666666667,1,0,0.973,0.288,0.77,2.0,1.0,0.67,3.0,1.0,0.75,3.25,2.3333333333333335,4,3,0.57,5,3,0.62,1,0.685,1,1.0,4,1,1.0,1.0,0.0,0.0,1.0,1.0,0,2,0.0,0.6666666666666666,1,0,0,2,0.0,0.67,0.2,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9729999999999999,0.288,1.6849999999999998
20122013,2012020093,2013-01-31,TOR,7,HOME,WSH,W,REG,3,2,4on5,3.95,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1,4,0.2,1,4,0.2,-1,0.0,-3,-1.0,1,3,0.0,1.0,0.0,0.0,1.0,2.0,0,3,0.0,0.75,0,0,0,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
20122013,2012020093,2013-01-31,TOR,7,HOME,WSH,W,REG,3,2,5on4,10.733333333333333,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0714285714285716,1.5,14,3,0.82,21,3,0.88,1,0.0,11,0.0,9,2,6.0,3.0,5.0,0.0,1.0,1.0,6,2,0.42857142857142855,1.0,7,0,5,1,0.24,0.33,0.33,0.0,1.0,2.0,2.0,4.0,8.0,7.0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
20122013,2012020093,2013-01-31,TOR,7,HOME,WSH,W,REG,3,2,5on5,42.75,2,1,0.0,0.0,0.0,5.0,1.0,0.83,17.0,8.0,0.68,2.1951219512195124,1.962962962962963,43,27,0.61,56,39,0.59,1,0.0,16,4.0,27,17,12.0,10.0,14.0,7.0,9.0,10.0,19,14,0.4634146341463415,0.5185185185185185,13,12,16,10,0.29,0.26,0.23,0.31,2.0,4.0,6.0,12.0,30.0,19.0,24.0,8.0,10.0,7.0,15.0,9.0,11.0,6.0,5.0,6.0,2.0,1.0,1.0
20122013,2012020093,2013-01-31,TOR,7,HOME,WSH,W,REG,3,2,all,60.0,3,2,0.0,0.0,0.0,7.0,2.0,0.78,25.0,9.0,0.74,2.2,1.9393939393939394,62,34,0.65,84,46,0.65,1,0.0,28,5.0,40,22,18.0,15.0,20.0,7.0,11.0,13.0,27,19,0.45,0.5757575757575758,22,12,22,12,0.26,0.26,0.26,0.26,3.0,6.0,8.0,16.0,44.0,30.0,28.0,10.0,14.0,8.0,17.0,11.0,12.0,7.0,6.0,7.0,3.0,2.0,1.0
20122013,2012020093,2013-01-31,TOR,7,HOME,WSH,W,REG,3,2,other,2.566666666666667,0,0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.75,0.0,4,0,1.0,6,0,1.0,0,0.0,4,2.0,3,0,0.0,1.0,1.0,0.0,0.0,0.0,2,0,0.5,0.0,2,0,1,0,0.17,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20122013,2012020093,2013-01-31,WSH,7,AWAY,TOR,L,REG,2,3,4on5,10.733333333333333,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.5,2.0714285714285716,3,14,0.18,3,21,0.12,-1,0.0,-11,0.0,2,9,0.0,1.0,1.0,6.0,3.0,5.0,2,6,1.0,0.42857142857142855,0,7,1,5,0.33,0.24,0.0,0.33,2.0,4.0,1.0,2.0,7.0,8.0,2.0,1.0,1.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,-1.0
20122013,2012020093,2013-01-31,WSH,7,AWAY,TOR,L,REG,2,3,5on4,3.95,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4,1,0.8,4,1,0.8,1,0.0,3,1.0,3,1,0.0,1.0,2.0,0.0,1.0,0.0,3,0,0.75,0.0,0,0,1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
20122013,2012020093,2013-01-31,WSH,7,AWAY,TOR,L,REG,2,3,5on5,42.75,1,2,0.0,0.0,0.0,1.0,5.0,0.17,8.0,17.0,0.32,1.962962962962963,2.1951219512195124,27,43,0.39,39,56,0.41,-1,0.0,-16,-4.0,17,27,7.0,9.0,10.0,12.0,10.0,14.0,14,19,0.5185185185185185,0.4634146341463415,12,13,10,16,0.26,0.29,0.31,0.23,6.0,12.0,2.0,4.0,19.0,30.0,15.0,9.0,11.0,6.0,24.0,8.0,10.0,7.0,6.0,5.0,1.0,2.0,-1.0
20122013,2012020093,2013-01-31,WSH,7,AWAY,TOR,L,REG,2,3,all,60.0,2,3,0.0,0.0,0.0,2.0,7.0,0.22,9.0,25.0,0.26,1.9393939393939394,2.2,34,62,0.35,46,84,0.35,-1,0.0,-28,-5.0,22,40,7.0,11.0,13.0,18.0,15.0,20.0,19,27,0.5757575757575758,0.45,12,22,12,22,0.26,0.26,0.26,0.26,8.0,16.0,3.0,6.0,30.0,44.0,17.0,11.0,12.0,7.0,28.0,10.0,14.0,8.0,7.0,6.0,2.0,3.0,-1.0
20122013,2012020093,2013-01-31,WSH,7,AWAY,TOR,L,REG,2,3,other,2.566666666666667,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.75,0,4,0.0,0,6,0.0,0,0.0,-4,-2.0,0,3,0.0,0.0,0.0,0.0,1.0,1.0,0,2,0.0,0.5,0,2,0,1,0.0,0.17,0.0,0.33,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20122013,2012020094,2013-01-31,NYI,7,AWAY,NJD,W,OT,5,4,4on5,9.4,0,0,0.202,0.892,0.18,2.0,1.0,0.67,3.0,8.0,0.27,3.6666666666666665,2.6666666666666665,3,12,0.2,3,16,0.16,0,-0.69,-9,1.0,2,9,1.0,0.0,0.0,7.0,3.0,1.0,0,2,0.0,0.16666666666666666,0,4,1,3,0.33,0.19,0.0,0.25,0.0,0.0,1.0,5.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.202,0.892,-0.69
20122013,2012020094,2013-01-31,NYI,7,AWAY,NJD,W,OT,5,4,5on4,4.233333333333333,2,0,1.582,0.0,1.0,4.0,0.0,1.0,8.0,0.0,1.0,3.090909090909091,0.0,11,0,1.0,13,0,1.0,2,1.582,11,4.0,11,0,4.0,3.0,0.0,0.0,0.0,0.0,2,0,0.18181818181818182,0.0,2,0,0,0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.582,0.0,3.582
20122013,2012020094,2013-01-31,NYI,7,AWAY,NJD,W,OT,5,4,5on5,48.38333333333333,2,4,1.481,1.755,0.46,5.0,5.0,0.5,9.0,17.0,0.35,2.5789473684210527,2.6666666666666665,20,28,0.42,27,37,0.42,-2,-0.2739999999999998,-8,0.0,18,22,4.0,7.0,3.0,12.0,6.0,4.0,6,6,0.3157894736842105,0.2222222222222222,7,9,2,6,0.07,0.16,0.26,0.24,6.0,15.0,3.0,6.0,23.0,16.0,4.0,2.0,1.0,0.0,10.0,1.0,7.0,3.0,2.0,1.0,3.481,5.755,-2.274
20122013,2012020094,2013-01-31,NYI,7,AWAY,NJD,W,OT,5,4,all,62.016666666666666,5,4,4.274,2.784,0.61,13.0,6.0,0.68,23.0,26.0,0.47,2.891891891891892,2.619047619047619,38,43,0.47,47,57,0.45,1,1.4900000000000002,-5,7.0,35,32,10.0,11.0,3.0,20.0,10.0,6.0,8,9,0.21621621621621623,0.21428571428571427,9,14,3,11,0.06,0.19,0.19,0.25,6.0,15.0,5.0,13.0,33.0,26.0,4.0,3.0,1.0,0.0,12.0,1.0,13.0,4.0,2.0,1.0,9.274000000000001,6.784,2.490000000000001
20122013,2012020094,2013-01-31,NYI,7,AWAY,NJD,W,OT,5,4,other,0.0,1,0,1.008,0.137,0.88,2.0,0.0,1.0,3.0,1.0,0.75,3.25,2.0,4,3,0.57,4,4,0.5,1,0.871,1,2.0,4,1,1.0,1.0,0.0,1.0,1.0,1.0,0,1,0.0,0.3333333333333333,0,1,0,2,0.0,0.5,0.0,0.25,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008,0.137,1.871
20122013,2012020094,2013-01-31,NJD,6,HOME,NYI,OTL,OT,4,5,4on5,4.233333333333333,0,2,0.0,1.582,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,3.090909090909091,0,11,0.0,0,13,0.0,-2,-1.582,-11,-4.0,0,11,0.0,0.0,0.0,4.0,3.0,0.0,0,2,0.0,0.18181818181818182,0,2,0,0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.582,-3.582
20122013,2012020094,2013-01-31,NJD,6,HOME,NYI,OTL,OT,4,5,5on4,9.4,0,0,0.892,0.202,0.82,1.0,2.0,0.33,8.0,3.0,0.73,2.6666666666666665,3.6666666666666665,12,3,0.8,16,3,0.84,0,0.69,9,-1.0,9,2,7.0,3.0,1.0,1.0,0.0,0.0,2,0,0.16666666666666666,0.0,4,0,3,1,0.19,0.33,0.25,0.0,1.0,5.0,0.0,0.0,6.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.892,0.202,0.69
20122013,2012020094,2013-01-31,NJD,6,HOME,NYI,OTL,OT,4,5,5on5,48.38333333333333,4,2,1.755,1.481,0.54,5.0,5.0,0.5,17.0,9.0,0.65,2.6666666666666665,2.5789473684210527,28,20,0.58,37,27,0.58,2,0.2739999999999998,8,0.0,22,18,12.0,6.0,4.0,4.0,7.0,3.0,6,6,0.2222222222222222,0.3157894736842105,9,7,6,2,0.16,0.07,0.24,0.26,3.0,6.0,6.0,15.0,16.0,23.0,10.0,1.0,7.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,5.755,3.481,2.274
20122013,2012020094,2013-01-31,NJD,6,HOME,NYI,OTL,OT,4,5,all,62.016666666666666,4,5,2.784,4.274,0.39,6.0,13.0,0.32,26.0,23.0,0.53,2.619047619047619,2.891891891891892,43,38,0.53,57,47,0.55,-1,-1.4900000000000002,5,-7.0,32,35,20.0,10.0,6.0,10.0,11.0,3.0,9,8,0.21428571428571427,0.21621621621621623,14,9,11,3,0.19,0.06,0.25,0.19,5.0,13.0,6.0,15.0,26.0,33.0,12.0,1.0,13.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,6.784,9.274000000000001,-2.490000000000001
20122013,2012020094,2013-01-31,NJD,6,HOME,NYI,OTL,OT,4,5,other,0.0,0,1,0.137,1.008,0.12,0.0,2.0,0.0,1.0,3.0,0.25,2.0,3.25,3,4,0.43,4,4,0.5,-1,-0.871,-1,-2.0,1,4,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0.3333333333333333,0.0,1,0,2,0,0.5,0.0,0.25,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,2.008,-1.871
20122013,2012020095,2013-01-31,NYR,7,HOME,PIT,L,REG,0,3,4on5,9.7,0,1,0.076,0.767,0.09,0.0,3.0,0.0,1.0,8.0,0.11,3.0,3.1,1,10,0.09,2,15,0.12,-1,-0.6910000000000001,-9,-3.0,1,7,1.0,0.0,0.0,5.0,2.0,0.0,0,1,0.0,0.1,1,5,0,3,0.0,0.2,0.5,0.33,0.0,0.0,0.0,0.0,7.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.076,1.767,-1.6909999999999998
20122013,2012020095,2013-01-31,NYR,7,HOME,PIT,L,REG,0,3,5on4,7.266666666666667,0,0,0.375,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.125,0.0,8,0,1.0,9,0,1.0,0,0.375,8,0.0,5,0,3.0,3.0,2.0,0.0,0.0,0.0,4,0,0.5,0.0,1,0,3,0,0.33,0.0,0.11,0.0,1.0,2.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.375
20122013,2012020095,2013-01-31,NYR,7,HOME,PIT,L,REG,0,3,5on5,41.03333333333333,0,2,1.31,1.598,0.45,7.0,7.0,0.5,11.0,16.0,0.41,2.4615384615384617,2.8076923076923075,26,26,0.5,33,33,0.5,-2,-0.28800000000000003,0,0.0,21,17,4.0,9.0,6.0,9.0,8.0,2.0,9,4,0.34615384615384615,0.15384615384615385,7,7,5,9,0.15,0.27,0.21,0.21,5.0,10.0,5.0,10.0,24.0,21.0,27.0,4.0,2.0,0.0,18.0,2.0,2.0,2.0,2.0,1.0,1.31,3.598,-2.288
20122013,2012020095,2013-01-31,NYR,7,HOME,PIT,L,REG,0,3,all,60.0,0,3,1.774,3.536,0.33,7.0,11.0,0.39,16.0,28.0,0.36,2.4166666666666665,2.8780487804878048,36,41,0.47,45,54,0.45,-3,-1.762,-5,-4.0,28,29,9.0,12.0,8.0,17.0,10.0,3.0,13,6,0.3611111111111111,0.14634146341463414,9,13,8,12,0.18,0.22,0.2,0.24,7.0,14.0,5.0,10.0,33.0,34.0,34.0,6.0,3.0,0.0,22.0,3.0,6.0,2.0,2.0,1.0,1.774,6.536,-4.762
20122013,2012020095,2013-01-31,NYR,7,HOME,PIT,L,REG,0,3,other,2.0,0,0,0.012,1.171,0.01,0.0,1.0,0.0,1.0,4.0,0.2,3.0,2.8,1,5,0.17,1,6,0.14,0,-1.159,-4,-1.0,1,5,1.0,0.0,0.0,3.0,0.0,1.0,0,1,0.0,0.2,0,1,0,0,0.0,0.0,0.0,0.17,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.012,1.171,-1.159
