team,situation,GN,results,opponent,home_away,gf,ga,xgf,xga,xg%,hdsc,hdsca,hdsc%,sc,sca,sc%,fwf,fwa,fenwick%,cf,ca,corsi%,blocks,blocks_ag,block%,block%_ag,penalties,penalties_ag,g_dif,xg_dif,g_dif,fwf_dif,hdsc_dif,matchup
LAK,other,17.0,W,DET,HOME,0.14366161193139002,0.06561000000000002,0.17603949288838253,0.2448897105894338,0.33655590806748464,0.4371059003351491,0.6447381751749511,0.2357531726268511,1.4869693935197181,1.062429841876816,0.3660281554586757,2.081922943257818,1.9950529077818653,0.3562376236706833,2.6324529183392023,2.296171996072715,0.3485959036095513,0.5505299750813841,0.30111908829084905,0.08851515988369484,0.11561944737648751,0.07170885931252591,0.11758017281846495,0.07805161193139001,-0.06885021770105126,0.07805161193139001,0.08687003547595257,-0.20763227483980198,WSH@LAK
LAK,all,18.0,L,CGY,AWAY,3.270057620584546,3.3608574732118415,3.2838803873112807,3.1390005301479116,0.520647516625442,8.020715936816098,8.979437541367478,0.48002576919084,21.958368365843533,22.478988670203293,0.5067365413053087,44.50111838234671,42.9876421236642,0.5134425711913941,61.15668592705275,59.25206772958056,0.5124417877951717,16.655567544706035,16.264425605916365,0.2698291080369894,0.27327162910494374,3.946238315935234,4.107790644192936,-0.09079985262729527,0.14487985716336949,-0.09079985262729527,1.5134762586825086,-0.9587216045513776,WSH@LAK
LAK,other,18.0,L,CGY,AWAY,0.32929545073825106,0.05904900000000002,0.3230355435995443,0.22510073953049042,0.39990031726073616,0.3933953103016342,0.580264357657456,0.212177855364166,1.7382724541677463,0.9561868576891345,0.42942533991280807,2.6737306489320365,1.895547617003679,0.409613861303615,3.369207626505282,2.166554796465444,0.4047363132485962,0.6954769775732457,0.27100717946176417,0.09966364389532535,0.10405750263883876,0.06453797338127332,0.20582215553661848,0.27024645073825104,0.09793480406905387,0.27024645073825104,0.7781830319283574,-0.1868690473558218,WSH@LAK
LAK,4on5,18.0,L,CGY,AWAY,0.0,0.9391522234166398,0.06160934931316456,0.5964206576335394,0.1756930297988259,0.13257951039275492,1.4324685277510354,0.055308235222656245,0.2874261947362344,4.600908480575495,0.06625977710552329,1.013724285025603,6.445794077781581,0.157244401970065,1.1817617846638542,8.468035140192347,0.14923649618701798,0.16803749963825101,2.022241062410766,0.11793260150612553,0.2162201385912425,0.053398045898518424,0.5266742966745634,-0.9391522234166398,-0.5348113083203747,-0.9391522234166398,-5.4320697927559785,-1.2998890173582804,WSH@LAK
LAK,5on5,18.0,L,CGY,AWAY,2.2211050046974563,2.277141045358582,2.3272295936385303,2.2425825294273523,0.5282300912987317,6.246228751190268,6.827171249594023,0.5088778713812391,16.23999211600131,16.468306025111943,0.5189564707321632,34.60343764044357,33.48055304907063,0.517572966875569,47.278735719288115,47.23029128309445,0.5067318811112044,12.675298078844532,13.749738234023834,0.2654889558739508,0.2906873187897877,3.346184513246687,3.284265533698463,-0.05603604066112608,0.08464706421117818,-0.05603604066112608,1.122884591372945,-0.580942498403756,WSH@LAK
LAK,5on4,18.0,L,CGY,AWAY,0.7196571651488384,0.08551520443661845,0.5718496731277612,0.07458520723234555,0.6715536571613641,1.2485123649314422,0.13953340636496106,0.4671607476536789,3.6926776009382385,0.45358730682672516,0.6882229305028269,6.210225807945502,1.1657473798083178,0.6555852884945148,9.326980796595505,1.3871865098283176,0.876070481482039,3.1167549886500048,0.22143913002000004,0.44506522486646544,0.06397082600400002,0.48211778340875455,0.09102865828329003,0.6341419607122198,0.49726446589541573,0.6341419607122198,5.044478428137185,1.1089789585664813,WSH@LAK
LAK,other,19.0,W,EDM,AWAY,0.29636590566442594,0.05314410000000002,0.29073198923958987,0.20259066557744138,0.35991028553466253,0.3540557792714708,0.5222379218917104,0.1909600698277494,1.5644452087509717,0.8605681719202211,0.3864828059215273,2.4063575840388327,1.705992855303311,0.3686524751732535,3.032286863854754,1.9498993168188996,0.3642626819237366,0.6259292798159212,0.24390646151558776,0.08969727950579282,0.09365175237495488,0.158084176043146,0.18523993998295663,0.24322180566442594,0.08814132366214848,0.24322180566442594,0.7003647287355217,-0.16818214262023962,WSH@LAK
LAK,all,19.0,W,EDM,AWAY,3.2430518585260915,3.1247717258906573,3.188892348580153,3.0211004771331207,0.5225827649628978,7.818644343134489,8.68149378723073,0.482023192271756,21.26253152925918,21.531089803182965,0.5100628871747778,43.95100654411204,41.88887791129778,0.5170983140722547,59.741017334347475,59.426860956622505,0.5051976090156546,15.790010790235431,17.53798304532473,0.25984619723329044,0.29394446619444936,3.8516144843417104,4.097011579773643,0.11828013263543427,0.16779187144703256,0.11828013263543427,2.062128632814258,-0.8628494440962399,WSH@LAK
LAK,5on5,19.0,W,EDM,AWAY,2.2989945042277107,2.1494269408227242,2.3235066342746773,2.2143242764846174,0.5294070821688586,6.221605876071241,6.74445412463462,0.5079900842431152,15.91599290440118,16.12147542260075,0.5170608236589469,34.44309387639922,33.33249774416357,0.5168156701880121,46.550862147359304,48.50726215478501,0.496058693000084,12.10776827096008,15.174764410621451,0.25694006028655575,0.30861858691080896,3.2115660619220185,3.155838980328617,0.14956756340498653,0.10918235779006037,0.14956756340498653,1.1105961322356506,-0.5228482485633804,WSH@LAK
LAK,5on4,19.0,W,EDM,AWAY,0.6476914486339546,0.07696368399295661,0.5190647058149851,0.067126686509111,0.7043982914452277,1.123661128438298,0.12558006572846495,0.420444672888311,3.523409840844415,0.40822857614405267,0.7194006374525442,6.189203227150951,1.049172641827486,0.6900267596450633,9.094282716935954,1.2484678588454858,0.8884634333338352,2.9050794897850043,0.19929521701800004,0.4145587023798189,0.05757374340360002,0.43390600506787913,0.08192579245496102,0.5707277646409978,0.4519380193058742,0.5707277646409978,5.140030585323467,0.9980810627098332,WSH@LAK
LAK,4on5,19.0,W,EDM,AWAY,0.0,0.8452370010749759,0.0554484143818481,0.5367785918701854,0.15812372681894332,0.11932155935347943,1.289221674975932,0.04977741170039062,0.25868357526261093,4.140817632517946,0.05963379939497096,0.9123518565230427,5.801214670003423,0.1415199617730585,1.063585606197469,7.721231626173112,0.13431284656831619,0.1512337496744259,1.9200169561696896,0.10613934135551298,0.29459812473211827,0.04805824130866658,0.6740068670071071,-0.8452370010749759,-0.48133017748833723,-0.8452370010749759,-4.88886281348038,-1.1699001156224524,WSH@LAK
LAK,5on4,20.0,L,VAN,AWAY,0.5829223037705591,0.06926731559366095,0.4796582352334866,0.060414017858199894,0.7339584623007049,1.3112950155944683,0.11302205915561846,0.47840020559947993,3.5710688567599735,0.36740571852964743,0.7474605737072898,6.070282904435857,0.9442553776447374,0.721024083680557,8.884854445242357,1.1236210729609373,0.8996170900004516,2.814571540806504,0.17936569531620003,0.40210283214183706,0.05181636906324002,0.4905154045610912,0.07373321320946492,0.513654988176898,0.4192442173752868,0.513654988176898,5.126027526791121,1.19827295643885,WSH@LAK
LAK,other,20.0,L,VAN,AWAY,0.26672931509798337,0.04782969000000002,0.26335879031563086,0.18233159901969725,0.42391925698119626,0.31865020134432376,0.47001412970253936,0.17186406284497446,1.4080006878758746,0.774511354728199,0.3478345253293746,2.2657218256349494,1.53539356977298,0.43178722765592814,2.8290581774692787,1.7549093851370097,0.42783641373136294,0.5633363518343291,0.21951581536402898,0.08072755155521354,0.08428657713745939,0.14227575843883142,0.16671594598466097,0.21889962509798336,0.08102719129593364,0.21889962509798336,0.7303282558619695,-0.15136392835821566,WSH@LAK
LAK,all,20.0,L,VAN,AWAY,3.0187466726734824,3.2122945533015916,3.1858031137221374,2.9101904294198087,0.5323244884666081,8.43677990882104,8.513344408507656,0.5008208730445805,22.33627837633326,20.97798082286467,0.5260565984573,44.75590588970084,41.099990120168,0.5253884826650292,60.066915600912736,58.58417486096026,0.5096778481140891,15.311009711211888,17.48418474079226,0.2508615775099614,0.2975500195750045,3.7664530359075394,3.8873104217962786,-0.19354788062810918,0.2756126843023293,-0.19354788062810918,3.6559157695328324,-0.07656449968661583,WSH@LAK
LAK,5on5,20.0,L,VAN,AWAY,2.1690950538049396,2.234484246740452,2.3888559708472097,2.1428918488361557,0.5424663739519727,6.699445288464117,6.670008712171159,0.5221910758188038,17.12439361396106,15.909327880340674,0.5323547412930523,35.3987844887593,32.899247969747215,0.5251341031692109,47.19577593262338,47.956535939306505,0.5014528237000756,11.796991443864073,15.057287969559306,0.2482460542579002,0.3107567282197281,3.0904094557298167,3.0402550822957557,-0.06538919293551212,0.24596412201105436,-0.06538919293551212,2.4995365190120857,0.029436576292957595,WSH@LAK
LAK,4on5,20.0,L,VAN,AWAY,0.0,0.8607133009674783,0.053803572943663294,0.5244007326831669,0.151311354137049,0.1073894034181315,1.260299507478339,0.04479967053035156,0.23281521773634983,3.9267358692661514,0.053670419455473864,1.0211166708707384,5.721093203003081,0.15636796559575267,1.157227045577722,7.7491084635558005,0.14088156191148457,0.1361103747069833,2.0280152605527206,0.09552540721996168,0.3031383122589064,0.04325241717779992,0.6066061803063965,-0.8607133009674783,-0.4705971597395035,-0.8607133009674783,-4.699976532132342,-1.1529101040602072,WSH@LAK
LAK,other,21.0,OTL,SEA,AWAY,0.24005638358818504,0.14304672100000004,0.24202291128406778,0.17179843911772755,0.4205273312830766,0.2867851812098914,0.4230127167322854,0.15467765656047702,1.3672006190882873,0.7970602192553791,0.3630510727964371,2.2391496430714546,1.481854212795682,0.45560850489033533,2.746152359722351,1.7794184466233087,0.43505277235822665,0.5070027166508961,0.2975642338276261,0.07265479639969219,0.12585791942371344,0.12804818259494827,0.15004435138619487,0.09700966258818502,0.07022447216634028,0.09700966258818502,0.7572954302757725,-0.1362275355223941,WSH@LAK
LAK,all,21.0,OTL,SEA,AWAY,2.9168720054061343,3.191065097971433,3.0643228023499236,2.8680713864778276,0.5230920396199473,8.193101917938936,8.462009967656892,0.4937387857401224,21.502650538699935,20.680182740578203,0.51745093861157,44.38031530073076,40.9899911081512,0.5238496343985264,60.460224040821466,57.52575737486424,0.5157100633026802,16.079908740090698,16.535766266713033,0.2617754197589653,0.2847950176175041,3.689807732316786,3.598579379616651,-0.2741930925652983,0.1962514158720964,-0.2741930925652983,3.3903241925795493,-0.26890804971795423,WSH@LAK
LAK,5on5,21.0,OTL,SEA,AWAY,2.0521855484244456,2.111035822066407,2.3167703737624885,2.1206026639525404,0.5342197365567755,6.529500759617706,6.703007840954043,0.5119719682369234,16.611954252564956,15.518395092306609,0.529119267163747,35.55890603988337,32.909323172772496,0.5256206928522899,48.37619833936104,47.06088234537585,0.5113075413300681,12.817292299477668,14.151559172603376,0.26042144883211016,0.2946810553977553,3.0813685101568353,2.73622957406618,-0.05885027364196092,0.19616770980994894,-0.05885027364196092,2.649582867110877,-0.1735070813363382,WSH@LAK
LAK,5on4,21.0,OTL,SEA,AWAY,0.5246300733935032,0.062340584034294856,0.43169241171013795,0.054372616072379906,0.6605626160706345,1.1801655140350216,0.10171985324005661,0.430560185039532,3.213961971083976,0.3306651466766827,0.6727145163365609,5.463254613992271,0.8498298398802637,0.6489216753125013,8.096369000718122,1.0112589656648436,0.9096553810004064,2.6331143867258535,0.16142912578458002,0.4618925489276534,0.04663473215691602,0.4414638641049821,0.06635989188851843,0.4622894893592082,0.3773197956377581,0.4622894893592082,4.6134247741120085,1.0784456607949648,WSH@LAK
LAK,4on5,21.0,OTL,SEA,AWAY,0.1,0.8746419708707305,0.07372321564929697,0.5211606594148502,0.1701802187233441,0.19665046307631834,1.234269556730505,0.09031970347731641,0.30953369596271485,4.034062282339536,0.06530337750992649,1.1190050037836645,5.748983882702772,0.1657311690361774,1.2415043410199498,7.674197617200221,0.1487934057203361,0.12249933723628498,1.9252137344974487,0.08597286649796551,0.2868244810330158,0.03892717546001993,0.6459455622757568,-0.7746419708707305,-0.4474374437655531,-0.7746419708707305,-4.6299788789191085,-1.0376190936541865,WSH@LAK
LAK,other,22.0,L,NYR,HOME,0.21605074522936654,0.12874204890000004,0.230220620155661,0.1546185952059548,0.478474598154769,0.35810666308890227,0.38071144505905685,0.23920989090442932,1.3304805571794587,0.7173541973298412,0.42674596551679345,2.2152346787643094,1.3336687915161138,0.5100476544013018,2.671537123750116,1.6014766019609779,0.49154749512240403,0.4563024449858065,0.2678078104448635,0.06538931675972297,0.11327212748134209,0.11524336433545344,0.1350399162475754,0.08730869632936653,0.07560202494970625,0.08730869632936653,0.8815658872481953,-0.022604781970154697,WSH@LAK
LAK,5on5,22.0,L,NYR,HOME,2.046966993582001,2.3999322398597664,2.34439333638624,2.1949423975572864,0.5287977629010979,6.376550683655935,6.432707056858639,0.516774771413231,16.75075882730846,15.766555583075949,0.5262073404473724,36.00301543589503,32.818390855495245,0.5290586235670609,48.938578505424935,47.45479411083827,0.5111767871970613,12.935563069529902,14.636403255343039,0.26037930394889913,0.30221294985797975,2.773231659141152,2.6626066166595623,-0.3529652462777649,0.14945093882895405,-0.3529652462777649,3.184624580399789,-0.05615637320270436,WSH@LAK
LAK,5on4,22.0,L,NYR,HOME,0.5721670660541529,0.05610652563086537,0.40512317053912417,0.04893535446514192,0.694506354463571,1.1621489626315196,0.09154786791605095,0.4875041665355788,2.9925657739755787,0.29759863200901443,0.7054430647029047,5.016929152593044,0.7648468558922373,0.6840295077812512,7.386732100646309,0.9101330690983593,0.9186898429003658,2.3698029480532683,0.14528621320612203,0.4157032940348881,0.04197125894122442,0.49731747769448387,0.05972390269966659,0.5160605404232874,0.3561878160739823,0.5160605404232874,4.252082296700808,1.0706010947154685,WSH@LAK
LAK,4on5,22.0,L,NYR,HOME,0.09000000000000001,0.7871777737836575,0.06635089408436727,0.46904459347336525,0.1531621968510097,0.1769854167686865,1.1108426010574546,0.08128773312958477,0.27858032636644336,3.630656054105583,0.05877303975893384,1.0071045034052981,5.174085494432495,0.14915805213255967,1.1173539069179548,6.9067778554801995,0.1339140651483025,0.11024940351265648,1.7326923610477039,0.07737557984816897,0.2581420329297142,0.03503445791401794,0.5813510060481811,-0.6971777737836574,-0.4026936993889978,-0.6971777737836574,-4.166980991027198,-0.9338571842887678,WSH@LAK
LAK,all,22.0,L,NYR,HOME,2.9251848048655207,3.3719585881742895,3.0461905221149315,2.867664247830045,0.5207828356579526,8.073791726145043,8.015808970891202,0.5083649071661103,21.35238548482994,20.412164466520384,0.518705844750413,44.24228377065768,40.09099199733608,0.5284646709586738,60.114201636739324,56.87318163737782,0.5171390569724122,15.87191786608163,16.78218964004173,0.26059787778306875,0.29331551585575366,3.4208269590851077,3.438721441654986,-0.4467737833087685,0.1785262742848868,-0.4467737833087685,4.151291773321594,0.05798275525384122,WSH@LAK
LAK,4on5,23.0,W,SJS,AWAY,0.08100000000000002,0.7084599964052918,0.06841580467593054,0.46184013412602876,0.15584597716590873,0.15928687509181785,1.099758340951709,0.0731589598166263,0.25072229372979904,3.4675904486950246,0.05289573578304046,1.1063940530647682,5.356676944989245,0.1562422469193037,1.2056185162261592,7.31610006993218,0.13552265863347226,0.09922446316139083,1.9594231249429335,0.06963802186335206,0.2683278296367428,0.03153101212261615,0.523215905443363,-0.6274599964052917,-0.393424329450098,-0.6274599964052917,-4.250282891924478,-0.940471465859891,WSH@LAK
LAK,5on4,23.0,W,SJS,AWAY,0.6149503594487377,0.050495873067778835,0.4188108534852118,0.04404181901862773,0.7250557190172139,1.1459340663683677,0.08239308112444585,0.538753749882021,2.893309196578021,0.26783876880811297,0.7348987582326143,4.81523623733374,0.6883621703030136,0.715626557003126,7.248058890581678,0.8191197621885234,0.9268208586103293,2.432822653247942,0.13075759188550984,0.42413296463139927,0.03777413304710198,0.4475857299250355,0.05375151242969993,0.5644544863809587,0.3747690344665841,0.5644544863809587,4.126874067030727,1.0635409852439217,WSH@LAK
LAK,5on5,23.0,W,SJS,AWAY,2.242270294223801,2.35993901587379,2.328154002747616,2.2803481578015576,0.5179179866109882,6.238895615290342,6.889436351172776,0.49609729427190796,16.875682944577612,16.189900024768356,0.5205866064026352,35.90271389230553,33.53655176994572,0.5231527612103548,48.84472065488244,48.60931469975444,0.5050591084773551,12.942006762576913,15.072762929808736,0.2613413735540092,0.3039916548721818,2.795908493227037,2.5963459549936063,-0.11766872164998837,0.04780584494605866,-0.11766872164998837,2.3661621223598104,-0.650540735882434,WSH@LAK
LAK,all,23.0,W,SJS,AWAY,3.1326663243789685,3.2347627293568606,3.0225714699034385,2.9255978230470405,0.5137045520921574,7.866412553530539,8.414228073802082,0.4905284164494993,21.217146936346946,20.570948019868347,0.5148352602753717,43.81805539359191,40.78189279760248,0.5216182038628064,59.70278147306539,58.18586347364004,0.5094251512751711,15.884726079473467,17.403970676037556,0.2635380900047619,0.29698396427017826,3.378744263176597,3.294849297489488,-0.10209640497789163,0.09697364685639812,-0.10209640497789163,3.0361625959894343,-0.547815520271543,WSH@LAK
LAK,other,23.0,W,SJS,AWAY,0.1944456707064299,0.11586784401000004,0.2071985581400949,0.13915673568535933,0.4306271383392921,0.32229599678001203,0.3426403005531512,0.21528890181398638,1.1974325014615128,0.645618777596857,0.3840713689651141,1.9937112108878785,1.2003019123645025,0.4590428889611717,2.404383411375105,1.44132894176488,0.4423927456101636,0.41067220048722586,0.24102702940037718,0.05885038508375067,0.10194491473320788,0.1037190279019081,0.12153592462281786,0.07857782669642988,0.06804182245473563,0.07857782669642988,0.7934092985233758,-0.020344303773139227,WSH@LAK
LAK,other,24.0,OTL,OTT,HOME,0.17500110363578691,0.20428105960900006,0.18647870232608543,0.1435410621168234,0.38756442450536294,0.2900663971020108,0.4083762704978361,0.19376001163258774,1.0776892513153615,0.6810568998371713,0.3456642320686027,1.7943400897990907,1.1802717211280522,0.41313860006505454,2.1639450702375944,1.3971960475883922,0.3981534710491473,0.36960498043850326,0.21692432646033946,0.052965346575375605,0.0917504232598871,0.09334712511171729,0.10938233216053607,-0.029279955973213118,0.042937640209262065,-0.029279955973213118,0.6140683686710383,-0.11830987339582531,WSH@LAK
LAK,4on5,24.0,OTL,OTT,HOME,0.07290000000000002,0.7376139967647626,0.06157422420833749,0.5039561207134259,0.14026137944931785,0.14335818758263608,1.1897825068565382,0.06584306383496367,0.22565006435681914,3.6208314038255223,0.047606162204736416,0.9957546477582915,5.421009250490322,0.14061802222737332,1.0850566646035433,7.384490062938962,0.12197039277012504,0.08930201684525176,1.96348081244864,0.06267421967701686,0.2664950466730685,0.028377910910354538,0.4708943148990268,-0.6647139967647625,-0.4423818965050882,-0.6647139967647625,-4.42525460273203,-1.046424319273902,WSH@LAK
LAK,5on4,24.0,OTL,OTT,HOME,0.7534553235038639,0.04544628576100095,0.4188297681366906,0.039637637116764955,0.7525501471154925,1.0313406597315309,0.07415377301200127,0.48487837489381885,3.103978276920219,0.24105489192730167,0.7614088824093529,4.833712613600366,0.6195259532727123,0.7440639013028134,7.023253001523511,0.7372077859696711,0.9341387727492964,2.189540387923148,0.11768183269695885,0.38171966816825936,0.03399671974239179,0.40282715693253196,0.04837636118672994,0.708009037742863,0.3791921310199257,0.708009037742863,4.214186660327654,0.9571868867195296,WSH@LAK
LAK,5on5,24.0,OTL,OTT,HOME,2.018043264801421,2.223945114286411,2.3240386024728545,2.358813342021402,0.5091261879498894,6.215006053761307,7.200492716055499,0.4844875648447172,16.98811465011985,16.170910022291523,0.5215279457623717,36.01244250307498,34.582896592951144,0.5168374850893194,49.360248589394196,50.148383229779,0.5005531976296197,13.34780608631922,15.565486636827863,0.2662072361986083,0.30459248938496364,2.7163176439043335,2.536711359494246,-0.20590184948498955,-0.034774739548547214,-0.20590184948498955,1.4295459101238293,-0.9854866622941907,WSH@LAK
LAK,all,24.0,OTL,OTT,HOME,3.019399691941072,3.211286456421175,2.9909143229130946,3.0461380407423366,0.5023340968829416,7.679771298177485,8.872805266421874,0.4734755748045494,21.395432242712253,20.71385321788151,0.5143517342478346,43.63624985423272,41.80370351784224,0.5144563834765258,59.632503325758854,59.66727712627603,0.503482636147654,15.99625347152612,17.8635736084338,0.2661842810042857,0.2972855678431604,3.2408698368589377,3.165364367740539,-0.19188676448010247,-0.055223717829241736,-0.19188676448010247,1.8325463363904908,-1.193033968244389,WSH@LAK
LAK,other,25.0,OTL,SEA,HOME,0.15750099327220823,0.28385295364810004,0.1678308320934769,0.17648695590514107,0.34880798205482666,0.26105975739180975,0.3675386434480525,0.17438401046932897,0.9699203261838254,0.8129512098534541,0.31109780886174243,1.6149060808191815,1.262244549015247,0.3718247400585491,1.947550563213835,1.457476442829553,0.35833812394423253,0.33264448239465294,0.19523189381430553,0.04766881191783805,0.08257538093389839,0.18401241260054557,0.09844409894448246,-0.1263519603758918,-0.00865612381166414,-0.1263519603758918,0.3526615318039345,-0.10647888605624278,WSH@LAK
LAK,all,25.0,OTL,SEA,HOME,3.517459722746965,3.7901578107790574,3.1138228906217855,3.195624236668103,0.5001006871946475,7.811794168359737,9.185524739779687,0.4691280173240944,22.255889018441028,20.942467896093362,0.5199165608230512,44.27262486880945,42.023333166058016,0.5160107451288732,59.769252993182974,59.00054941364843,0.5071343725328886,15.496628124373508,16.97721624759042,0.25756585290385714,0.2845570110588444,3.316782853173044,3.248827930966485,-0.2726980880320922,-0.08180134604631763,-0.2726980880320922,2.249291702751442,-1.3737305714199501,WSH@LAK
LAK,5on5,25.0,OTL,SEA,HOME,2.416238938321279,2.60155060285777,2.382734742225569,2.3943320078192616,0.5102135691549005,6.193505448385176,7.480443444449949,0.4740388083602455,17.489303185107865,16.35381902006237,0.5243751511861345,36.411198252767484,35.02460693365603,0.5161537365803874,49.22422373045478,49.8335449068011,0.5014978778666578,12.8130254776873,14.808937973145078,0.2565865125787475,0.2911332404464673,2.6446858795139003,2.6830402235448214,-0.1853116645364906,-0.011597265593692493,-0.1853116645364906,1.3865913191114465,-1.2869379960647715,WSH@LAK
LAK,5on4,25.0,OTL,SEA,HOME,0.8781097911534776,0.04090165718490086,0.5078467913230216,0.03567387340508846,0.7772951324039432,1.2282065937583777,0.06673839571080115,0.536390537404437,3.593580449228197,0.2169494027345715,0.7852679941684176,5.35034135224033,0.557573357945441,0.7696575111725321,7.620927701371159,0.6634870073727039,0.9407248954743667,2.2705863491308333,0.10591364942726297,0.36654770135143344,0.03059704776815261,0.46254444123927874,0.04353872506805694,0.8372081339685766,0.47217291791793314,0.8372081339685766,4.792767994294888,1.1614681980475767,WSH@LAK
LAK,4on5,25.0,OTL,SEA,HOME,0.06561000000000002,0.8638525970882864,0.055416801787503744,0.5889605086420833,0.12623524150438606,0.12902236882437249,1.2708042561708843,0.05925875745146731,0.20308505792113724,3.55874826344297,0.042845545984262774,0.8961791829824624,5.17890832544129,0.12655622000463598,0.976550998143189,7.046041056645066,0.10977335349311254,0.08037181516072658,1.8671327312037762,0.05640679770931518,0.26484554200576166,0.025540119819319085,0.4238048834091241,-0.7982425970882863,-0.5335437068545794,-0.7982425970882863,-4.282729142458828,-1.1417818873465118,WSH@LAK
LAK,other,26.0,W,ARI,HOME,0.24175089394498742,0.25546765828329004,0.16314774888412922,0.15883826031462697,0.413927183849344,0.23495378165262878,0.3307847791032472,0.15694560942239608,0.8729282935654429,0.7316560888681087,0.2799880279755682,1.6534154727372634,1.1360200941137224,0.4346422660526942,1.9527955068924514,1.4117287985465978,0.3895043115498093,0.29938003415518766,0.275708704432875,0.04290193072605424,0.17431784284050855,0.16561117134049103,0.08859968905003421,-0.013716764338302614,0.004309488569502273,-0.013716764338302614,0.517395378623541,-0.0958309974506185,WSH@LAK
LAK,all,26.0,W,ARI,HOME,3.6657137504722686,3.7111420297011515,3.202340601559607,3.0764618130012926,0.5170906184751828,7.9306147515237635,9.16697226580172,0.472215215591685,22.030300116596926,20.448221106484027,0.523924904740746,43.84536238192851,41.02099984945222,0.520409670615986,59.29232769386468,57.30049447228359,0.5134209352795998,15.446965311936157,16.27949462283138,0.25880926761347145,0.28010130995296,3.28510456785574,3.4239451378698367,-0.045428279228882984,0.12587878855831414,-0.045428279228882984,2.8243625324762975,-1.2363575142779553,WSH@LAK
LAK,5on5,26.0,W,ARI,HOME,2.374615044489151,2.541395542571993,2.3517612680030124,2.3313988070373353,0.5131922122394105,6.074154903546659,7.532399100004954,0.464634927524221,16.94037286659708,15.918437118056133,0.5219376360675211,35.37007842749074,33.72214624029043,0.5185383629223487,48.1018013574093,47.750190416120994,0.5083480900799919,12.731722929918568,14.02804417583057,0.26292786132087276,0.2860199164018206,2.5802172915625103,2.8147362011903394,-0.16678049808284154,0.020362460965676756,-0.16678049808284154,1.6479321872003019,-1.4582441964582944,WSH@LAK
LAK,4on5,26.0,W,ARI,HOME,0.05904900000000002,0.7774673373794578,0.09367512160875338,0.537864457777875,0.19861171735394745,0.3161201319419352,1.143723830553796,0.1533328817063206,0.3827765521290235,3.502873437098673,0.0785609913858365,1.0065612646842161,5.26101749289716,0.1389005980041724,1.0788958983288701,7.14143695098056,0.1187960181438013,0.07233463364465392,1.8804194580833986,0.05076611793838366,0.2633609878051855,0.022986107837387176,0.48142439506821166,-0.7184183373794577,-0.4441893361691215,-0.7184183373794577,-4.254456228212945,-0.8276036986118607,WSH@LAK
LAK,5on4,26.0,W,ARI,HOME,0.99029881203813,0.13681149146641078,0.5937621121907194,0.04820648606457961,0.7885656191635488,1.30538593438254,0.16006455613972104,0.5497514836639933,3.8342224043053776,0.29525446246111436,0.7927411947515759,5.815307217016297,0.901816022150897,0.7636917600552788,8.158834931234043,0.9971383066354336,0.9226524059269301,2.3435277142177497,0.09532228448453668,0.3528929312162901,0.02753734299133735,0.5162899971153508,0.039184852561251246,0.8534873205717189,0.5455556261261398,0.8534873205717189,4.913491194865399,1.145321378242819,WSH@LAK
LAK,other,27.0,L,CAR,HOME,0.21757580455048867,0.22992089245496106,0.1524329739957163,0.1429544342831643,0.4725344654644096,0.21145840348736591,0.2977063011929225,0.14125104848015646,0.7856354642088986,0.6584904799812978,0.2519892251780114,1.5880739254635372,1.0224180847023503,0.4911780394474248,1.9575159562032063,1.2705559186919382,0.45055388039482835,0.36944203073966886,0.2481378339895875,0.08861173765344882,0.1568860585564577,0.14905005420644193,0.07973972014503079,-0.012345087904472354,0.009478539712552046,-0.012345087904472354,0.5656558407611869,-0.08624789770555666,WSH@LAK
LAK,all,27.0,L,CAR,HOME,3.499142375425042,3.7400278267310365,3.2323065414036463,3.1225156317011633,0.5153815566276645,8.137553276371388,9.250275039221547,0.4749936940325165,22.327270104937234,20.703398995835627,0.5235324142666715,43.96082614373566,41.918899864507,0.5153687035543874,59.563094924478214,57.27044502505523,0.5140788417516398,15.602268780742541,15.351545160548241,0.2599283408521243,0.26409117895766404,3.256594111070166,3.481550624082853,-0.2408854513059947,0.1097909097024827,-0.2408854513059947,2.041926279228668,-1.1127217628501598,WSH@LAK
LAK,5on5,27.0,L,CAR,HOME,2.237153540040236,2.5872559883147943,2.4052851412027114,2.3917589263336017,0.5118729910154695,6.366739413191993,7.779159190004459,0.4651714347717989,17.446335579937372,16.22659340625052,0.523743872460769,35.73307058474167,34.84993161626139,0.5126845266301139,48.591621221668376,47.975171374508896,0.5085132810719928,12.858550636926712,13.125239758247513,0.2626350751887855,0.26741792476163856,2.5221955624062598,2.8332625810713052,-0.3501024482745574,0.01352621486910908,-0.3501024482745574,0.8831389684802717,-1.412419776812465,WSH@LAK
LAK,5on4,27.0,L,CAR,HOME,0.991268930834317,0.1231303423197697,0.5903859009716476,0.05228583745812165,0.795709057247194,1.2748473409442862,0.14405810052574894,0.594776335297594,3.75080016387484,0.365729016215003,0.7884670752764182,5.733776495314667,0.9116344199358073,0.770322584049751,8.04295143811064,0.9974244759718902,0.918387165334237,2.309174942795975,0.08579005603608302,0.3466036380946611,0.024783608692203613,0.4646609974038158,0.035266367305126126,0.8681385885145471,0.5381000635135259,0.8681385885145471,4.82214207537886,1.1307892404185373,WSH@LAK
