team,conference,division,season,GP,PTS,W,L,OTL,reg_w,div_rank,conf_rank,playoffs,strength,score_state,toi,gf,ga,g_dif,offense,defense,differential,xgf,xga,xg%,xg_dif,fwf,fwa,fenwick,fwf_dif,cf,ca,corsi,shot,shot_ag,sc,sc_ag,scf%,hdsc%,asd,asda,hdsc,mdsc,adsc,ldsc,hdsc_ag,mdsc_ag,adsc_ag,ldsc_ag,point_shot,point_shot_ag,point_shot%,point_shot%_ag,penalty,pim,penalty_ag,pim_ag,fow,fol,faceoff%,giveaway,giveaway_ag,takeaway,takeaway_ag,hit,hit_ag,block,miss,block_ag,miss_ag,block%,miss%,block%_ag,miss%_ag,DZ_fow,NZ_fow,OZ_fow,DZ_fol,NZ_fol,OZ_fol,DZ_penalty,NZ_penalty,OZ_penalty,DZ_penalty_ag,NZ_penalty_ag,OZ_penalty_ag,DZ_giveaway,NZ_giveaway,OZ_giveaway,DZ_giveaway_ag,NZ_giveaway_ag,OZ_giveaway_ag,DZ_takeaway,NZ_takeaway,OZ_takeaway,DZ_takeaway_ag,NZ_takeaway_ag,OZ_takeaway_ag,DZ_hit,NZ_hit,OZ_hit,DZ_hit_ag,NZ_hit_ag,OZ_hit_ag,sv%,xSV%,GSAx,sv%_ag,xSV%_ag,GSAx_ag,shooting%,shooting%_ag,pdo,goaltending,goaltending_ag,gf_per60,ga_per60,g_dif_per60,offense_per60,defense_per60,differential_per60,xgf_per60,xga_per60,xg_dif_per60,fwf_per60,fwa_per60,fenwick_per60,fwf_dif_per60,cf_per60,ca_per60,corsi_per60,shot_per60,shot_ag_per60,sc_per60,sc_ag_per60,asd_per60,asda_per60,hdsc_per60,mdsc_per60,adsc_per60,ldsc_per60,hdsc_ag_per60,mdsc_ag_per60,adsc_ag_per60,ldsc_ag_per60,point_shot_per60,point_shot_ag_per60,penalty_per60,pim_per60,penalty_ag_per60,pim_ag_per60,fow_per60,fol_per60,giveaway_per60,giveaway_ag_per60,takeaway_per60,takeaway_ag_per60,hit_per60,hit_ag_per60,block_per60,miss_per60,block_ag_per60,miss_ag_per60,DZ_fow_per60,NZ_fow_per60,OZ_fow_per60,DZ_fol_per60,NZ_fol_per60,OZ_fol_per60,DZ_penalty_per60,NZ_penalty_per60,OZ_penalty_per60,DZ_penalty_ag_per60,NZ_penalty_ag_per60,OZ_penalty_ag_per60,DZ_giveaway_per60,NZ_giveaway_per60,OZ_giveaway_per60,DZ_giveaway_ag_per60,NZ_giveaway_ag_per60,OZ_giveaway_ag_per60,DZ_takeaway_per60,NZ_takeaway_per60,OZ_takeaway_per60,DZ_takeaway_ag_per60,NZ_takeaway_ag_per60,OZ_takeaway_ag_per60,DZ_hit_per60,NZ_hit_per60,OZ_hit_per60,DZ_hit_ag_per60,NZ_hit_ag_per60,OZ_hit_ag_per60,GSAx_per60,GSAx_ag_per60,goaltending_per60,goaltending_ag_per60
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EN,+3,0.7166666666666667,0.0,0.0,0.0,0.151872,0.0,0.151872,0.151872,0.0,1.0,0.151872,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.848128,0.151872,0.0,,,,,0.0,0.0,0.0,12.715,0.0,12.715,12.715,0.0,12.715,83.721,0.0,83.721,83.721,251.163,0.0,83.721,83.721,0.0,83.721,0.0,334.884,,83.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.721,167.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.715,,
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EN,+4+,0.1,0.0,0.0,0.0,0.0683265,0.0,0.0683265,0.0683265,0.0,1.0,0.0683265,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,-inf,0.0683265,,,,,,0.0,0.0,0.0,40.996,0.0,40.996,40.996,0.0,40.996,600.0,0.0,600.0,600.0,600.0,0.0,600.0,0.0,0.0,0.0,0.0,1200.0,,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.996,,
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EN,-1,7.050000000000001,3.0,3.0,0.0,3.8062737,-6.680537,-2.8742633,0.8062737,3.680537,0.17969862200783285,-2.8742633,13.0,9.0,0.5909090909090909,4.0,19.0,10.0,0.6551724137931034,9.0,3.0,6.0,1.0,0.8571428571428571,1.0,2.462,2.333,3.0,3.0,4.0,3.0,0.0,1.0,2.0,0.0,4.0,2.0,0.3076923076923077,0.2222222222222222,0.0,0.0,4.0,8.0,7.0,3.0,0.7,0.0,0.0,0.0,2.0,2.0,2.0,6.0,4.0,1.0,6.0,0.3157894736842105,0.21052631578947367,0.1,0.3157894736842105,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,-0.22684566666666672,0.6805370000000002,0.6666666666666667,0.9104140333333334,-2.1937263,0.333,1.0,0.333,,,25.532,25.532,0.0,32.394,-56.856,-24.462,6.862,31.324,-24.462,110.638,76.596,5.029,34.043,161.702,85.106,5.576,76.596,25.532,51.064,8.511,20.953,19.855,25.532,25.532,34.043,25.532,0.0,8.511,17.021,0.0,34.043,17.021,0.0,0.0,34.043,68.085,59.574,25.532,0.0,0.0,0.0,17.021,17.021,17.021,51.064,34.043,8.511,51.064,0.0,0.0,59.574,0.0,0.0,25.532,0.0,0.0,0.0,0.0,0.0,34.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.511,8.511,0.0,8.511,8.511,0.0,0.0,17.021,5.792,-18.67,,
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EN,-2,10.416666666666666,1.0,6.0,-5.0,2.1230208,-7.414821,-5.2918002,1.1230208,1.4148209999999999,0.44251016749743816,-0.29180019999999995,18.0,9.0,0.6666666666666666,9.0,25.0,12.0,0.6756756756756757,11.0,6.0,9.0,2.0,0.8181818181818182,0.6666666666666666,2.5,3.5,2.0,7.0,7.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,0.3888888888888889,0.0,3.0,12.0,8.0,22.0,9.0,5.0,0.6428571428571429,0.0,1.0,0.0,4.0,6.0,1.0,7.0,7.0,3.0,3.0,0.28,0.28,0.25,0.12,0.0,1.0,8.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.7641965000000001,-4.585179,0.9090909090909091,0.8979072,0.12302079999999993,0.091,1.0,0.091,-1.569712174182263,0.21944851793176257,5.76,34.56,-28.8,12.229,-42.709,-30.481,6.469,8.149,-1.681,103.68,51.84,3.84,51.84,144.0,69.12,3.892,63.36,34.56,51.84,11.52,14.4,20.16,11.52,40.32,40.32,11.52,5.76,5.76,0.0,0.0,40.32,0.0,17.28,69.12,46.08,126.72,51.84,28.8,0.0,5.76,0.0,23.04,34.56,5.76,40.32,40.32,17.28,17.28,0.0,5.76,46.08,0.0,0.0,28.8,5.76,0.0,11.52,5.76,11.52,28.8,0.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0,0.0,0.0,5.76,17.28,0.0,5.76,28.8,0.0,0.0,5.76,-26.411,0.709,-9.042,1.264
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EN,-3,3.216666666666667,2.0,0.0,2.0,3.543351,-2.702014,0.8413369999999998,1.543351,2.702014,0.36353788190179176,-1.1586630000000002,9.0,4.0,0.6923076923076923,5.0,12.0,4.0,0.75,7.0,0.0,7.0,0.0,1.0,1.0,3.111,2.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,0.25,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-inf,2.702014,0.7142857142857143,0.7795212857142857,-0.4566490000000001,0.286,,,,,37.306,0.0,37.306,66.094,-50.4,15.693,28.788,50.4,-21.612,167.876,74.611,12.914,93.264,223.834,74.611,13.99,130.57,0.0,130.57,0.0,58.029,37.306,74.611,55.959,18.653,18.653,0.0,0.0,18.653,0.0,18.653,0.0,0.0,0.0,0.0,0.0,93.264,0.0,18.653,37.306,18.653,0.0,0.0,18.653,55.959,37.306,0.0,74.611,0.0,0.0,93.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.653,0.0,0.0,37.306,0.0,0.0,18.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.653,0.0,50.4,-8.518,,
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EN,-4+,1.2333333333333334,0.0,0.0,0.0,0.0483178,0.0,0.0483178,0.0483178,0.0,1.0,0.0483178,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.9516822,0.0483178,0.0,,,,,0.0,0.0,0.0,2.351,0.0,2.351,2.351,0.0,2.351,48.649,0.0,48.649,48.649,48.649,0.0,48.649,48.649,0.0,0.0,0.0,97.297,,0.0,0.0,48.649,0.0,0.0,0.0,0.0,0.0,48.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351,,
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EN,All,27.283333333333335,6.0,9.0,-3.0,10.7813068,-16.797372,-6.0160652,4.7813068,7.797372,0.3801120034959474,-3.0160652,51.0,22.0,0.6986301369863014,29.0,71.0,26.0,0.7319587628865979,35.0,9.0,26.0,3.0,0.896551724137931,0.9230769230769231,2.569,2.667,12.0,14.0,16.0,9.0,1.0,2.0,3.0,0.0,18.0,2.0,0.35294117647058826,0.09090909090909091,4.0,22.0,37.0,80.0,21.0,8.0,0.7241379310344828,1.0,3.0,1.0,6.0,8.0,5.0,20.0,16.0,4.0,13.0,0.28169014084507044,0.22535211267605634,0.15384615384615385,0.18309859154929578,0.0,1.0,20.0,0.0,0.0,8.0,1.0,1.0,2.0,11.0,7.0,19.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,6.0,0.0,1.0,4.0,0.0,0.13362533333333326,-1.2026279999999998,0.8285714285714285,0.8633912342857143,-1.2186931999999997,0.171,1.0,0.171,-3.2227534803413236,-0.04159374286119624,13.195,19.792,-6.597,23.71,-36.94,-13.23,10.515,17.148,-6.633,112.156,48.381,1.536,63.775,156.139,57.178,1.61,76.97,19.792,57.178,6.597,5.65,5.865,26.39,30.788,35.186,19.792,2.199,4.398,6.597,0.0,39.585,4.398,8.797,48.381,81.368,175.932,46.182,17.593,2.199,6.597,2.199,13.195,17.593,10.996,43.983,35.186,8.797,28.589,0.0,2.199,43.983,0.0,0.0,17.593,2.199,2.199,4.398,24.191,15.394,41.784,0.0,0.0,2.199,0.0,0.0,6.597,0.0,0.0,2.199,0.0,4.398,8.797,0.0,4.398,13.195,0.0,2.199,8.797,-2.645,-2.68,-7.087,-0.091
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EN,tie,3.7333333333333334,0.0,0.0,0.0,0.9877536,0.0,0.9877536,0.9877536,0.0,1.0,0.9877536,7.0,0.0,1.0,7.0,9.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,1.0,2.429,,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.42857142857142855,,0.0,0.0,13.0,26.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.2222222222222222,0.2222222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.80244928,0.9877536,0.0,,,,,0.0,0.0,0.0,15.875,0.0,15.875,15.875,0.0,15.875,112.5,0.0,16.071,112.5,144.643,0.0,16.071,80.357,0.0,48.214,0.0,39.037,,32.143,16.071,32.143,32.143,0.0,0.0,0.0,0.0,48.214,0.0,0.0,0.0,208.929,417.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.071,32.143,32.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.429,48.214,64.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.071,0.0,15.875,,
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EvStr Other,+1,4.466666666666667,1.0,0.0,1.0,1.4439783,-0.1080288,1.3359495,0.4439783,0.1080288,0.8042981693532565,0.3359495,1.0,2.0,0.3333333333333333,-1.0,1.0,4.0,0.2,1.0,2.0,1.0,2.0,0.3333333333333333,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9459856,0.1080288,0.0,0.5560217000000001,-0.5560217000000001,1.0,0.0,2.0,0.4799104746125173,-1.933957281221805,13.433,0.0,13.433,19.397,-1.451,17.946,5.964,1.451,4.513,13.433,26.866,4.478,-13.433,13.433,53.731,2.687,13.433,26.866,13.433,26.866,53.731,40.299,13.433,0.0,0.0,0.0,0.0,26.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.164,53.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.866,0.0,26.866,13.433,26.866,26.866,13.433,13.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451,-7.469,6.447,-25.979
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EvStr Other,+2,6.6000000000000005,0.0,0.0,0.0,0.5531946999999999,-0.20987387,0.3433208299999999,0.5531946999999999,0.20987387,0.7249606676894056,0.3433208299999999,5.0,4.0,0.5555555555555556,1.0,6.0,6.0,0.5,3.0,2.0,4.0,0.0,1.0,1.0,3.2,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0,6.0,0.5,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.895063065,0.20987387,1.0,0.8156017666666667,0.5531946999999999,0.0,0.0,1.0,0.338879314213451,0.1345613794077827,0.0,0.0,0.0,5.029,-1.908,3.121,5.029,1.908,3.121,45.455,36.364,5.051,9.091,54.545,54.545,4.545,27.273,18.182,36.364,0.0,29.091,18.182,18.182,18.182,9.091,0.0,0.0,0.0,27.273,0.0,0.0,18.182,0.0,0.0,0.0,0.0,54.545,54.545,0.0,9.091,18.182,18.182,0.0,9.091,9.091,18.182,18.182,18.182,18.182,18.182,18.182,9.091,27.273,18.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,0.0,0.0,9.091,9.091,0.0,0.0,9.091,9.091,0.0,0.0,0.0,0.0,9.091,0.0,1.908,5.029,3.081,1.223
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EvStr Other,+3,1.2166666666666666,0.0,1.0,-1.0,0.0,-1.0172604,-1.0172604,0.0,0.0172604,0.0,-0.0172604,0.0,2.0,0.0,-2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,,,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9913698,-0.9827396,,,0.0,,0.5,,,,0.0,49.315,-49.315,0.0,-50.166,-50.166,0.0,0.851,-0.851,0.0,98.63,0.0,-98.63,0.0,98.63,0.0,0.0,98.63,0.0,49.315,,123.288,0.0,0.0,0.0,0.0,0.0,49.315,49.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.315,49.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.464,0.0,,
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EvStr Other,-1,8.25,0.0,0.0,0.0,0.205599,-0.8933283,-0.6877293,0.205599,0.8933283,0.18709062919812805,-0.6877293,4.0,4.0,0.5,0.0,4.0,5.0,0.4444444444444444,3.0,2.0,2.0,2.0,0.5,0.5,3.0,2.75,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.5714285714285714,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.25,0.2,0.5,5.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5533358500000001,0.8933283,1.0,0.931467,0.205599,0.0,0.0,1.0,-0.6075422586990361,0.4337521783843022,0.0,0.0,0.0,1.495,-6.497,-5.002,1.495,6.497,-5.002,29.091,29.091,3.636,0.0,29.091,36.364,3.232,21.818,14.545,14.545,14.545,21.818,20.0,7.273,7.273,7.273,0.0,7.273,7.273,14.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.182,43.636,0.0,0.0,7.273,14.545,14.545,0.0,0.0,7.273,7.273,14.545,36.364,7.273,14.545,7.273,14.545,21.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.273,0.0,0.0,0.0,7.273,7.273,14.545,0.0,0.0,0.0,0.0,0.0,6.497,1.495,-4.418,3.155
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EvStr Other,-2,10.083333333333334,0.0,1.0,-1.0,0.29982481,-1.1010477,-0.80122289,0.29982481,0.10104769999999999,0.7479305827181814,0.19877711,3.0,4.0,0.42857142857142855,-1.0,3.0,6.0,0.3333333333333333,2.0,3.0,2.0,2.0,0.5,1.0,3.0,2.5,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,2.0,0.0,0.0,3.0,7.0,0.3,2.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666667,0.9663174333333333,-0.8989523,1.0,0.850087595,0.29982481,0.0,0.333,0.6666666666666667,0.05248317161980406,0.21673425894420742,0.0,5.95,-5.95,1.784,-6.552,-4.768,1.784,0.601,1.183,17.851,23.802,2.55,-5.95,17.851,35.702,1.983,11.901,17.851,11.901,11.901,17.851,14.876,11.901,0.0,0.0,5.95,0.0,11.901,11.901,0.0,5.95,0.0,5.95,11.901,0.0,0.0,17.851,41.653,11.901,17.851,11.901,17.851,11.901,5.95,0.0,5.95,11.901,5.95,17.851,0.0,0.0,11.901,5.95,23.802,5.95,0.0,0.0,0.0,0.0,0.0,0.0,5.95,5.95,5.95,5.95,5.95,5.95,0.0,5.95,0.0,11.901,5.95,5.95,0.0,5.95,0.0,0.0,5.95,-5.349,1.784,0.312,1.29
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EvStr Other,-3,2.783333333333333,1.0,0.0,1.0,1.0218421,-0.1501633,0.8716788,0.0218421,0.1501633,0.12698496675104387,-0.1283212,3.0,1.0,0.75,2.0,3.0,1.0,0.75,3.0,0.0,1.0,1.0,0.5,,2.5,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,4.0,3.0,0.5714285714285714,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,-inf,0.1501633,0.6666666666666667,0.9927193,-0.9781579,0.333,,,,,21.557,0.0,21.557,22.028,-3.237,18.791,0.471,3.237,-2.766,64.671,21.557,16.168,43.114,64.671,21.557,16.168,64.671,0.0,21.557,21.557,53.892,64.671,0.0,21.557,21.557,0.0,0.0,21.557,0.0,0.0,0.0,0.0,21.557,215.569,21.557,215.569,86.228,64.671,0.0,0.0,0.0,43.114,21.557,0.0,0.0,0.0,0.0,21.557,21.557,43.114,21.557,43.114,21.557,0.0,0.0,21.557,0.0,0.0,21.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.114,0.0,21.557,0.0,0.0,0.0,0.0,3.237,-21.086,,
WSH,east,metropolitan,20232024,82,91,40,31,11,32,4.0,8.0,none,EvStr Other,-4+,1.5166666666666666,1.0,0.0,1.0,1.182541,0.0,1.182541,0.182541,0.0,1.0,0.182541,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.8174589999999999,-0.8174589999999999,1.0,,,,,39.56,0.0,39.56,46.782,0.0,46.782,7.221,0.0,7.221,39.56,0.0,39.56,39.56,39.56,0.0,39.56,39.56,0.0,39.56,0.0,158.242,,39.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.56,39.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.339,,
