team,player,pos,age,years_remaining,terms,acquired,status,cap%,free_agency_type,2023-24,2024-25,2025-26,2026-27,2027-28,2028-29,player_id,full,yrs_2324,yrs_2425,yrs_2526,yrs_2627,yrs_2728,yrs_2829
FLA,Eetu Luostarinen,"LW, C",25.0,4,,Trade,NHL,0.018000000000000002,UFA,1500000,3000000,3000000,3000000,0,0,8480185.0,Florida Panthers,4,3,2,1,0,-1
FLA,Uvis Balinskis,LD,27.0,1,ELC,Signed,NHL,0.01,UFA,870000,0,0,0,0,0,,Florida Panthers,1,0,-1,-2,-3,-4
FLA,Sergei Bobrovsky,G,35.0,3,NMC,Signed,NHL,0.12,UFA,10000000,10000000,10000000,0,0,0,8475683.0,Florida Panthers,3,2,1,0,-1,-2
FLA,Justin Sourdif,C,21.0,2,ELC,Draft,NHL,0.01,RFA,847500,847500,0,0,0,0,,Florida Panthers,2,1,0,-1,-2,-3
FLA,Brandon Montour,RD,29.0,1,,Trade,IR,0.042,UFA,3500000,0,0,0,0,0,8477986.0,Florida Panthers,1,0,-1,-2,-3,-4
FLA,Anthony Stolarz,G,29.0,1,,Signed,NHL,0.013000000000000001,UFA,1100000,0,0,0,0,0,8476932.0,Florida Panthers,1,0,-1,-2,-3,-4
LAK,Cam Talbot,G,36.0,1,35+NTC,Signed,NHL,0.012,UFA,1000000,0,0,0,0,0,8475660.0,Los Angeles Kings,1,0,-1,-2,-3,-4
LAK,Michael Anderson,LD,24.0,8,,Draft,NHL,0.049,UFA,4125000,4125000,4125000,4125000,4125000,4125000,8479998.0,Los Angeles Kings,8,7,6,5,4,3
LAK,Pheonix Copley,G,31.0,1,,Signed,NHL,0.018000000000000002,UFA,1500000,0,0,0,0,0,8477831.0,Los Angeles Kings,1,0,-1,-2,-3,-4
LAK,Tobias Bjornfot,LD,22.0,2,,Draft,NHL,0.009000000000000001,RFA,775000,775000,0,0,0,0,8481600.0,Los Angeles Kings,2,1,0,-1,-2,-3
LAK,Andreas Englund,LD,27.0,2,,Signed,NHL,0.012,UFA,1000000,1000000,0,0,0,0,8477971.0,Los Angeles Kings,2,1,0,-1,-2,-3
LAK,Matt Roy,RD,28.0,1,,Draft,NHL,0.038,UFA,3150000,0,0,0,0,0,8478911.0,Los Angeles Kings,1,0,-1,-2,-3,-4
LAK,Vladislav Gavrikov,LD,27.0,2,NMC,Trade,NHL,0.07,UFA,5875000,5875000,0,0,0,0,8478882.0,Los Angeles Kings,2,1,0,-1,-2,-3
LAK,Trevor Moore,"LW, RW",28.0,5,M-NTC,Trade,NHL,0.05,UFA,4200000,4200000,4200000,4200000,4200000,0,8479675.0,Los Angeles Kings,5,4,3,2,1,0
LAK,Trevor Lewis,"RW, C",36.0,1,35+,Signed,NHL,0.009000000000000001,UFA,775000,0,0,0,0,0,8473453.0,Los Angeles Kings,1,0,-1,-2,-3,-4
LAK,Alex Laferriere,RW,21.0,2,ELC,Draft,NHL,0.01,RFA,875000,875000,0,0,0,0,,Los Angeles Kings,2,1,0,-1,-2,-3
LAK,Quinton Byfield,"C, LW",21.0,1,ELC,Draft,NHL,0.011000000000000001,RFA,894167,0,0,0,0,0,8482124.0,Los Angeles Kings,1,0,-1,-2,-3,-4
LAK,Carl Grundstrom,"LW, RW",25.0,1,,Trade,NHL,0.016,RFA,1300000,0,0,0,0,0,8479336.0,Los Angeles Kings,1,0,-1,-2,-3,-4
LAK,Blake Lizotte,C,25.0,1,,Signed,NHL,0.02,RFA,1675000,0,0,0,0,0,8481481.0,Los Angeles Kings,1,0,-1,-2,-3,-4
LAK,Viktor Arvidsson,"RW, LW",30.0,1,,Trade,NHL,0.051,UFA,4250000,0,0,0,0,0,8478042.0,Los Angeles Kings,1,0,-1,-2,-3,-4
LAK,Adrian Kempe,"LW, RW",27.0,3,,Draft,NHL,0.066,UFA,5500000,5500000,5500000,0,0,0,8477960.0,Los Angeles Kings,3,2,1,0,-1,-2
LAK,Drew Doughty,RD,33.0,4,M-NTC,Draft,NHL,0.132,UFA,11000000,11000000,11000000,11000000,0,0,8474563.0,Los Angeles Kings,4,3,2,1,0,-1
LAK,Pierre-Luc Dubois,C,25.0,8,,Trade,NHL,0.102,UFA,8500000,8500000,8500000,8500000,8500000,8500000,8479400.0,Los Angeles Kings,8,7,6,5,4,3
LAK,Anze Kopitar,C,36.0,3,NMC,Draft,NHL,0.12,UFA,10000000,7000000,7000000,0,0,0,8471685.0,Los Angeles Kings,3,2,1,0,-1,-2
LAK,Phillip Danault,C,30.0,4,NMC,Signed,NHL,0.066,UFA,5500000,5500000,5500000,5500000,0,0,8476479.0,Los Angeles Kings,4,3,2,1,0,-1
LAK,Kevin Fiala,"RW, LW",27.0,6,NMC,Trade,NHL,0.094,UFA,7875000,7875000,7875000,7875000,7875000,7875000,8477942.0,Los Angeles Kings,6,5,4,3,2,1
MIN,Kirill Kaprizov,LW,26.0,3,,Draft,NHL,0.10800000000000001,UFA,9000000,9000000,9000000,0,0,0,8478864.0,Minnesota Wild,3,2,1,0,-1,-2
MIN,Filip Gustavsson,G,25.0,3,,Trade,NHL,0.045,UFA,3750000,3750000,3750000,0,0,0,8479406.0,Minnesota Wild,3,2,1,0,-1,-2
MIN,Matthew Boldy,"RW, LW",22.0,7,,Draft,NHL,0.084,UFA,7000000,7000000,7000000,7000000,7000000,7000000,8481557.0,Minnesota Wild,7,6,5,4,3,2
MIN,Mats Zuccarello,"RW, LW",36.0,3,"M-NTC, NMC",Signed,NHL,0.07200000000000001,UFA,6000000,4125000,4125000,0,0,0,8475692.0,Minnesota Wild,3,2,1,0,-1,-2
MIN,Joel Eriksson Ek,C,26.0,6,,Draft,NHL,0.063,UFA,5250000,5250000,5250000,5250000,5250000,5250000,8478493.0,Minnesota Wild,6,5,4,3,2,1
MIN,Marcus Foligno,"RW, LW",32.0,5,NMC,Trade,NHL,0.037000000000000005,UFA,3100000,4000000,4000000,4000000,4000000,0,8475220.0,Minnesota Wild,5,4,3,2,1,0
MIN,Frederick Gaudreau,"C, LW",30.0,5,M-NTC,Signed,NHL,0.025,UFA,2100000,2100000,2100000,2100000,2100000,0,8477919.0,Minnesota Wild,5,4,3,2,1,0
MIN,Ryan Hartman,"C, RW",29.0,4,NMC,Trade,NHL,0.02,UFA,1700000,4000000,4000000,4000000,0,0,8477451.0,Minnesota Wild,4,3,2,1,0,-1
MIN,Brandon Duhaime,"RW, LW",26.0,1,,Draft,NHL,0.013000000000000001,UFA,1100000,0,0,0,0,0,8479520.0,Minnesota Wild,1,0,-1,-2,-3,-4
MIN,Marco Rossi,C,22.0,2,ELC,Draft,NHL,0.01,RFA,863333,863333,0,0,0,0,8482079.0,Minnesota Wild,2,1,0,-1,-2,-3
MIN,Connor Dewar,"LW, C",24.0,1,,Draft,NHL,0.01,RFA,800000,0,0,0,0,0,8480980.0,Minnesota Wild,1,0,-1,-2,-3,-4
MIN,Patrick Maroon,"LW, RW",35.0,1,RSM-NTC,Trade,NHL,0.01,UFA,800000,0,0,0,0,0,8474034.0,Minnesota Wild,1,0,-1,-2,-3,-4
MIN,Jared Spurgeon,RD,33.0,4,NMC,Signed,NHL,0.091,UFA,7575000,7575000,7575000,7575000,0,0,8474716.0,Minnesota Wild,4,3,2,1,0,-1
MIN,Jonas Brodin,LD,30.0,5,NMC,Draft,NHL,0.07200000000000001,UFA,6000000,6000000,6000000,6000000,6000000,0,8476463.0,Minnesota Wild,5,4,3,2,1,0
MIN,Jacob Middleton,LD,27.0,2,,Trade,NHL,0.028999999999999998,UFA,2450000,2450000,0,0,0,0,8478136.0,Minnesota Wild,2,1,0,-1,-2,-3
MIN,Alex Goligoski,LD/RD,38.0,1,35+NMC,Signed,NHL,0.024,UFA,2000000,0,0,0,0,0,8471274.0,Minnesota Wild,1,0,-1,-2,-3,-4
MIN,Jon Merrill,LD,31.0,2,,Signed,NHL,0.013999999999999999,UFA,1200000,1200000,0,0,0,0,8475750.0,Minnesota Wild,2,1,0,-1,-2,-3
MIN,Brock Faber,RD,21.0,2,ELC,Trade,NHL,0.011000000000000001,RFA,925000,925000,0,0,0,0,8482122.0,Minnesota Wild,2,1,0,-1,-2,-3
MIN,Calen Addison,RD,23.0,1,,Trade,NHL,0.01,RFA,825000,0,0,0,0,0,8480884.0,Minnesota Wild,1,0,-1,-2,-3,-4
MIN,Marc-Andre Fleury,G,38.0,1,35+NMC,Trade,NHL,0.042,UFA,3500000,0,0,0,0,0,8470594.0,Minnesota Wild,1,0,-1,-2,-3,-4
MIN,Marcus Johansson,"LW, RW",33.0,2,NTC,Trade,NHL,0.024,UFA,2000000,2000000,0,0,0,0,8475149.0,Minnesota Wild,2,1,0,-1,-2,-3
MTL,Kaiden Guhle,LD,21.0,2,ELC,Draft,NHL,0.01,RFA,863333,863333,0,0,0,0,8482087.0,Montreal Canadiens,2,1,0,-1,-2,-3
MTL,Johnathan Kovacevic,RD,26.0,2,,Waivers claim,NHL,0.009000000000000001,UFA,766667,766667,0,0,0,0,8480192.0,Montreal Canadiens,2,1,0,-1,-2,-3
MTL,Jake Allen,G,33.0,2,M-NTC,Trade,NHL,0.046,UFA,3850000,3850000,0,0,0,0,8474596.0,Montreal Canadiens,2,1,0,-1,-2,-3
MTL,Samuel Montembeault,G,26.0,1,,Waivers claim,NHL,0.012,UFA,1000000,0,0,0,0,0,8478470.0,Montreal Canadiens,1,0,-1,-2,-3,-4
MTL,Cayden Primeau,G,24.0,2,,Draft,NHL,0.011000000000000001,RFA,890000,890000,0,0,0,0,8480051.0,Montreal Canadiens,2,1,0,-1,-2,-3
MTL,Chris Wideman,RD,33.0,1,,Signed,IR,0.009000000000000001,UFA,762500,0,0,0,0,0,8475227.0,Montreal Canadiens,1,0,-1,-2,-3,-4
MTL,Justin Barron,RD,21.0,1,ELC,Trade,NHL,0.011000000000000001,RFA,925000,0,0,0,0,0,8482111.0,Montreal Canadiens,1,0,-1,-2,-3,-4
MTL,Jordan Harris,LD/RD,23.0,2,,Draft,NHL,0.017,RFA,1400000,1400000,0,0,0,0,8480887.0,Montreal Canadiens,2,1,0,-1,-2,-3
MTL,David Savard,RD,32.0,2,,Signed,NHL,0.042,UFA,3500000,3500000,0,0,0,0,8475233.0,Montreal Canadiens,2,1,0,-1,-2,-3
MTL,Michael Matheson,LD,29.0,3,M-NTC,Trade,NHL,0.057999999999999996,UFA,4875000,4875000,4875000,0,0,0,8476875.0,Montreal Canadiens,3,2,1,0,-1,-2
MTL,Nick Suzuki,C,24.0,7,,Trade,NHL,0.094,UFA,7875000,7875000,7875000,7875000,7875000,7875000,8480018.0,Montreal Canadiens,7,6,5,4,3,2
MTL,Cole Caufield,"LW, RW",22.0,8,,Draft,NHL,0.094,UFA,7850000,7850000,7850000,7850000,7850000,7850000,8481540.0,Montreal Canadiens,8,7,6,5,4,3
MTL,Brendan Gallagher,RW,31.0,4,"M-NTC, NMC",Draft,NHL,0.078,UFA,6500000,6500000,6500000,6500000,0,0,8475848.0,Montreal Canadiens,4,3,2,1,0,-1
MTL,Josh Anderson,"RW, LW",29.0,4,M-NTC,Trade,NHL,0.066,UFA,5500000,5500000,5500000,5500000,0,0,8476981.0,Montreal Canadiens,4,3,2,1,0,-1
MTL,Joel Armia,"RW, LW",30.0,2,,Trade,NHL,0.040999999999999995,UFA,3400000,3400000,0,0,0,0,8476469.0,Montreal Canadiens,2,1,0,-1,-2,-3
MTL,Kirby Dach,"C, RW",22.0,3,,Trade,NHL,0.04,RFA,3362500,3362500,3362500,0,0,0,8481523.0,Montreal Canadiens,3,2,1,0,-1,-2
MTL,Tanner Pearson,LW,31.0,1,,Trade,NHL,0.039,UFA,3250000,0,0,0,0,0,8476871.0,Montreal Canadiens,1,0,-1,-2,-3,-4
MTL,Alex Newhook,"C, LW",22.0,4,,Trade,NHL,0.035,RFA,2900000,2900000,2900000,2900000,0,0,8481618.0,Montreal Canadiens,4,3,2,1,0,-1
MTL,Sean Monahan,"C, LW, RW",28.0,1,,Trade,NHL,0.024,UFA,1985000,0,0,0,0,0,8477497.0,Montreal Canadiens,1,0,-1,-2,-3,-4
MTL,Jake Evans,C,27.0,2,,Draft,NHL,0.02,UFA,1700000,1700000,0,0,0,0,8478133.0,Montreal Canadiens,2,1,0,-1,-2,-3
MTL,Rafael Harvey-Pinard,LW,24.0,2,,Draft,NHL,0.013000000000000001,RFA,1100000,1100000,0,0,0,0,8481093.0,Montreal Canadiens,2,1,0,-1,-2,-3
MTL,Juraj Slafkovsky,"LW, RW",19.0,2,ELC,Draft,NHL,0.011000000000000001,RFA,950000,950000,0,0,0,0,8483515.0,Montreal Canadiens,2,1,0,-1,-2,-3
MTL,Michael Pezzetta,"LW, RW",25.0,2,,Draft,NHL,0.01,UFA,812500,812500,0,0,0,0,8479543.0,Montreal Canadiens,2,1,0,-1,-2,-3
MTL,Jesse Ylonen,"RW, LW",24.0,1,,Draft,NHL,0.009000000000000001,RFA,775000,0,0,0,0,0,8481058.0,Montreal Canadiens,1,0,-1,-2,-3,-4
NJD,Luke Hughes,LD/RD,20.0,2,ELC,Draft,NHL,0.011000000000000001,RFA,925000,925000,0,0,0,0,8482684.0,New Jersey Devils,2,1,0,-1,-2,-3
NJD,Vitek Vanecek,G,27.0,2,,Trade,NHL,0.040999999999999995,UFA,3400000,3400000,0,0,0,0,8477970.0,New Jersey Devils,2,1,0,-1,-2,-3
NJD,Akira Schmid,G,23.0,1,ELC,Draft,NHL,0.01,RFA,850833,0,0,0,0,0,8481033.0,New Jersey Devils,1,0,-1,-2,-3,-4
NJD,Kevin Bahl,LD,23.0,2,,Trade,NHL,0.013000000000000001,RFA,1050000,1050000,0,0,0,0,8480860.0,New Jersey Devils,2,1,0,-1,-2,-3
NJD,Jonas Siegenthaler,LD,26.0,5,,Trade,NHL,0.040999999999999995,UFA,3400000,3400000,3400000,3400000,3400000,0,8478399.0,New Jersey Devils,5,4,3,2,1,0
NJD,Colin Miller,RD,30.0,1,,Trade,NHL,0.022000000000000002,UFA,1850000,0,0,0,0,0,8476525.0,New Jersey Devils,1,0,-1,-2,-3,-4
NJD,Timo Meier,"LW, RW",27.0,8,,Trade,NHL,0.105,UFA,8800000,8800000,8800000,8800000,8800000,8800000,8478414.0,New Jersey Devils,8,7,6,5,4,3
NJD,Jack Hughes,"C, LW",22.0,7,,Draft,NHL,0.096,UFA,8000000,8000000,8000000,8000000,8000000,8000000,8481559.0,New Jersey Devils,7,6,5,4,3,2
NJD,Jesper Bratt,"RW, LW",25.0,8,,Draft,NHL,0.094,UFA,7875000,7875000,7875000,7875000,7875000,7875000,8479407.0,New Jersey Devils,8,7,6,5,4,3
NJD,Nico Hischier,C,24.0,4,,Draft,NHL,0.087,UFA,7250000,7250000,7250000,7250000,0,0,8480002.0,New Jersey Devils,4,3,2,1,0,-1
NJD,Ondrej Palat,"LW, RW",32.0,4,NMC,Signed,NHL,0.07200000000000001,UFA,6000000,6000000,6000000,6000000,0,0,8476292.0,New Jersey Devils,4,3,2,1,0,-1
NJD,Tyler Toffoli,"RW, LW",31.0,1,,Trade,NHL,0.051,UFA,4250000,0,0,0,0,0,8475726.0,New Jersey Devils,1,0,-1,-2,-3,-4
NJD,Erik Haula,"LW, C",32.0,3,NTC,Trade,NHL,0.038,UFA,3150000,3150000,3150000,0,0,0,8475287.0,New Jersey Devils,3,2,1,0,-1,-2
NJD,Michael McLeod,C,25.0,1,,Signed,NHL,0.017,RFA,1400000,0,0,0,0,0,8479415.0,New Jersey Devils,1,0,-1,-2,-3,-4
NJD,Nathan Bastian,"RW, C",25.0,2,,Signed,NHL,0.016,UFA,1350000,1350000,0,0,0,0,8479414.0,New Jersey Devils,2,1,0,-1,-2,-3
NJD,Curtis Lazar,"RW, C",28.0,2,,Trade,NHL,0.012,UFA,1000000,1000000,0,0,0,0,8477508.0,New Jersey Devils,2,1,0,-1,-2,-3
NJD,Tomas Nosek,"LW, C",31.0,1,,Signed,NHL,0.012,UFA,1000000,0,0,0,0,0,8477931.0,New Jersey Devils,1,0,-1,-2,-3,-4
NJD,Alexander Holtz,"RW, LW",21.0,2,ELC,Draft,NHL,0.011000000000000001,RFA,894167,894167,0,0,0,0,8482125.0,New Jersey Devils,2,1,0,-1,-2,-3
NJD,Dawson Mercer,"RW, C",21.0,1,ELC,Draft,NHL,0.011000000000000001,RFA,894167,0,0,0,0,0,8482110.0,New Jersey Devils,1,0,-1,-2,-3,-4
NJD,Chris Tierney,C,29.0,1,,Signed,NHL,0.009000000000000001,UFA,775000,0,0,0,0,0,8476919.0,New Jersey Devils,1,0,-1,-2,-3,-4
NJD,Dougie Hamilton,RD,30.0,5,NMC,Signed,NHL,0.10800000000000001,UFA,9000000,9000000,9000000,9000000,9000000,0,8476462.0,New Jersey Devils,5,4,3,2,1,0
NJD,John Marino,RD,26.0,4,,Trade,NHL,0.053,UFA,4400000,4400000,4400000,4400000,0,0,8478507.0,New Jersey Devils,4,3,2,1,0,-1
NJD,Brendan Smith,LD/RD,34.0,1,,Signed,NHL,0.013000000000000001,UFA,1100000,0,0,0,0,0,8474090.0,New Jersey Devils,1,0,-1,-2,-3,-4
NSH,Yakov Trenin,"LW, C",26.0,1,,Draft,NHL,0.02,UFA,1700000,0,0,0,0,0,8478508.0,Nashville Predators,1,0,-1,-2,-3,-4
NSH,Kevin Lankinen,G,28.0,1,,Signed,NHL,0.024,UFA,2000000,0,0,0,0,0,8480947.0,Nashville Predators,1,0,-1,-2,-3,-4
NSH,Juuse Saros,G,28.0,2,,Draft,NHL,0.06,UFA,5000000,5000000,0,0,0,0,8477424.0,Nashville Predators,2,1,0,-1,-2,-3
NSH,Jeremy Lauzon,LD/RD,26.0,3,,Trade,NHL,0.024,UFA,2000000,2000000,2000000,0,0,0,8478468.0,Nashville Predators,3,2,1,0,-1,-2
NSH,Dante Fabbro,RD,25.0,1,,Draft,NHL,0.03,RFA,2500000,0,0,0,0,0,8479371.0,Nashville Predators,1,0,-1,-2,-3,-4
NSH,Alexandre Carrier,RD,27.0,1,,Draft,NHL,0.03,UFA,2500000,0,0,0,0,0,8478851.0,Nashville Predators,1,0,-1,-2,-3,-4
NSH,Luke Schenn,RD,33.0,3,,Signed,NHL,0.033,UFA,2750000,2750000,2750000,0,0,0,8474568.0,Nashville Predators,3,2,1,0,-1,-2
NSH,Tyson Barrie,RD,32.0,1,,Trade,NHL,0.054000000000000006,UFA,4500000,0,0,0,0,0,8475197.0,Nashville Predators,1,0,-1,-2,-3,-4
NSH,Ryan McDonagh,LD,34.0,3,NTC,Trade,NHL,0.081,UFA,6750000,6750000,6750000,0,0,0,8474151.0,Nashville Predators,3,2,1,0,-1,-2
NSH,Roman Josi,LD,33.0,5,NMC,Draft,NHL,0.10800000000000001,UFA,9059000,9059000,9059000,9059000,9059000,0,8474600.0,Nashville Predators,5,4,3,2,1,0
NSH,Cole Smith,"RW, LW",27.0,1,,Signed,NHL,0.009000000000000001,UFA,775000,0,0,0,0,0,8482062.0,Nashville Predators,1,0,-1,-2,-3,-4
NSH,Kiefer Sherwood,"LW, RW",28.0,1,,Signed,NHL,0.009000000000000001,UFA,775000,0,0,0,0,0,8480748.0,Nashville Predators,1,0,-1,-2,-3,-4
NSH,Michael McCarron,"RW, C",28.0,1,,Signed,NHL,0.009000000000000001,UFA,775000,0,0,0,0,0,8477446.0,Nashville Predators,1,0,-1,-2,-3,-4
NSH,Samuel Fagemo,"LW, RW",23.0,1,,Waivers claim,NHL,0.009000000000000001,RFA,775000,0,0,0,0,0,8481239.0,Nashville Predators,1,0,-1,-2,-3,-4
NSH,Luke Evangelista,RW,21.0,2,ELC,Draft,NHL,0.01,RFA,797500,797500,0,0,0,0,8482146.0,Nashville Predators,2,1,0,-1,-2,-3
NSH,Thomas Novak,C,26.0,1,,Draft,NHL,0.01,UFA,800000,0,0,0,0,0,8478438.0,Nashville Predators,1,0,-1,-2,-3,-4
NSH,Juuso Parssinen,C,22.0,1,ELC,Draft,NHL,0.01,RFA,850833,0,0,0,0,0,8481704.0,Nashville Predators,1,0,-1,-2,-3,-4
NSH,Filip Forsberg,LW,29.0,7,NMC,Trade,NHL,0.102,UFA,8500000,8500000,8500000,8500000,8500000,8500000,8476887.0,Nashville Predators,7,6,5,4,3,2
NSH,Ryan O'Reilly,C,32.0,4,,Signed,NHL,0.054000000000000006,UFA,4500000,4500000,4500000,4500000,0,0,8475158.0,Nashville Predators,4,3,2,1,0,-1
NSH,Gustav Nyquist,"LW, RW",34.0,2,,Signed,NHL,0.038,UFA,3185000,3185000,0,0,0,0,8474679.0,Nashville Predators,2,1,0,-1,-2,-3
NSH,Colton Sissons,"C, RW",29.0,3,,Draft,NHL,0.034,UFA,2857143,2857143,2857143,0,0,0,8476925.0,Nashville Predators,3,2,1,0,-1,-2
NSH,Cody Glass,C,24.0,2,,Trade,NHL,0.03,RFA,2500000,2500000,0,0,0,0,8479996.0,Nashville Predators,2,1,0,-1,-2,-3
NSH,Philip Tomasino,"LW, RW",22.0,1,ELC,Draft,NHL,0.01,RFA,863333,0,0,0,0,0,8481577.0,Nashville Predators,1,0,-1,-2,-3,-4
NYI,Bo Horvat,C,28.0,8,NTC,Trade,NHL,0.102,UFA,8500000,8500000,8500000,8500000,8500000,8500000,8477500.0,New York Islanders,8,7,6,5,4,3
NYI,Mathew Barzal,"C, RW",26.0,8,,Draft,NHL,0.11,UFA,9150000,9150000,9150000,9150000,9150000,9150000,8478445.0,New York Islanders,8,7,6,5,4,3
NYI,Ryan Pulock,RD,29.0,7,NTC,Draft,NHL,0.07400000000000001,UFA,6150000,6150000,6150000,6150000,6150000,6150000,8477506.0,New York Islanders,7,6,5,4,3,2
NYI,Adam Pelech,LD,29.0,6,NTC,Draft,NHL,0.069,UFA,5750000,5750000,5750000,5750000,5750000,5750000,8476917.0,New York Islanders,6,5,4,3,2,1
NYI,Hudson Fasching,RW,28.0,2,,Signed,NHL,0.009000000000000001,UFA,775000,775000,0,0,0,0,8477392.0,New York Islanders,2,1,0,-1,-2,-3
NYI,Oliver Wahlstrom,RW,23.0,1,,Draft,NHL,0.01,RFA,874125,0,0,0,0,0,8480789.0,New York Islanders,1,0,-1,-2,-3,-4
NYI,Matt Martin,"LW, RW",34.0,1,,Signed,NHL,0.018000000000000002,UFA,1500000,0,0,0,0,0,8474709.0,New York Islanders,1,0,-1,-2,-3,-4
NYI,Cal Clutterbuck,RW,35.0,1,,Trade,NHL,0.021,UFA,1750000,0,0,0,0,0,8473504.0,New York Islanders,1,0,-1,-2,-3,-4
NYI,Casey Cizikas,C,32.0,4,,Signed,NHL,0.03,UFA,2500000,2500000,2500000,2500000,0,0,8475231.0,New York Islanders,4,3,2,1,0,-1
NYI,Pierre Engvall,"RW, LW",27.0,7,M-NTC,Signed,NHL,0.036000000000000004,UFA,3000000,3000000,3000000,3000000,3000000,3000000,8478115.0,New York Islanders,7,6,5,4,3,2
NYI,Kyle Palmieri,"RW, LW",32.0,2,M-NTC,Signed,NHL,0.06,UFA,5000000,5000000,0,0,0,0,8475151.0,New York Islanders,2,1,0,-1,-2,-3
NYI,Jean-Gabriel Pageau,C,30.0,3,M-NTC,Trade,NHL,0.06,UFA,5000000,5000000,5000000,0,0,0,8476419.0,New York Islanders,3,2,1,0,-1,-2
NYI,Brock Nelson,"C, LW",31.0,2,M-NTC,Draft,NHL,0.07200000000000001,UFA,6000000,6000000,0,0,0,0,8475754.0,New York Islanders,2,1,0,-1,-2,-3
NYI,Julien Gauthier,RW,25.0,2,,Signed,NHL,0.009000000000000001,UFA,787500,787500,0,0,0,0,8479328.0,New York Islanders,2,1,0,-1,-2,-3
NYI,Anders Lee,"LW, C",33.0,3,NTC,Signed,NHL,0.084,UFA,7000000,7000000,7000000,0,0,0,8475314.0,New York Islanders,3,2,1,0,-1,-2
NYI,Noah Dobson,RD,23.0,2,,Draft,NHL,0.048,RFA,4000000,4000000,0,0,0,0,8480865.0,New York Islanders,2,1,0,-1,-2,-3
NYI,Scott Mayfield,RD,30.0,7,NTC,Signed,NHL,0.042,UFA,3500000,3500000,3500000,3500000,3500000,3500000,8476429.0,New York Islanders,7,6,5,4,3,2
NYI,Alexander Romanov,LD,23.0,2,,Trade,NHL,0.03,RFA,2500000,2500000,0,0,0,0,8481014.0,New York Islanders,2,1,0,-1,-2,-3
NYI,Sebastian Aho,LD,27.0,1,,Draft,NHL,0.01,UFA,825000,0,0,0,0,0,8480222.0,New York Islanders,1,0,-1,-2,-3,-4
NYI,Samuel Bolduc,LD,22.0,2,,Draft,NHL,0.01,RFA,800000,800000,0,0,0,0,8481541.0,New York Islanders,2,1,0,-1,-2,-3
NYI,Ilya Sorokin,G,28.0,9,,Draft,NHL,0.048,UFA,4000000,8250000,8250000,8250000,8250000,8250000,8478009.0,New York Islanders,9,8,7,6,5,4
NYI,Semyon Varlamov,G,35.0,4,35+NTC,Signed,NHL,0.033,UFA,2750000,2750000,2750000,2750000,0,0,8473575.0,New York Islanders,4,3,2,1,0,-1
NYR,Mika Zibanejad,C,30.0,7,NMC,Trade,NHL,0.102,UFA,8500000,8500000,8500000,8500000,8500000,8500000,8476459.0,New York Rangers,7,6,5,4,3,2
NYR,Chris Kreider,LW,32.0,4,NMC,Draft,NHL,0.078,UFA,6500000,6500000,6500000,6500000,0,0,8475184.0,New York Rangers,4,3,2,1,0,-1
NYR,Artemi Panarin,LW,31.0,3,NMC,Signed,NHL,0.139,UFA,11642857,11642857,11642857,0,0,0,8478550.0,New York Rangers,3,2,1,0,-1,-2
NYR,Vincent Trocheck,"C, RW",30.0,6,NMC,Signed,NHL,0.067,UFA,5625000,5625000,5625000,5625000,5625000,5625000,8476389.0,New York Rangers,6,5,4,3,2,1
NYR,Alexis Lafreniere,"LW, RW",22.0,2,,Draft,NHL,0.027999999999999997,RFA,2325000,2325000,0,0,0,0,8482109.0,New York Rangers,2,1,0,-1,-2,-3
NYR,Barclay Goodrow,"C, LW",30.0,4,M-NTC,Trade,NHL,0.044000000000000004,UFA,3641667,3641667,3641667,3641667,0,0,8476624.0,New York Rangers,4,3,2,1,0,-1
NYR,Filip Chytil,"C, LW",24.0,4,,Draft,NHL,0.053,UFA,4437500,4437500,4437500,4437500,0,0,8480078.0,New York Rangers,4,3,2,1,0,-1
NYR,Kaapo Kakko,RW,22.0,1,,Draft,NHL,0.025,RFA,2100000,0,0,0,0,0,8481554.0,New York Rangers,1,0,-1,-2,-3,-4
NYR,Will Cuylle,LW,21.0,2,ELC,Draft,NHL,0.01,RFA,828333,828333,0,0,0,0,8482157.0,New York Rangers,2,1,0,-1,-2,-3
NYR,Blake Wheeler,"RW, C",37.0,1,35+NTC,Signed,NHL,0.01,UFA,800000,0,0,0,0,0,8471218.0,New York Rangers,1,0,-1,-2,-3,-4
NYR,Nick Bonino,"C, LW",35.0,1,35+,Signed,NHL,0.01,UFA,800000,0,0,0,0,0,8474009.0,New York Rangers,1,0,-1,-2,-3,-4
NYR,Jimmy Vesey,"RW, LW",30.0,2,,Signed,NHL,0.01,UFA,800000,800000,0,0,0,0,8476918.0,New York Rangers,2,1,0,-1,-2,-3
NYR,Tyler Pitlick,RW,31.0,1,,Signed,NHL,0.009000000000000001,UFA,787500,0,0,0,0,0,8475752.0,New York Rangers,1,0,-1,-2,-3,-4
NYR,Adam Fox,RD,25.0,6,,Trade,NHL,0.114,UFA,9500000,9500000,9500000,9500000,9500000,9500000,8479323.0,New York Rangers,6,5,4,3,2,1
NYR,Jacob Trouba,RD,29.0,3,NMC,Trade,NHL,0.096,UFA,8000000,8000000,8000000,0,0,0,8476885.0,New York Rangers,3,2,1,0,-1,-2
NYR,Zachary Jones,LD,22.0,2,,Draft,NHL,0.01,RFA,812500,812500,0,0,0,0,8481708.0,New York Rangers,2,1,0,-1,-2,-3
