season,game_id,date,team,GN,home_away,opponent,results,game_end,final_G,final_GA,situation,toi,gf,ga,xgf,xga,xg%,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,g_dif,xg_dif,fwf_dif,hdsc_dif,offense,defense,differential
20232024,2023020380,2023-12-05,BUF,26,HOME,DET,L,REG,3.0,5.0,5on4,3.5,2.0,0.0,0.409,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,7.0,0.0,1.0,7.0,0.0,1.0,6.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.14,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.409,7.0,0.0,2.409,0.0,2.409
20232024,2023020380,2023-12-05,BUF,26,HOME,DET,L,REG,3.0,5.0,5on5,47.56666666666667,1.0,3.0,1.894,2.281,0.45,6.0,9.0,0.4,12.0,15.0,0.44,2.413793103448276,3.05,32.0,22.0,0.59,46.0,32.0,0.59,25.0,17.0,6.0,11.0,6.0,6.0,2.0,3.0,10.0,4.0,0.3448275862068966,0.2,14.0,10.0,7.0,5.0,0.15,0.16,0.3,0.31,0.0,6.0,0.0,8.0,21.0,25.0,9.0,3.0,3.0,1.0,12.0,3.0,2.0,1.0,2.0,2.0,-2.0,-0.38700000000000023,10.0,-3.0,2.894,5.281000000000001,-2.3870000000000005
20232024,2023020380,2023-12-05,BUF,26,HOME,DET,L,REG,3.0,5.0,all,60.0,3.0,5.0,2.712,3.629,0.43,6.0,12.0,0.33,16.0,19.0,0.46,2.358974358974359,2.896551724137931,42.0,32.0,0.57,60.0,43.0,0.58,32.0,27.0,10.0,15.0,8.0,7.0,5.0,5.0,12.0,7.0,0.3076923076923077,0.2413793103448276,18.0,11.0,10.0,5.0,0.17,0.12,0.3,0.26,0.0,8.0,0.0,10.0,29.0,32.0,13.0,5.0,3.0,1.0,13.0,3.0,2.0,1.0,2.0,2.0,-2.0,-0.9169999999999998,10.0,-6.0,5.712,8.629,-2.917
20232024,2023020380,2023-12-05,BUF,26,HOME,DET,L,REG,3.0,5.0,other,3.183333333333333,0.0,1.0,0.369,0.637,0.37,0.0,0.0,0.0,1.0,0.0,1.0,2.5,0.0,2.0,1.0,0.67,6.0,1.0,0.86,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.17,0.0,0.67,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.268,1.0,0.0,0.369,1.637,-1.268
20232024,2023020381,2023-12-05,LAK,22,AWAY,CBJ,W,OT,4.0,3.0,4on5,0.8833333333333333,0.0,1.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3333333333333335,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.18,-3.0,0.0,0.0,1.18,-1.18
20232024,2023020381,2023-12-05,LAK,22,AWAY,CBJ,W,OT,4.0,3.0,5on4,4.0,0.0,0.0,0.134,0.041,0.77,3.0,0.0,1.0,6.0,0.0,1.0,3.125,2.0,8.0,2.0,0.8,9.0,2.0,0.82,4.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.44,0.0,0.11,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,6.0,3.0,0.134,0.041,0.093
20232024,2023020381,2023-12-05,LAK,22,AWAY,CBJ,W,OT,4.0,3.0,5on5,55.666666666666664,3.0,2.0,3.911,2.339,0.63,10.0,6.0,0.62,23.0,16.0,0.59,2.5,2.4166666666666665,56.0,37.0,0.6,68.0,55.0,0.55,34.0,25.0,13.0,22.0,7.0,10.0,13.0,7.0,18.0,11.0,0.34615384615384615,0.3055555555555556,12.0,18.0,22.0,12.0,0.32,0.22,0.18,0.33,0.0,2.0,0.0,4.0,24.0,25.0,12.0,2.0,4.0,3.0,15.0,8.0,3.0,1.0,1.0,3.0,1.0,1.572,19.0,4.0,6.911,4.339,2.571999999999999
20232024,2023020381,2023-12-05,LAK,22,AWAY,CBJ,W,OT,4.0,3.0,all,60.55,4.0,3.0,4.087,2.56,0.61,13.0,6.0,0.68,30.0,17.0,0.64,2.5901639344262297,2.3902439024390243,65.0,42.0,0.61,78.0,60.0,0.57,39.0,29.0,17.0,24.0,7.0,11.0,17.0,7.0,18.0,14.0,0.29508196721311475,0.34146341463414637,13.0,18.0,26.0,13.0,0.33,0.22,0.17,0.3,0.0,2.0,0.0,4.0,29.0,28.0,13.0,2.0,4.0,3.0,15.0,8.0,3.0,1.0,1.0,3.0,1.0,1.5269999999999997,23.0,7.0,8.087,5.5600000000000005,2.5269999999999992
20232024,2023020381,2023-12-05,LAK,22,AWAY,CBJ,W,OT,4.0,3.0,other,0.0,1.0,0.0,0.043,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043,1.0,0.0,1.043,0.0,1.043
20232024,2023020381,2023-12-05,CBJ,27,HOME,LAK,OTL,OT,3.0,4.0,4on5,4.0,0.0,0.0,0.041,0.134,0.23,0.0,3.0,0.0,0.0,6.0,0.0,2.0,3.125,2.0,8.0,0.2,2.0,9.0,0.18,2.0,4.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.44,0.0,0.11,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.093,-6.0,-3.0,0.041,0.134,-0.093
20232024,2023020381,2023-12-05,CBJ,27,HOME,LAK,OTL,OT,3.0,4.0,5on4,0.8833333333333333,1.0,0.0,0.18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.3333333333333335,0.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18,3.0,0.0,1.18,0.0,1.18
20232024,2023020381,2023-12-05,CBJ,27,HOME,LAK,OTL,OT,3.0,4.0,5on5,55.666666666666664,2.0,3.0,2.339,3.911,0.37,6.0,10.0,0.38,16.0,23.0,0.41,2.4166666666666665,2.5,37.0,56.0,0.4,55.0,68.0,0.45,25.0,34.0,10.0,13.0,7.0,13.0,22.0,7.0,11.0,18.0,0.3055555555555556,0.34615384615384615,18.0,12.0,12.0,22.0,0.22,0.32,0.33,0.18,0.0,4.0,0.0,2.0,25.0,24.0,15.0,8.0,3.0,1.0,12.0,2.0,4.0,3.0,3.0,1.0,-1.0,-1.572,-19.0,-4.0,4.339,6.911,-2.571999999999999
20232024,2023020381,2023-12-05,CBJ,27,HOME,LAK,OTL,OT,3.0,4.0,all,60.55,3.0,4.0,2.56,4.087,0.39,6.0,13.0,0.32,17.0,30.0,0.36,2.3902439024390243,2.5901639344262297,42.0,65.0,0.39,60.0,78.0,0.43,29.0,39.0,11.0,17.0,7.0,17.0,24.0,7.0,14.0,18.0,0.34146341463414637,0.29508196721311475,18.0,13.0,13.0,26.0,0.22,0.33,0.3,0.17,0.0,4.0,0.0,2.0,28.0,29.0,15.0,8.0,3.0,1.0,13.0,2.0,4.0,3.0,3.0,1.0,-1.0,-1.5269999999999997,-23.0,-7.0,5.5600000000000005,8.087,-2.5269999999999992
20232024,2023020381,2023-12-05,CBJ,27,HOME,LAK,OTL,OT,3.0,4.0,other,0.0,0.0,1.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.043,-1.0,0.0,0.0,1.043,-1.043
20232024,2023020382,2023-12-05,NYR,24,AWAY,OTT,L,REG,2.0,6.0,4on5,6.0,0.0,0.0,0.117,0.525,0.18,0.0,2.0,0.0,1.0,2.0,0.33,3.0,2.4285714285714284,2.0,7.0,0.22,3.0,9.0,0.25,2.0,5.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.5714285714285714,1.0,2.0,0.0,2.0,0.0,0.22,0.33,0.22,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.40800000000000003,-5.0,-2.0,0.117,0.525,-0.40800000000000003
20232024,2023020382,2023-12-05,NYR,24,AWAY,OTT,L,REG,2.0,6.0,5on4,3.683333333333333,1.0,0.0,0.343,0.095,0.78,0.0,0.0,0.0,3.0,1.0,0.75,2.125,3.0,8.0,2.0,0.8,8.0,2.0,0.8,5.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.375,0.0,0.0,0.0,3.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.24800000000000003,6.0,0.0,1.343,0.095,1.248
20232024,2023020382,2023-12-05,NYR,24,AWAY,OTT,L,REG,2.0,6.0,5on5,47.0,1.0,5.0,2.335,2.807,0.45,8.0,9.0,0.47,22.0,20.0,0.52,2.896551724137931,2.735294117647059,32.0,37.0,0.46,41.0,53.0,0.44,26.0,28.0,14.0,3.0,4.0,11.0,10.0,4.0,7.0,5.0,0.2413793103448276,0.14705882352941177,9.0,16.0,6.0,9.0,0.15,0.17,0.22,0.3,0.0,4.0,0.0,6.0,28.0,18.0,16.0,7.0,11.0,7.0,13.0,6.0,12.0,10.0,3.0,3.0,-4.0,-0.472,-5.0,-1.0,3.335,7.807,-4.472
20232024,2023020382,2023-12-05,NYR,24,AWAY,OTT,L,REG,2.0,6.0,all,60.0,2.0,6.0,2.89,4.178,0.41,9.0,11.0,0.45,28.0,23.0,0.55,2.731707317073171,2.6744186046511627,45.0,48.0,0.48,55.0,67.0,0.45,35.0,36.0,19.0,6.0,7.0,12.0,15.0,5.0,11.0,10.0,0.2682926829268293,0.23255813953488372,10.0,19.0,10.0,12.0,0.18,0.18,0.18,0.28,0.0,11.0,0.0,13.0,34.0,27.0,16.0,7.0,13.0,9.0,14.0,8.0,13.0,10.0,3.0,4.0,-4.0,-1.2879999999999998,-3.0,-2.0,4.890000000000001,10.178,-5.288
20232024,2023020382,2023-12-05,NYR,24,AWAY,OTT,L,REG,2.0,6.0,other,3.316666666666667,0.0,1.0,0.095,0.75,0.11,1.0,0.0,1.0,2.0,0.0,1.0,2.6666666666666665,2.0,3.0,2.0,0.6,3.0,3.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.33,0.33,0.0,0.33,0.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-0.655,1.0,1.0,0.095,1.75,-1.655
20232024,2023020382,2023-12-05,OTT,20,HOME,NYR,W,REG,6.0,2.0,4on5,3.683333333333333,0.0,1.0,0.095,0.343,0.22,0.0,0.0,0.0,1.0,3.0,0.25,3.0,2.125,2.0,10.0,0.17,2.0,11.0,0.15,2.0,7.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,0.375,0.0,1.0,0.0,3.0,0.0,0.27,0.0,0.09,0.0,2.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0,-0.24800000000000003,-8.0,0.0,0.095,1.343,-1.248
20232024,2023020382,2023-12-05,OTT,20,HOME,NYR,W,REG,6.0,2.0,5on4,6.0,0.0,0.0,0.525,0.117,0.82,2.0,0.0,1.0,2.0,1.0,0.67,2.4285714285714284,3.0,7.0,0.0,1.0,9.0,0.0,1.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5714285714285714,0.0,2.0,0.0,2.0,0.0,0.22,0.0,0.22,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40800000000000003,7.0,2.0,0.525,0.117,0.40800000000000003
20232024,2023020382,2023-12-05,OTT,20,HOME,NYR,W,REG,6.0,2.0,5on5,47.0,5.0,1.0,2.807,2.335,0.55,9.0,8.0,0.53,20.0,22.0,0.48,2.735294117647059,2.896551724137931,37.0,32.0,0.54,53.0,41.0,0.56,28.0,26.0,11.0,10.0,4.0,14.0,3.0,4.0,5.0,7.0,0.14705882352941177,0.2413793103448276,16.0,9.0,9.0,6.0,0.17,0.15,0.3,0.22,0.0,6.0,0.0,4.0,18.0,28.0,13.0,6.0,12.0,10.0,16.0,7.0,11.0,7.0,3.0,3.0,4.0,0.472,5.0,1.0,7.807,3.335,4.472
20232024,2023020382,2023-12-05,OTT,20,HOME,NYR,W,REG,6.0,2.0,all,60.0,6.0,2.0,4.178,2.89,0.59,11.0,9.0,0.55,23.0,28.0,0.45,2.6744186046511627,2.731707317073171,48.0,45.0,0.52,67.0,55.0,0.55,36.0,35.0,12.0,15.0,5.0,19.0,6.0,7.0,10.0,11.0,0.23255813953488372,0.2682926829268293,19.0,10.0,12.0,10.0,0.18,0.18,0.28,0.18,0.0,13.0,0.0,11.0,27.0,34.0,14.0,8.0,13.0,10.0,16.0,7.0,13.0,9.0,4.0,3.0,4.0,1.2879999999999998,3.0,2.0,10.178,4.890000000000001,5.288
20232024,2023020382,2023-12-05,OTT,20,HOME,NYR,W,REG,6.0,2.0,other,3.316666666666667,1.0,0.0,0.75,0.095,0.89,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.6666666666666665,2.0,3.0,0.4,3.0,3.0,0.5,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.655,-1.0,-1.0,1.75,0.095,1.655
20232024,2023020383,2023-12-05,SJS,26,AWAY,NYI,W,OT,5.0,4.0,4on5,3.2,0.0,2.0,0.044,0.184,0.19,0.0,0.0,0.0,1.0,2.0,0.33,3.0,2.6666666666666665,2.0,3.0,0.4,2.0,3.0,0.4,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,-0.14,-1.0,0.0,0.044,2.184,-2.14
20232024,2023020383,2023-12-05,SJS,26,AWAY,NYI,W,OT,5.0,4.0,5on4,4.0,0.0,1.0,0.603,0.129,0.82,4.0,0.0,1.0,6.0,2.0,0.75,3.125,3.0,9.0,2.0,0.82,10.0,2.0,0.83,6.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.25,0.0,1.0,0.0,3.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.474,7.0,4.0,0.603,1.129,-0.526
20232024,2023020383,2023-12-05,SJS,26,AWAY,NYI,W,OT,5.0,4.0,5on5,55.15,2.0,1.0,1.694,3.133,0.35,3.0,8.0,0.27,9.0,21.0,0.3,2.1379310344827585,2.4468085106382977,30.0,48.0,0.38,49.0,67.0,0.42,23.0,31.0,6.0,12.0,8.0,13.0,18.0,8.0,10.0,13.0,0.3448275862068966,0.2765957446808511,19.0,19.0,7.0,17.0,0.14,0.25,0.39,0.28,0.0,2.0,0.0,2.0,24.0,32.0,11.0,2.0,5.0,0.0,16.0,5.0,7.0,4.0,0.0,1.0,1.0,-1.439,-18.0,-5.0,3.694,4.133,-0.43900000000000006
20232024,2023020383,2023-12-05,SJS,26,AWAY,NYI,W,OT,5.0,4.0,all,64.91666666666667,5.0,4.0,3.451,3.964,0.47,10.0,9.0,0.53,21.0,29.0,0.42,2.4680851063829787,2.5172413793103448,50.0,59.0,0.46,73.0,80.0,0.48,37.0,39.0,11.0,17.0,9.0,20.0,21.0,8.0,13.0,14.0,0.2765957446808511,0.2413793103448276,23.0,21.0,13.0,20.0,0.18,0.25,0.32,0.26,0.0,6.0,0.0,4.0,35.0,36.0,12.0,3.0,5.0,0.0,16.0,7.0,11.0,5.0,0.0,1.0,1.0,-0.5129999999999999,-9.0,1.0,8.451,7.964,0.4870000000000001
20232024,2023020383,2023-12-05,SJS,26,AWAY,NYI,W,OT,5.0,4.0,other,2.566666666666667,3.0,0.0,1.11,0.519,0.68,3.0,1.0,0.75,5.0,4.0,0.56,2.888888888888889,2.8333333333333335,9.0,6.0,0.6,12.0,8.0,0.6,6.0,4.0,2.0,4.0,0.0,3.0,2.0,0.0,1.0,1.0,0.1111111111111111,0.16666666666666666,3.0,2.0,3.0,2.0,0.25,0.25,0.25,0.25,0.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.5910000000000001,3.0,2.0,4.11,0.519,3.591
20232024,2023020383,2023-12-05,NYI,24,HOME,SJS,OTL,OT,4.0,5.0,4on5,4.0,1.0,0.0,0.129,0.603,0.18,0.0,4.0,0.0,2.0,6.0,0.25,3.0,3.125,2.0,11.0,0.15,2.0,12.0,0.14,2.0,8.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.25,0.0,1.0,0.0,3.0,0.0,0.25,0.0,0.08,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.474,-9.0,-4.0,1.129,0.603,0.526
20232024,2023020383,2023-12-05,NYI,24,HOME,SJS,OTL,OT,4.0,5.0,5on4,3.2,2.0,0.0,0.184,0.044,0.81,0.0,0.0,0.0,2.0,1.0,0.67,2.6666666666666665,3.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.14,3.0,0.0,2.184,0.044,2.14
20232024,2023020383,2023-12-05,NYI,24,HOME,SJS,OTL,OT,4.0,5.0,5on5,55.15,1.0,2.0,3.133,1.694,0.65,8.0,3.0,0.73,21.0,9.0,0.7,2.4468085106382977,2.1379310344827585,48.0,30.0,0.62,67.0,49.0,0.58,31.0,23.0,13.0,18.0,8.0,6.0,12.0,8.0,13.0,10.0,0.2765957446808511,0.3448275862068966,19.0,19.0,17.0,7.0,0.25,0.14,0.28,0.39,0.0,2.0,0.0,2.0,32.0,24.0,16.0,5.0,7.0,4.0,11.0,2.0,5.0,0.0,1.0,0.0,-1.0,1.439,18.0,5.0,4.133,3.694,0.43900000000000006
20232024,2023020383,2023-12-05,NYI,24,HOME,SJS,OTL,OT,4.0,5.0,all,64.91666666666667,4.0,5.0,3.964,3.451,0.53,9.0,10.0,0.47,29.0,21.0,0.58,2.5172413793103448,2.4680851063829787,59.0,50.0,0.54,80.0,73.0,0.52,39.0,37.0,20.0,21.0,8.0,11.0,17.0,9.0,14.0,13.0,0.2413793103448276,0.2765957446808511,21.0,23.0,20.0,13.0,0.25,0.18,0.26,0.32,0.0,4.0,0.0,6.0,36.0,35.0,16.0,7.0,11.0,5.0,12.0,3.0,5.0,0.0,1.0,0.0,-1.0,0.5129999999999999,9.0,-1.0,7.964,8.451,-0.4870000000000001
20232024,2023020383,2023-12-05,NYI,24,HOME,SJS,OTL,OT,4.0,5.0,other,2.566666666666667,0.0,3.0,0.519,1.11,0.32,1.0,3.0,0.25,4.0,5.0,0.44,2.8333333333333335,2.888888888888889,6.0,9.0,0.4,8.0,12.0,0.4,4.0,6.0,3.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,0.16666666666666666,0.1111111111111111,2.0,3.0,2.0,3.0,0.25,0.25,0.25,0.25,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.5910000000000001,-3.0,-2.0,0.519,4.11,-3.591
20232024,2023020384,2023-12-05,NSH,25,AWAY,CHI,W,SO,4.0,3.0,4on5,4.0,0.0,0.0,0.0,0.27,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.6666666666666665,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,-0.27,-3.0,-2.0,0.0,0.27,-0.27
20232024,2023020384,2023-12-05,NSH,25,AWAY,CHI,W,SO,4.0,3.0,5on4,2.75,1.0,0.0,0.882,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,3.5,0.0,2.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.882,2.0,1.0,1.8820000000000001,0.0,1.8820000000000001
20232024,2023020384,2023-12-05,NSH,25,AWAY,CHI,W,SO,4.0,3.0,5on5,58.25,2.0,3.0,3.032,2.365,0.56,7.0,6.0,0.54,16.0,16.0,0.5,2.5588235294117645,2.5714285714285716,38.0,30.0,0.56,55.0,47.0,0.54,27.0,25.0,9.0,14.0,4.0,10.0,6.0,6.0,10.0,7.0,0.29411764705882354,0.25,17.0,17.0,11.0,5.0,0.2,0.11,0.31,0.36,0.0,4.0,0.0,4.0,19.0,18.0,18.0,5.0,8.0,3.0,9.0,13.0,19.0,14.0,2.0,8.0,-1.0,0.6669999999999998,8.0,1.0,5.032,5.365,-0.3330000000000002
20232024,2023020384,2023-12-05,NSH,25,AWAY,CHI,W,SO,4.0,3.0,all,65.0,3.0,3.0,4.048,2.886,0.58,11.0,10.0,0.52,23.0,24.0,0.49,2.731707317073171,2.7567567567567566,45.0,39.0,0.54,64.0,59.0,0.52,33.0,30.0,12.0,14.0,4.0,14.0,7.0,6.0,10.0,8.0,0.24390243902439024,0.21621621621621623,19.0,20.0,12.0,9.0,0.19,0.15,0.3,0.34,0.0,4.0,0.0,4.0,21.0,22.0,19.0,6.0,9.0,3.0,9.0,18.0,23.0,14.0,2.0,10.0,0.0,1.162,6.0,1.0,7.048,5.886,1.162
20232024,2023020384,2023-12-05,NSH,25,AWAY,CHI,W,SO,4.0,3.0,other,0.0,0.0,0.0,0.135,0.251,0.35,3.0,2.0,0.6,5.0,5.0,0.5,3.6,3.1666666666666665,5.0,6.0,0.45,5.0,7.0,0.42,4.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,1.0,2.0,0.2,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.11599999999999999,-1.0,1.0,0.135,0.251,-0.11599999999999999
20232024,2023020384,2023-12-05,CHI,24,HOME,NSH,SOL,SO,3.0,4.0,4on5,2.75,0.0,1.0,0.0,0.882,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.5,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-0.882,-2.0,-1.0,0.0,1.8820000000000001,-1.8820000000000001
20232024,2023020384,2023-12-05,CHI,24,HOME,NSH,SOL,SO,3.0,4.0,5on4,4.0,0.0,0.0,0.27,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,3.6666666666666665,0.0,3.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27,3.0,2.0,0.27,0.0,0.27
20232024,2023020384,2023-12-05,CHI,24,HOME,NSH,SOL,SO,3.0,4.0,5on5,58.25,3.0,2.0,2.365,3.032,0.44,6.0,7.0,0.46,16.0,16.0,0.5,2.5714285714285716,2.5588235294117645,30.0,38.0,0.44,47.0,55.0,0.46,25.0,27.0,10.0,6.0,6.0,9.0,14.0,4.0,7.0,10.0,0.25,0.29411764705882354,17.0,17.0,5.0,11.0,0.11,0.2,0.36,0.31,0.0,4.0,0.0,4.0,18.0,19.0,9.0,13.0,19.0,14.0,18.0,5.0,8.0,3.0,8.0,2.0,1.0,-0.6669999999999998,-8.0,-1.0,5.365,5.032,0.3330000000000002
