season,game_id,date,team,GN,home_away,opponent,results,game_end,final_G,final_GA,situation,toi,gf,ga,xgf,xga,xg%,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,g_dif,xg_dif,fwf_dif,hdsc_dif
20232024,2023020620,2024-01-07,DET,40,away,ANA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020621,2024-01-08,VAN,40,away,NYR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020621,2024-01-08,NYR,39,home,VAN,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020622,2024-01-08,PIT,39,away,PHI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020622,2024-01-08,PHI,40,home,PIT,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020623,2024-01-08,DAL,39,away,MIN,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020623,2024-01-08,MIN,39,home,DAL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020624,2024-01-08,COL,41,home,BOS,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020624,2024-01-08,BOS,39,away,COL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020625,2024-01-09,BUF,41,home,SEA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020625,2024-01-09,SEA,40,away,BUF,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020626,2024-01-09,LAK,37,away,TBL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020626,2024-01-09,TBL,42,home,LAK,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020627,2024-01-09,SJS,41,away,TOR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020627,2024-01-09,TOR,38,home,SJS,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020628,2024-01-09,VAN,41,away,NYI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020628,2024-01-09,NYI,40,home,VAN,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020629,2024-01-09,ANA,40,away,NSH,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020629,2024-01-09,NSH,41,home,ANA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020630,2024-01-09,STL,39,home,FLA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020630,2024-01-09,FLA,40,away,STL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020631,2024-01-09,CBJ,42,away,WPG,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020631,2024-01-09,WPG,40,home,CBJ,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020632,2024-01-09,EDM,37,away,CHI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020632,2024-01-09,CHI,41,home,EDM,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020633,2024-01-09,BOS,40,away,ARI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020633,2024-01-09,ARI,39,home,BOS,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020634,2024-01-09,OTT,36,away,CGY,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020634,2024-01-09,CGY,41,home,OTT,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020635,2024-01-10,PHI,41,home,MTL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020635,2024-01-10,MTL,40,away,PHI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020636,2024-01-10,MIN,40,away,DAL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020636,2024-01-10,DAL,40,home,MIN,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020637,2024-01-10,VGK,41,away,COL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020637,2024-01-10,COL,42,home,VGK,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020638,2024-01-11,OTT,37,away,BUF,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020638,2024-01-11,BUF,42,home,OTT,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020639,2024-01-11,ANA,41,away,CAR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020639,2024-01-11,CAR,41,home,ANA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020640,2024-01-11,DET,41,home,EDM,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020640,2024-01-11,EDM,38,away,DET,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020641,2024-01-11,LAK,38,away,FLA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020641,2024-01-11,FLA,41,home,LAK,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020642,2024-01-11,SJS,42,away,MTL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020642,2024-01-11,MTL,41,home,SJS,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020643,2024-01-11,VAN,42,away,PIT,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020643,2024-01-11,PIT,40,home,VAN,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020644,2024-01-11,NJD,39,away,TBL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020644,2024-01-11,TBL,43,home,NJD,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020645,2024-01-11,WSH,39,home,SEA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020645,2024-01-11,SEA,41,away,WSH,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020646,2024-01-11,TOR,39,away,NYI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020646,2024-01-11,NYI,41,home,TOR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020647,2024-01-11,NYR,40,away,STL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020647,2024-01-11,STL,40,home,NYR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020648,2024-01-11,CHI,42,away,WPG,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020648,2024-01-11,WPG,41,home,CHI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020649,2024-01-11,CGY,42,away,ARI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020649,2024-01-11,ARI,40,home,CGY,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020650,2024-01-11,VGK,42,home,BOS,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020650,2024-01-11,BOS,41,away,VGK,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020651,2024-01-12,NSH,42,away,DAL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020651,2024-01-12,DAL,41,home,NSH,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020652,2024-01-12,PHI,42,away,MIN,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020652,2024-01-12,MIN,41,home,PHI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020653,2024-01-13,NYR,41,away,WSH,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020653,2024-01-13,WSH,40,home,NYR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020654,2024-01-13,VAN,43,away,BUF,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020654,2024-01-13,BUF,43,home,VAN,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020655,2024-01-13,SJS,43,away,OTT,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020655,2024-01-13,OTT,38,home,SJS,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020656,2024-01-13,FLA,42,home,NJD,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020656,2024-01-13,NJD,40,away,FLA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020657,2024-01-13,PIT,41,away,CAR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020657,2024-01-13,CAR,42,home,PIT,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020658,2024-01-13,SEA,42,away,CBJ,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020658,2024-01-13,CBJ,43,home,SEA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020659,2024-01-13,LAK,39,away,DET,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020659,2024-01-13,DET,42,home,LAK,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020660,2024-01-13,EDM,39,away,MTL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020660,2024-01-13,MTL,42,home,EDM,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020661,2024-01-13,TBL,44,home,ANA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020661,2024-01-13,ANA,42,away,TBL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020662,2024-01-13,COL,43,away,TOR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020662,2024-01-13,TOR,40,home,COL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020663,2024-01-13,PHI,43,away,WPG,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020663,2024-01-13,WPG,42,home,PHI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020664,2024-01-13,DAL,42,away,CHI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020664,2024-01-13,CHI,43,home,DAL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020665,2024-01-13,ARI,41,away,MIN,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020665,2024-01-13,MIN,42,home,ARI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020666,2024-01-13,NSH,43,home,NYI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020666,2024-01-13,NYI,42,away,NSH,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020667,2024-01-13,BOS,42,away,STL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020667,2024-01-13,STL,41,home,BOS,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020668,2024-01-13,CGY,43,away,VGK,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020668,2024-01-13,VGK,43,home,CGY,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020669,2024-01-14,WSH,41,away,NYR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020669,2024-01-14,NYR,42,home,WSH,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020670,2024-01-14,DET,43,away,TOR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020670,2024-01-14,TOR,41,home,DET,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020671,2024-01-15,BOS,43,home,NJD,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020671,2024-01-15,NJD,41,away,BOS,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020672,2024-01-15,SJS,44,away,BUF,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020672,2024-01-15,BUF,44,home,SJS,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020673,2024-01-15,VAN,44,away,CBJ,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020673,2024-01-15,CBJ,44,home,VAN,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020674,2024-01-15,ANA,43,away,FLA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020674,2024-01-15,FLA,43,home,ANA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020675,2024-01-15,LAK,40,away,CAR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020675,2024-01-15,CAR,43,home,LAK,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020676,2024-01-15,MIN,43,home,NYI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020676,2024-01-15,NYI,43,away,MIN,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020677,2024-01-15,SEA,43,away,PIT,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020677,2024-01-15,PIT,42,home,SEA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020678,2024-01-15,COL,44,away,MTL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020678,2024-01-15,MTL,43,home,COL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020679,2024-01-15,PHI,44,away,STL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020679,2024-01-15,STL,42,home,PHI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020680,2024-01-15,NSH,44,away,VGK,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020680,2024-01-15,VGK,44,home,NSH,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020681,2024-01-16,NYR,43,home,SEA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020681,2024-01-16,SEA,44,away,NYR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020682,2024-01-16,COL,45,away,OTT,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020682,2024-01-16,OTT,39,home,COL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020683,2024-01-16,ANA,44,away,WSH,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020683,2024-01-16,WSH,42,home,ANA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020684,2024-01-16,LAK,41,away,DAL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020684,2024-01-16,DAL,43,home,LAK,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020685,2024-01-16,NYI,44,away,WPG,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020685,2024-01-16,WPG,43,home,NYI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020686,2024-01-16,CHI,44,home,SJS,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020686,2024-01-16,SJS,45,away,CHI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020687,2024-01-16,ARI,42,away,CGY,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020687,2024-01-16,CGY,44,home,ARI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020688,2024-01-16,TOR,42,away,EDM,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020688,2024-01-16,EDM,40,home,TOR,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020689,2024-01-17,DET,44,away,FLA,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020689,2024-01-17,FLA,44,home,DET,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020690,2024-01-17,MTL,44,away,NJD,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020690,2024-01-17,NJD,42,home,MTL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020691,2024-01-17,BUF,45,home,CHI,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020691,2024-01-17,CHI,45,away,BUF,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020692,2024-01-18,COL,46,away,BOS,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232024,2023020692,2024-01-18,BOS,44,home,COL,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
