game_id,team,player,position,oi_xgf,oi_xga
2022020007,TOR,Denis Malgin,F,1.0107883,0.47738169999999996
2022020007,TOR,Auston Matthews,F,1.0866612,0.5835042
2022020007,MTL,Rem Pitlick,F,0.31725749999999997,0.5959315000000001
2022020007,TOR,Zach Aston-Reese,F,0.050141,0.7062902999999999
2022020007,MTL,Nick Suzuki,F,0.8171337,1.200374
2022020007,TOR,David Kampf,F,0.0763324,0.93938315
2022020007,MTL,Johnathan Kovacevic,D,0.54835185,0.7616015
2022020007,TOR,Rasmus Sandin,D,0.8607481,0.42279719999999993
2022020007,MTL,Jordan Harris,D,1.07177525,0.9179397
2022020007,MTL,Kirby Dach,F,0.74442425,0.37384300000000004
2022020007,MTL,Cole Caufield,F,0.6928267,0.9245110000000001
2022020007,MTL,Kaiden Guhle,D,0.6572995,0.6309921
2022020007,MTL,Arber Xhekaj,D,0.8324379999999999,1.2372302
2022020007,MTL,Juraj Slafkovsky,F,0.3027576,0.2390671
2022020008,CHI,Jack Johnson,D,0.32262552,0.35091945
2022020008,COL,Andrew Cogliano,F,0.2023911,0.3811408
2022020008,COL,Erik Johnson,D,0.2451707,0.47072420000000004
2022020008,CHI,Jonathan Toews,F,0.5538527,0.43301979999999995
2022020008,CHI,Patrick Kane,F,0.6876770200000001,0.32837525
2022020008,CHI,Tyler Johnson,F,0.52623,0.5257831
2022020008,CHI,Jarred Tinordi,D,0.0869568,0.8980785
2022020008,CHI,Petr Mrazek,G,2.98099644,2.9167877
2022020008,CHI,Colin Blackwell,F,0.1714907,0.1771009
2022020008,COL,Lukas Sedlak,F,0.035718,0.0757364
2022020008,COL,Josh Manson,D,0.3175092,0.6036456000000001
2022020008,CHI,Connor Murphy,D,0.3524484,0.7694908
2022020008,CHI,Jujhar Khaira,F,0.1714907,0.24135435
2022020008,CHI,Andreas Athanasiou,F,0.5859420200000001,0.44376425
2022020008,COL,Kurtis MacDermid,D,0.1150844,0.1085721
2022020008,CHI,Buddy Robinson,F,0.1714907,0.1771009
2022020008,COL,J.T. Compher,F,0.1985478,0.3347538
2022020008,COL,Artturi Lehkonen,F,0.70840495,0.29500282
2022020008,COL,Nathan MacKinnon,F,0.89923895,0.29500282
2022020008,CHI,Seth Jones,D,0.55975872,0.44911055
2022020008,COL,Valeri Nichushkin,F,0.4325134,0.7057825000000001
2022020008,CHI,Max Domi,F,0.6876770200000001,0.4213311
2022020008,COL,Devon Toews,D,0.81086105,0.40010332
2022020008,CHI,Sam Lafferty,F,0.0774778,0.36268859999999997
2022020008,COL,Mikko Rantanen,F,0.75465385,0.29500282
2022020008,COL,Evan Rodrigues,F,0.3973627,0.7521695
2022020008,CHI,Taylor Raddysh,F,0.4057307,0.601359
2022020008,COL,Samuel Girard,D,0.29355699999999996,0.48674930000000005
2022020008,CHI,MacKenzie Entwistle,F,0.0774778,0.36268859999999997
2022020008,COL,Cale Makar,D,0.75456435,0.40010332
2022020008,COL,Alexandar Georgiev,G,2.9167877,2.98099644
2022020008,CHI,Philipp Kurashev,F,0.35495750000000004,0.3006157
2022020008,CHI,Alec Regula,D,0.5782911000000001,0.2397925
2022020008,COL,Logan O'Connor,F,0.2246974,0.3347538
2022020008,COL,Bowen Byram,D,0.4951254,0.6196707
2022020008,COL,Alex Newhook,F,0.32488910000000004,0.7850052000000001
2022020008,COL,Ben Meyers,F,0.0816799,0.1085721
2022020008,CHI,Filip Roos,D,1.0809159000000002,0.2093959
2022020009,ANA,Kevin Shattenkirk,D,0.04522917,1.06501104
2022020009,SEA,Jordan Eberle,F,0.9730987799999999,0.12940157
2022020009,SEA,Justin Schultz,D,0.5844908,0.3876446
2022020009,ANA,Adam Henrique,F,0.43263757,0.8101754999999999
2022020009,ANA,Derek Grant,F,0.382933,0.41811305
2022020009,ANA,Jakob Silfverberg,F,0.2446675,0.57808258
2022020009,ANA,Dmitry Kulikov,D,0.315676,0.87157874
2022020009,ANA,Cam Fowler,D,1.06178422,1.34202275
2022020009,SEA,Jaden Schwartz,F,1.2494094,0.3619493
2022020009,SEA,Philipp Grubauer,G,5.92105486,2.83215918
2022020009,ANA,John Klingberg,D,1.05517442,1.21884975
2022020009,ANA,John Gibson,G,2.83215918,6.16142686
2022020009,SEA,Adam Larsson,D,1.40549685,0.5476112200000001
2022020009,ANA,Ryan Strome,F,0.3500887,0.7173363
2022020009,SEA,Jamie Oleksiak,D,1.3707927899999999,0.7926105999999999
2022020009,ANA,Nathan Beaulieu,D,0.03861937,0.86711194
2022020009,SEA,Yanni Gourde,F,1.00013398,0.51642237
2022020009,SEA,Carson Soucy,D,0.98379074,0.38834277
2022020009,SEA,Oliver Bjorkstrand,F,1.1239467,0.2470955
