game_id,player,team,toi,oi_xgf,oi_xga
2022020003,Kaapo Kakko,NYR,10.55,0.7785036000000001,0.8311769
2022020003,Zac Jones,NYR,11.433333333333334,0.38273539,0.42485244
2022020003,Braden Schneider,NYR,10.85,0.38273539,0.21695873999999998
2022020003,Alexis Lafreniere,NYR,10.083333333333334,0.95598289,0.54524708
2022020004,Alexander Edler,LAK,12.883333333333333,0.4684216,1.3848653
2022020004,Anze Kopitar,LAK,15.083333333333334,0.85299558,2.09175216
2022020004,Jonathan Quick,LAK,0.85,5.06481796,7.71176502
2022020004,Phil Kessel,VGK,10.433333333333334,1.08716509,0.7791138
2022020004,Alec Martinez,VGK,16.6,2.06161876,1.6778829800000001
2022020004,Drew Doughty,LAK,19.2,1.29518218,1.31016765
2022020004,Alex Pietrangelo,VGK,16.75,1.85297845,1.4193521
2022020004,Brayden McNabb,VGK,18.2,1.34781599,0.64503468
2022020004,Reilly Smith,VGK,12.766666666666667,1.76489569,0.6455147999999999
2022020004,Mark Stone,VGK,13.683333333333334,0.92487613,1.2323037000000001
2022020004,William Karlsson,VGK,10.15,1.25801119,0.5720698
2022020004,Phillip Danault,LAK,13.316666666666666,1.1976187999999999,1.05996239
2022020004,Jonathan Marchessault,VGK,10.383333333333333,0.71660069,0.41043678
2022020004,Chandler Stephenson,VGK,12.283333333333333,0.80404873,1.2979352
2022020004,Ben Hutton,VGK,11.033333333333333,0.34330156,0.3447217
2022020004,Shea Theodore,VGK,15.55,1.72739026,0.5050150999999999
2022020004,Kevin Fiala,LAK,14.95,0.9546794,1.95724867
2022020004,Adrian Kempe,LAK,14.083333333333334,0.8464661,2.01863946
2022020004,Michael Amadio,VGK,9.766666666666667,0.45549099,0.32520208
2022020004,Viktor Arvidsson,LAK,14.966666666666667,1.02898398,1.05996239
2022020004,Jack Eichel,VGK,12.416666666666666,1.50973689,0.70040858
2022020004,Keegan Kolesar,VGK,12.1,1.1646841,0.1957894
2022020004,Nicolas Roy,VGK,12.633333333333333,1.6942773,0.32258939999999997
2022020004,Matt Roy,LAK,15.433333333333334,0.8212678999999999,1.6341719000000001
2022020004,Carl Grundstrom,LAK,6.983333333333333,0.0969083,0.64746136
2022020004,Brett Howden,VGK,10.866666666666667,0.63775883,1.1892452
2022020004,Trevor Moore,LAK,12.383333333333333,1.11812028,1.05996239
2022020004,Mikey Anderson,LAK,17.1,1.0897404800000001,1.24268841
2022020004,Gabriel Vilardi,LAK,12.216666666666667,0.7914653,0.98176199
2022020004,Alex Iafallo,LAK,13.35,0.5116863,0.77929735
2022020004,Logan Thompson,VGK,1.0,8.66941502,5.31841796
2022020004,Sean Walker,LAK,12.516666666666667,0.4943946,2.20825196
2022020004,Sean Durzi,LAK,16.166666666666668,0.9964322,0.960981
2022020004,Zach Whitecloud,VGK,14.55,1.0373754,0.7264114
2022020004,Paul Cotter,VGK,13.9,1.2855115000000001,0.3070182
2022020004,Blake Lizotte,LAK,6.15,0.0969083,0.64390641
2022020004,Arthur Kaliyev,LAK,5.883333333333334,0.2720726,0.64390641
2022020004,Quinton Byfield,LAK,12.2,0.489501,0.46737535
2022020005,Patrice Bergeron,BOS,14.016666666666667,0.57154088,0.79423991
2022020005,Alex Ovechkin,WSH,16.516666666666666,0.7651713,1.36876376
2022020005,David Krejci,BOS,14.75,1.15310442,1.2333395
2022020005,T.J. Oshie,WSH,15.333333333333334,1.0829801,0.75701242
2022020005,Nick Foligno,BOS,9.183333333333334,0.08437835,0.4634258
2022020005,Lars Eller,WSH,10.233333333333333,0.6233487,0.44203782
2022020005,John Carlson,WSH,19.433333333333334,0.6876046100000001,1.27424332
2022020005,Marcus Johansson,WSH,9.133333333333333,0.6774293,0.68793032
2022020005,Dmitry Orlov,WSH,14.916666666666666,1.01612199,0.77084813
2022020005,Craig Smith,BOS,11.066666666666666,0.2586277,0.13801169
2022020005,Darcy Kuemper,WSH,4.083333333333333,3.4104411199999998,3.85674092
2022020005,Nick Jensen,WSH,15.616666666666667,1.0728018,0.43368588
2022020005,Nic Dowd,WSH,8.183333333333334,0.1693691,0.18113288
2022020005,Evgeny Kuznetsov,WSH,13.133333333333333,0.7530619,0.7930495599999999
2022020005,Charlie Coyle,BOS,10.55,0.6775687,0.34200569
2022020005,Derek Forbort,BOS,17.533333333333335,0.49015170999999996,0.8169751000000001
2022020005,Taylor Hall,BOS,12.8,0.45293509,0.6255049100000001
2022020005,Mike Reilly,BOS,12.016666666666667,0.6393292,0.6878857
2022020005,Hampus Lindholm,BOS,15.933333333333334,0.60246255,0.64788176
2022020005,Erik Gustafsson,WSH,11.483333333333333,0.33832605,0.42538256
2022020005,Linus Ullmark,BOS,3.0,4.34672692,4.30548512
2022020005,Connor Brown,WSH,12.683333333333334,0.81279386,1.20695985
2022020005,Connor Clifton,BOS,15.2,0.8787995000000001,0.7101276
2022020005,Anthony Mantha,WSH,10.966666666666667,0.60696286,0.59683851
2022020005,Conor Sheary,WSH,7.25,0.1572597,0.22221488
2022020005,Trevor van Riemsdyk,WSH,13.216666666666667,0.36052336,0.49928401
2022020005,Garnet Hathaway,WSH,8.383333333333333,0.1572597,0.27159258000000003
2022020005,Tomas Nosek,BOS,9.533333333333333,0.34383966000000005,0.23067946
2022020005,David Pastrnak,BOS,14.916666666666666,1.28988952,1.23899086
2022020005,Pavel Zacha,BOS,13.0,0.7979797200000001,0.8699241
2022020005,Jakub Zboril,BOS,12.616666666666667,1.52741681,0.6846812
2022020005,A.J. Greer,BOS,8.633333333333333,0.2653801,0.07923335
2022020005,Dylan Strome,WSH,14.766666666666667,1.00040426,0.6962512
2022020005,Brandon Carlo,BOS,16.366666666666667,0.51445215,0.75793376
2022020005,Jake DeBrusk,BOS,8.5,0.21277069,0.23862721
2022020005,Martin Fehervary,WSH,14.0,0.38258531,0.39240502
2022020005,Jakub Lauko,BOS,8.3,0.10619055,0.20424520000000002
2022020005,Aliaksei Protas,WSH,10.05,0.5472309,0.0921776
2022020006,Brent Burns,CAR,16.733333333333334,0.40876486,1.22689554
2022020006,Paul Stastny,CAR,11.75,0.53227765,0.6096988999999999
2022020006,Jordan Staal,CAR,11.933333333333334,0.69311725,0.5539552
2022020006,Jakub Voracek,CBJ,12.95,0.1912309,1.06437463
2022020006,Derek Stepan,CAR,10.716666666666667,1.18379726,0.41455694000000004
2022020006,Gustav Nyquist,CBJ,13.383333333333333,0.7453290300000001,0.49144365
2022020006,Calvin de Haan,CAR,14.133333333333333,0.97593325,0.12389638
2022020006,Erik Gudbranson,CBJ,19.333333333333332,0.32469638,1.73674305
2022020006,Jesper Fast,CAR,12.95,0.68026495,0.7744384
2022020006,Frederik Andersen,CAR,3.0,6.02921552,4.43105044
2022020006,Johnny Gaudreau,CBJ,18.9,1.14808915,0.67315662
2022020006,Sean Kuraly,CBJ,11.533333333333333,0.15728738,0.94608551
2022020006,Boone Jenner,CBJ,15.083333333333334,1.2640603799999999,0.61518333
2022020006,Brady Skjei,CAR,18.866666666666667,1.38126405,0.8692699
2022020006,Teuvo Teravainen,CAR,12.7,0.66918366,0.63980089
2022020006,Jordan Martinook,CAR,13.1,1.50591236,0.47375444
2022020006,Jaccob Slavin,CAR,19.516666666666666,0.66981983,1.27678114
2022020006,Brett Pesce,CAR,17.966666666666665,1.37428005,0.8248477000000001
2022020006,Ondrej Kase,CAR,9.133333333333333,0.91182926,0.26176694
2022020006,Sebastian Aho,CAR,15.883333333333333,0.74295646,0.80187519
2022020006,Jack Roslovic,CBJ,11.083333333333334,0.1714935,0.78878383
2022020006,Zach Werenski,CBJ,21.266666666666666,1.34801795,0.44266741
2022020006,Vladislav Gavrikov,CBJ,16.766666666666666,0.58551902,1.21353929
2022020006,Jalen Chatfield,CAR,14.116666666666667,1.17942918,0.11935978
2022020006,Patrik Laine,CBJ,7.816666666666666,0.41136013,0.0338823
2022020006,Andrew Peeke,CBJ,15.633333333333333,0.55607849,0.82334314
2022020006,Jake Bean,CBJ,15.783333333333333,0.65838588,1.46644755
2022020006,Mathieu Olivier,CBJ,10.8,0.28708134,0.9032070299999999
2022020006,Justin Danforth,CBJ,14.283333333333333,0.63262443,0.87612145
2022020006,Martin Necas,CAR,15.066666666666666,0.6795570900000001,0.37744469
2022020006,Daniil Tarasov,CBJ,3.0,4.43105044,6.02921552
2022020006,Eric Robinson,CBJ,14.05,0.35585594,1.42781013
2022020006,Jesperi Kotkaniemi,CAR,14.0,0.33410609,0.44513789000000004
2022020006,Andrei Svechnikov,CAR,14.983333333333333,0.40758909000000004,0.48227099
2022020006,Adam Boqvist,CBJ,15.55,0.9583527199999999,0.34647508
2022020006,Seth Jarvis,CAR,16.233333333333334,0.74295646,0.80187519
2022020006,Yegor Chinakhov,CBJ,12.983333333333333,0.65947952,0.49858901
2022020006,Cole Sillinger,CBJ,12.916666666666666,0.62268396,0.72518579
2022020007,Mark Giordano,TOR,11.216666666666667,1.2717375,0.40362049999999994
2022020007,Evgenii Dadonov,MTL,7.25,0.31725749999999997,0.548038
2022020007,Jake Muzzin,TOR,14.75,0.311287,1.0404937
2022020007,Jake Allen,MTL,7.4,4.0761787,4.8352834
2022020007,TJ Brodie,TOR,12.95,0.823301,0.46966815
2022020007,Mike Hoffman,MTL,10.866666666666667,0.64824005,0.5339649
2022020007,John Tavares,TOR,14.016666666666667,0.9374002,0.3449849
2022020007,Chris Wideman,MTL,11.933333333333334,0.5036619999999999,0.4789479
2022020007,David Savard,MTL,14.0,0.5010055,0.923346
2022020007,Calle Jarnkrok,TOR,8.733333333333333,0.5975044,0.34075685
2022020007,Justin Holl,TOR,16.333333333333332,0.3226032,0.9738903999999999
2022020007,Brendan Gallagher,MTL,10.633333333333333,0.3809685,0.46056269999999994
2022020007,Morgan Rielly,TOR,15.8,1.1308326,0.80406215
2022020007,Matt Murray,TOR,8.716666666666667,4.2042326,4.1145321
2022020007,Josh Anderson,MTL,11.6,0.7299767,1.023186
