player_id,name,team,position,situation,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,goalsFor,goalsAgainst
8477955,Mccann-Wennberg-Tanev,SEA,line,5on5,18,4892.0,0.41,0.35,0.37,3.0,1.0
8479293,Mccann-Wennberg-Tanev,SEA,line,5on5,18,4892.0,0.41,0.35,0.37,3.0,1.0
8477505,Mccann-Wennberg-Tanev,SEA,line,5on5,18,4892.0,0.41,0.35,0.37,3.0,1.0
8479977,Tanev-Wennberg-Yamamoto,SEA,line,5on5,7,612.0,0.59,0.35,0.38,1.0,0.0
8479293,Tanev-Wennberg-Yamamoto,SEA,line,5on5,7,612.0,0.59,0.35,0.38,1.0,0.0
8477505,Tanev-Wennberg-Yamamoto,SEA,line,5on5,7,612.0,0.59,0.35,0.38,1.0,0.0
8479293,Tanev-Wennberg-Tolvanen,SEA,line,5on5,8,761.0,0.29,0.3,0.3,0.0,1.0
8480009,Tanev-Wennberg-Tolvanen,SEA,line,5on5,8,761.0,0.29,0.3,0.3,0.0,1.0
8477505,Tanev-Wennberg-Tolvanen,SEA,line,5on5,8,761.0,0.29,0.3,0.3,0.0,1.0
8479293,Kartye-Wennberg-Tanev,SEA,line,5on5,16,2620.0,0.51,0.4,0.4,2.0,0.0
8477505,Kartye-Wennberg-Tanev,SEA,line,5on5,16,2620.0,0.51,0.4,0.4,2.0,0.0
8481789,Kartye-Wennberg-Tanev,SEA,line,5on5,16,2620.0,0.51,0.4,0.4,2.0,0.0
8477505,Kartye-Wennberg-Yamamoto,SEA,line,5on5,14,1020.0,0.27,0.55,0.61,0.0,1.0
8481789,Kartye-Wennberg-Yamamoto,SEA,line,5on5,14,1020.0,0.27,0.55,0.61,0.0,1.0
8479977,Kartye-Wennberg-Yamamoto,SEA,line,5on5,14,1020.0,0.27,0.55,0.61,0.0,1.0
8478414,Meier-Lazar-Bastian,NJD,line,5on5,5,719.0,0.24,0.36,0.28,1.0,0.0
8477508,Meier-Lazar-Bastian,NJD,line,5on5,5,719.0,0.24,0.36,0.28,1.0,0.0
8479414,Meier-Lazar-Bastian,NJD,line,5on5,5,719.0,0.24,0.36,0.28,1.0,0.0
8478414,Mercer-Lazar-Meier,NJD,line,5on5,9,2800.0,0.65,0.45,0.47,2.0,0.0
8482110,Mercer-Lazar-Meier,NJD,line,5on5,9,2800.0,0.65,0.45,0.47,2.0,0.0
8477508,Mercer-Lazar-Meier,NJD,line,5on5,9,2800.0,0.65,0.45,0.47,2.0,0.0
8477508,Lazar-Mcleod-Bastian,NJD,line,5on5,17,5550.0,0.6,0.62,0.61,3.0,3.0
8479414,Lazar-Mcleod-Bastian,NJD,line,5on5,17,5550.0,0.6,0.62,0.61,3.0,3.0
8479415,Lazar-Mcleod-Bastian,NJD,line,5on5,17,5550.0,0.6,0.62,0.61,3.0,3.0
8479415,Lazar-Mcleod-Holtz,NJD,line,5on5,10,3043.0,0.55,0.49,0.48,8.0,1.0
8477508,Lazar-Mcleod-Holtz,NJD,line,5on5,10,3043.0,0.55,0.49,0.48,8.0,1.0
8482125,Lazar-Mcleod-Holtz,NJD,line,5on5,10,3043.0,0.55,0.49,0.48,8.0,1.0
8477508,Mercer-Lazar-Holtz,NJD,line,5on5,10,649.0,0.62,0.44,0.47,0.0,1.0
8482125,Mercer-Lazar-Holtz,NJD,line,5on5,10,649.0,0.62,0.44,0.47,0.0,1.0
8482110,Mercer-Lazar-Holtz,NJD,line,5on5,10,649.0,0.62,0.44,0.47,0.0,1.0
8477511,Protas-Strome-Mantha,WSH,line,5on5,13,1096.0,0.44,0.61,0.54,0.0,1.0
8478440,Protas-Strome-Mantha,WSH,line,5on5,13,1096.0,0.44,0.61,0.54,0.0,1.0
8481656,Protas-Strome-Mantha,WSH,line,5on5,13,1096.0,0.44,0.61,0.54,0.0,1.0
8481656,Malenstyn-Protas-Mantha,WSH,line,5on5,5,1269.0,0.24,0.41,0.38,1.0,0.0
8479359,Malenstyn-Protas-Mantha,WSH,line,5on5,5,1269.0,0.24,0.41,0.38,1.0,0.0
8477511,Malenstyn-Protas-Mantha,WSH,line,5on5,5,1269.0,0.24,0.41,0.38,1.0,0.0
8477511,Protas-Mcmichael-Mantha,WSH,line,5on5,37,16431.0,0.57,0.51,0.52,11.0,13.0
8481656,Protas-Mcmichael-Mantha,WSH,line,5on5,37,16431.0,0.57,0.51,0.52,11.0,13.0
8481580,Protas-Mcmichael-Mantha,WSH,line,5on5,37,16431.0,0.57,0.51,0.52,11.0,13.0
8477511,Protas-Lapierre-Mantha,WSH,line,5on5,5,1145.0,0.58,0.51,0.53,3.0,0.0
8481656,Protas-Lapierre-Mantha,WSH,line,5on5,5,1145.0,0.58,0.51,0.53,3.0,0.0
8482148,Protas-Lapierre-Mantha,WSH,line,5on5,5,1145.0,0.58,0.51,0.53,3.0,0.0
8481543,Walker-Alexandrov-Toropchenko,STL,line,5on5,6,662.0,0.83,0.57,0.56,1.0,0.0
8477573,Walker-Alexandrov-Toropchenko,STL,line,5on5,6,662.0,0.83,0.57,0.56,1.0,0.0
8480281,Walker-Alexandrov-Toropchenko,STL,line,5on5,6,662.0,0.83,0.57,0.56,1.0,0.0
8477846,Smith-Carpenter-Labanc,SJS,line,5on5,8,1598.0,0.65,0.51,0.59,0.0,1.0
8478099,Smith-Carpenter-Labanc,SJS,line,5on5,8,1598.0,0.65,0.51,0.59,0.0,1.0
8479379,Smith-Carpenter-Labanc,SJS,line,5on5,8,1598.0,0.65,0.51,0.59,0.0,1.0
8480821,Zadina-Carpenter-Labanc,SJS,line,5on5,4,700.0,0.41,0.5,0.53,0.0,1.0
8477846,Zadina-Carpenter-Labanc,SJS,line,5on5,4,700.0,0.41,0.5,0.53,0.0,1.0
8478099,Zadina-Carpenter-Labanc,SJS,line,5on5,4,700.0,0.41,0.5,0.53,0.0,1.0
8479379,Kunin-Carpenter-Smith,SJS,line,5on5,7,844.0,0.46,0.47,0.44,2.0,0.0
8479316,Kunin-Carpenter-Smith,SJS,line,5on5,7,844.0,0.46,0.47,0.44,2.0,0.0
8477846,Kunin-Carpenter-Smith,SJS,line,5on5,7,844.0,0.46,0.47,0.44,2.0,0.0
8477887,Brown-Beecher-Steen,BOS,line,5on5,3,1112.0,0.33,0.35,0.25,0.0,0.0
8479546,Brown-Beecher-Steen,BOS,line,5on5,3,1112.0,0.33,0.35,0.25,0.0,0.0
8481556,Brown-Beecher-Steen,BOS,line,5on5,3,1112.0,0.33,0.35,0.25,0.0,0.0
8477887,Lauko-Beecher-Brown,BOS,line,5on5,6,2011.0,0.5,0.42,0.47,1.0,1.0
8480880,Lauko-Beecher-Brown,BOS,line,5on5,6,2011.0,0.5,0.42,0.47,1.0,1.0
8481556,Lauko-Beecher-Brown,BOS,line,5on5,6,2011.0,0.5,0.42,0.47,1.0,1.0
8477903,Cates-Poehling-Hathaway,PHI,line,5on5,15,1649.0,0.85,0.7,0.76,1.0,0.0
8480068,Cates-Poehling-Hathaway,PHI,line,5on5,15,1649.0,0.85,0.7,0.76,1.0,0.0
8480220,Cates-Poehling-Hathaway,PHI,line,5on5,15,1649.0,0.85,0.7,0.76,1.0,0.0
8480797,Farabee-Poehling-Hathaway,PHI,line,5on5,16,1008.0,0.34,0.47,0.52,0.0,1.0
8480068,Farabee-Poehling-Hathaway,PHI,line,5on5,16,1008.0,0.34,0.47,0.52,0.0,1.0
8477903,Farabee-Poehling-Hathaway,PHI,line,5on5,16,1008.0,0.34,0.47,0.52,0.0,1.0
8480980,Dewar-Gaudreau-Duhaime,MIN,line,5on5,6,715.0,0.58,0.54,0.53,0.0,0.0
8477919,Dewar-Gaudreau-Duhaime,MIN,line,5on5,6,715.0,0.58,0.54,0.53,0.0,0.0
8479520,Dewar-Gaudreau-Duhaime,MIN,line,5on5,6,715.0,0.58,0.54,0.53,0.0,0.0
8477930,Kartye-Bellemare-Yamamoto,SEA,line,5on5,17,3855.0,0.51,0.6,0.57,2.0,0.0
8479977,Kartye-Bellemare-Yamamoto,SEA,line,5on5,17,3855.0,0.51,0.6,0.57,2.0,0.0
8481789,Kartye-Bellemare-Yamamoto,SEA,line,5on5,17,3855.0,0.51,0.6,0.57,2.0,0.0
8477931,Holtz-Nosek-Bastian,NJD,line,5on5,5,1255.0,0.27,0.35,0.44,0.0,1.0
8482125,Holtz-Nosek-Bastian,NJD,line,5on5,5,1255.0,0.27,0.35,0.44,0.0,1.0
8479414,Holtz-Nosek-Bastian,NJD,line,5on5,5,1255.0,0.27,0.35,0.44,0.0,1.0
8477933,Reinhart-Lundell-Rodrigues,FLA,line,5on5,19,981.0,0.55,0.7,0.67,0.0,1.0
8482113,Reinhart-Lundell-Rodrigues,FLA,line,5on5,19,981.0,0.55,0.7,0.67,0.0,1.0
8478542,Reinhart-Lundell-Rodrigues,FLA,line,5on5,19,981.0,0.55,0.7,0.67,0.0,1.0
8482113,Luostarinen-Lundell-Reinhart,FLA,line,5on5,15,5021.0,0.59,0.57,0.57,2.0,3.0
8480185,Luostarinen-Lundell-Reinhart,FLA,line,5on5,15,5021.0,0.59,0.57,0.57,2.0,3.0
8477933,Luostarinen-Lundell-Reinhart,FLA,line,5on5,15,5021.0,0.59,0.57,0.57,2.0,3.0
8477934,Foegele-Draisaitl-Mcdavid,EDM,line,5on5,8,2310.0,0.65,0.52,0.55,0.0,2.0
8478402,Foegele-Draisaitl-Mcdavid,EDM,line,5on5,8,2310.0,0.65,0.52,0.55,0.0,2.0
8477998,Foegele-Draisaitl-Mcdavid,EDM,line,5on5,8,2310.0,0.65,0.52,0.55,0.0,2.0
8480802,Foegele-Draisaitl-Mcleod,EDM,line,5on5,12,5251.0,0.57,0.55,0.57,10.0,3.0
8477998,Foegele-Draisaitl-Mcleod,EDM,line,5on5,12,5251.0,0.57,0.55,0.57,10.0,3.0
8477934,Foegele-Draisaitl-Mcleod,EDM,line,5on5,12,5251.0,0.57,0.55,0.57,10.0,3.0
8477934,Foegele-Draisaitl-Holloway,EDM,line,5on5,5,845.0,0.66,0.62,0.57,2.0,3.0
8482077,Foegele-Draisaitl-Holloway,EDM,line,5on5,5,845.0,0.66,0.62,0.57,2.0,3.0
8477998,Foegele-Draisaitl-Holloway,EDM,line,5on5,5,845.0,0.66,0.62,0.57,2.0,3.0
8479314,Tkachuk-Bennett-Rodrigues,FLA,line,5on5,14,980.0,0.66,0.67,0.64,1.0,0.0
8477935,Tkachuk-Bennett-Rodrigues,FLA,line,5on5,14,980.0,0.66,0.67,0.64,1.0,0.0
8478542,Tkachuk-Bennett-Rodrigues,FLA,line,5on5,14,980.0,0.66,0.67,0.64,1.0,0.0
8479318,Marner-Matthews-Nylander,TOR,line,5on5,24,2064.0,0.44,0.58,0.55,4.0,3.0
8477939,Marner-Matthews-Nylander,TOR,line,5on5,24,2064.0,0.44,0.58,0.55,4.0,3.0
8478483,Marner-Matthews-Nylander,TOR,line,5on5,24,2064.0,0.44,0.58,0.55,4.0,3.0
8479318,Gregor-Matthews-Nylander,TOR,line,5on5,5,978.0,0.43,0.39,0.43,0.0,1.0
8477939,Gregor-Matthews-Nylander,TOR,line,5on5,5,978.0,0.43,0.39,0.43,0.0,1.0
8479393,Gregor-Matthews-Nylander,TOR,line,5on5,5,978.0,0.43,0.39,0.43,0.0,1.0
8477939,Holmberg-Matthews-Nylander,TOR,line,5on5,2,741.0,0.65,0.72,0.8,1.0,0.0
8479318,Holmberg-Matthews-Nylander,TOR,line,5on5,2,741.0,0.65,0.72,0.8,1.0,0.0
8480995,Holmberg-Matthews-Nylander,TOR,line,5on5,2,741.0,0.65,0.72,0.8,1.0,0.0
8479318,Knies-Matthews-Nylander,TOR,line,5on5,23,6794.0,0.62,0.52,0.55,6.0,5.0
8482720,Knies-Matthews-Nylander,TOR,line,5on5,23,6794.0,0.62,0.52,0.55,6.0,5.0
8477939,Knies-Matthews-Nylander,TOR,line,5on5,23,6794.0,0.62,0.52,0.55,6.0,5.0
8482155,Fiala-Dubois-Laferriere,LAK,line,5on5,21,8511.0,0.56,0.51,0.51,7.0,7.0
8479400,Fiala-Dubois-Laferriere,LAK,line,5on5,21,8511.0,0.56,0.51,0.51,7.0,7.0
8477942,Fiala-Dubois-Laferriere,LAK,line,5on5,21,8511.0,0.56,0.51,0.51,7.0,7.0
8477952,Raymond-Larkin-Fabbri,DET,line,5on5,7,1453.0,0.44,0.43,0.4,2.0,2.0
8482078,Raymond-Larkin-Fabbri,DET,line,5on5,7,1453.0,0.44,0.43,0.4,2.0,2.0
8477946,Raymond-Larkin-Fabbri,DET,line,5on5,7,1453.0,0.44,0.43,0.4,2.0,2.0
8477946,Raymond-Larkin-Debrincat,DET,line,5on5,35,14563.0,0.5,0.53,0.52,17.0,12.0
8479337,Raymond-Larkin-Debrincat,DET,line,5on5,35,14563.0,0.5,0.53,0.52,17.0,12.0
8482078,Raymond-Larkin-Debrincat,DET,line,5on5,35,14563.0,0.5,0.53,0.52,17.0,12.0
8482078,Raymond-Larkin-Veleno,DET,line,5on5,10,2825.0,0.41,0.47,0.47,1.0,4.0
8480813,Raymond-Larkin-Veleno,DET,line,5on5,10,2825.0,0.41,0.47,0.47,1.0,4.0
8477946,Raymond-Larkin-Veleno,DET,line,5on5,10,2825.0,0.41,0.47,0.47,1.0,4.0
8479547,Milano-Strome-Phillips,WSH,line,5on5,9,2275.0,0.62,0.44,0.44,2.0,1.0
8477947,Milano-Strome-Phillips,WSH,line,5on5,9,2275.0,0.62,0.44,0.44,2.0,1.0
8478440,Milano-Strome-Phillips,WSH,line,5on5,9,2275.0,0.62,0.44,0.44,2.0,1.0
8477947,Milano-Lapierre-Protas,WSH,line,5on5,3,1363.0,0.39,0.48,0.52,3.0,1.0
8482148,Milano-Lapierre-Protas,WSH,line,5on5,3,1363.0,0.39,0.48,0.52,3.0,1.0
8481656,Milano-Lapierre-Protas,WSH,line,5on5,3,1363.0,0.39,0.48,0.52,3.0,1.0
8478413,Greenway-Thompson-Tuch,BUF,line,5on5,11,1239.0,0.77,0.56,0.56,3.0,1.0
8479420,Greenway-Thompson-Tuch,BUF,line,5on5,11,1239.0,0.77,0.56,0.56,3.0,1.0
8477949,Greenway-Thompson-Tuch,BUF,line,5on5,11,1239.0,0.77,0.56,0.56,3.0,1.0
8477949,Greenway-Mittelstadt-Tuch,BUF,line,5on5,16,3827.0,0.58,0.46,0.51,5.0,2.0
8478413,Greenway-Mittelstadt-Tuch,BUF,line,5on5,16,3827.0,0.58,0.46,0.51,5.0,2.0
8479999,Greenway-Mittelstadt-Tuch,BUF,line,5on5,16,3827.0,0.58,0.46,0.51,5.0,2.0
8481528,Jost-Cozens-Tuch,BUF,line,5on5,2,814.0,0.27,0.32,0.36,1.0,0.0
8479370,Jost-Cozens-Tuch,BUF,line,5on5,2,814.0,0.27,0.32,0.36,1.0,0.0
8477949,Jost-Cozens-Tuch,BUF,line,5on5,2,814.0,0.27,0.32,0.36,1.0,0.0
8477949,Mittelstadt-Thompson-Tuch,BUF,line,5on5,8,1616.0,0.91,0.69,0.72,1.0,1.0
8479420,Mittelstadt-Thompson-Tuch,BUF,line,5on5,8,1616.0,0.91,0.69,0.72,1.0,1.0
8479999,Mittelstadt-Thompson-Tuch,BUF,line,5on5,8,1616.0,0.91,0.69,0.72,1.0,1.0
8477949,Benson-Thompson-Tuch,BUF,line,5on5,10,3640.0,0.45,0.47,0.48,2.0,3.0
8484145,Benson-Thompson-Tuch,BUF,line,5on5,10,3640.0,0.45,0.47,0.48,2.0,3.0
8479420,Benson-Thompson-Tuch,BUF,line,5on5,10,3640.0,0.45,0.47,0.48,2.0,3.0
8480849,Schmaltz-Hayton-Keller,ARI,line,5on5,21,11758.0,0.56,0.53,0.54,6.0,11.0
8479343,Schmaltz-Hayton-Keller,ARI,line,5on5,21,11758.0,0.56,0.53,0.54,6.0,11.0
8477951,Schmaltz-Hayton-Keller,ARI,line,5on5,21,11758.0,0.56,0.53,0.54,6.0,11.0
8479343,Schmaltz-Mcbain-Keller,ARI,line,5on5,18,5953.0,0.53,0.53,0.53,6.0,3.0
8477951,Schmaltz-Mcbain-Keller,ARI,line,5on5,18,5953.0,0.53,0.53,0.53,6.0,3.0
8480855,Schmaltz-Mcbain-Keller,ARI,line,5on5,18,5953.0,0.53,0.53,0.53,6.0,3.0
8479343,Schmaltz-Cooley-Keller,ARI,line,5on5,26,5677.0,0.36,0.4,0.44,4.0,2.0
8483431,Schmaltz-Cooley-Keller,ARI,line,5on5,26,5677.0,0.36,0.4,0.44,4.0,2.0
8477951,Schmaltz-Cooley-Keller,ARI,line,5on5,26,5677.0,0.36,0.4,0.44,4.0,2.0
8478432,Fabbri-Fischer-Sprong,DET,line,5on5,16,2492.0,0.44,0.36,0.35,3.0,0.0
8478466,Fabbri-Fischer-Sprong,DET,line,5on5,16,2492.0,0.44,0.36,0.35,3.0,0.0
8477952,Fabbri-Fischer-Sprong,DET,line,5on5,16,2492.0,0.44,0.36,0.35,3.0,0.0
8480813,Fabbri-Veleno-Fischer,DET,line,5on5,9,2217.0,0.74,0.58,0.67,2.0,1.0
8478432,Fabbri-Veleno-Fischer,DET,line,5on5,9,2217.0,0.74,0.58,0.67,2.0,1.0
8477952,Fabbri-Veleno-Fischer,DET,line,5on5,9,2217.0,0.74,0.58,0.67,2.0,1.0
8478466,Fabbri-Veleno-Sprong,DET,line,5on5,15,2076.0,0.58,0.52,0.53,2.0,2.0
8477952,Fabbri-Veleno-Sprong,DET,line,5on5,15,2076.0,0.58,0.52,0.53,2.0,2.0
8480813,Fabbri-Veleno-Sprong,DET,line,5on5,15,2076.0,0.58,0.52,0.53,2.0,2.0
8480813,Fabbri-Veleno-Kostin,DET,line,5on5,5,844.0,0.24,0.25,0.22,0.0,2.0
8477952,Fabbri-Veleno-Kostin,DET,line,5on5,5,844.0,0.24,0.25,0.22,0.0,2.0
8480011,Fabbri-Veleno-Kostin,DET,line,5on5,5,844.0,0.24,0.25,0.22,0.0,2.0
8482665,Mccann-Beniers-Yamamoto,SEA,line,5on5,9,1818.0,0.48,0.53,0.48,0.0,1.0
8479977,Mccann-Beniers-Yamamoto,SEA,line,5on5,9,1818.0,0.48,0.53,0.48,0.0,1.0
8477955,Mccann-Beniers-Yamamoto,SEA,line,5on5,9,1818.0,0.48,0.53,0.48,0.0,1.0
8477956,Heinen-Zacha-Pastrnak,BOS,line,5on5,15,1178.0,0.49,0.51,0.58,1.0,0.0
8478046,Heinen-Zacha-Pastrnak,BOS,line,5on5,15,1178.0,0.49,0.51,0.58,1.0,0.0
8478401,Heinen-Zacha-Pastrnak,BOS,line,5on5,15,1178.0,0.49,0.51,0.58,1.0,0.0
8477956,Heinen-Geekie-Pastrnak,BOS,line,5on5,8,1302.0,0.26,0.47,0.38,0.0,1.0
8479987,Heinen-Geekie-Pastrnak,BOS,line,5on5,8,1302.0,0.26,0.47,0.38,0.0,1.0
8478046,Heinen-Geekie-Pastrnak,BOS,line,5on5,8,1302.0,0.26,0.47,0.38,0.0,1.0
8478401,Debrusk-Zacha-Pastrnak,BOS,line,5on5,18,4874.0,0.65,0.58,0.58,4.0,2.0
8477956,Debrusk-Zacha-Pastrnak,BOS,line,5on5,18,4874.0,0.65,0.58,0.58,4.0,2.0
8478498,Debrusk-Zacha-Pastrnak,BOS,line,5on5,18,4874.0,0.65,0.58,0.58,4.0,2.0
8478401,Geekie-Zacha-Pastrnak,BOS,line,5on5,15,5041.0,0.38,0.41,0.43,5.0,4.0
8479987,Geekie-Zacha-Pastrnak,BOS,line,5on5,15,5041.0,0.38,0.41,0.43,5.0,4.0
8477956,Geekie-Zacha-Pastrnak,BOS,line,5on5,15,5041.0,0.38,0.41,0.43,5.0,4.0
8483505,Poitras-Zacha-Pastrnak,BOS,line,5on5,4,1209.0,0.65,0.44,0.41,1.0,0.0
8478401,Poitras-Zacha-Pastrnak,BOS,line,5on5,4,1209.0,0.65,0.44,0.41,1.0,0.0
8477956,Poitras-Zacha-Pastrnak,BOS,line,5on5,4,1209.0,0.65,0.44,0.41,1.0,0.0
8479987,Debrusk-Geekie-Pastrnak,BOS,line,5on5,8,1167.0,0.6,0.63,0.63,1.0,0.0
8478498,Debrusk-Geekie-Pastrnak,BOS,line,5on5,8,1167.0,0.6,0.63,0.63,1.0,0.0
8477956,Debrusk-Geekie-Pastrnak,BOS,line,5on5,8,1167.0,0.6,0.63,0.63,1.0,0.0
8483505,Debrusk-Poitras-Pastrnak,BOS,line,5on5,13,634.0,0.7,0.48,0.53,0.0,0.0
8478498,Debrusk-Poitras-Pastrnak,BOS,line,5on5,13,634.0,0.7,0.48,0.53,0.0,0.0
8477956,Debrusk-Poitras-Pastrnak,BOS,line,5on5,13,634.0,0.7,0.48,0.53,0.0,0.0
8482155,Laferriere-Dubois-Kempe,LAK,line,5on5,5,2051.0,0.38,0.52,0.5,2.0,2.0
8479400,Laferriere-Dubois-Kempe,LAK,line,5on5,5,2051.0,0.38,0.52,0.5,2.0,2.0
8477960,Laferriere-Dubois-Kempe,LAK,line,5on5,5,2051.0,0.38,0.52,0.5,2.0,2.0
8478047,Lemieux-Drury-Bunting,CAR,line,5on5,6,974.0,0.35,0.36,0.17,1.0,2.0
8480835,Lemieux-Drury-Bunting,CAR,line,5on5,6,974.0,0.35,0.36,0.17,1.0,2.0
8477962,Lemieux-Drury-Bunting,CAR,line,5on5,6,974.0,0.35,0.36,0.17,1.0,2.0
8477987,Katchouk-Johnson-Donato,CHI,line,5on5,9,3244.0,0.55,0.48,0.52,2.0,2.0
8481147,Katchouk-Johnson-Donato,CHI,line,5on5,9,3244.0,0.55,0.48,0.52,2.0,2.0
8479383,Katchouk-Johnson-Donato,CHI,line,5on5,9,3244.0,0.55,0.48,0.52,2.0,2.0
8477987,Donato-Bedard-Raddysh,CHI,line,5on5,3,631.0,0.58,0.52,0.56,0.0,0.0
8479390,Donato-Bedard-Raddysh,CHI,line,5on5,3,631.0,0.58,0.52,0.56,0.0,0.0
8484144,Donato-Bedard-Raddysh,CHI,line,5on5,3,631.0,0.58,0.52,0.56,0.0,0.0
8477987,Pitlick-Entwistle-Donato,CHI,line,5on5,2,1008.0,0.43,0.48,0.47,0.0,3.0
8479514,Pitlick-Entwistle-Donato,CHI,line,5on5,2,1008.0,0.43,0.48,0.47,0.0,3.0
8480025,Pitlick-Entwistle-Donato,CHI,line,5on5,2,1008.0,0.43,0.48,0.47,0.0,3.0
8481147,Donato-Entwistle-Johnson,CHI,line,5on5,10,2175.0,0.39,0.45,0.42,1.0,4.0
8477987,Donato-Entwistle-Johnson,CHI,line,5on5,10,2175.0,0.39,0.45,0.42,1.0,4.0
8480025,Donato-Entwistle-Johnson,CHI,line,5on5,10,2175.0,0.39,0.45,0.42,1.0,4.0
8480025,Reichel-Entwistle-Donato,CHI,line,5on5,8,2515.0,0.34,0.33,0.38,0.0,1.0
8477987,Reichel-Entwistle-Donato,CHI,line,5on5,8,2515.0,0.34,0.33,0.38,0.0,1.0
8482117,Reichel-Entwistle-Donato,CHI,line,5on5,8,2515.0,0.34,0.33,0.38,0.0,1.0
8477987,Guttman-Donato-Johnson,CHI,line,5on5,5,677.0,0.11,0.43,0.36,0.0,4.0
8480252,Guttman-Donato-Johnson,CHI,line,5on5,5,677.0,0.11,0.43,0.36,0.0,4.0
8481147,Guttman-Donato-Johnson,CHI,line,5on5,5,677.0,0.11,0.43,0.36,0.0,4.0
8480798,Donato-Bedard-Kurashev,CHI,line,5on5,15,2624.0,0.48,0.45,0.46,3.0,4.0
8477987,Donato-Bedard-Kurashev,CHI,line,5on5,15,2624.0,0.48,0.45,0.46,3.0,4.0
8484144,Donato-Bedard-Kurashev,CHI,line,5on5,15,2624.0,0.48,0.45,0.46,3.0,4.0
8484144,Reichel-Bedard-Donato,CHI,line,5on5,2,1323.0,0.54,0.44,0.46,3.0,0.0
8477987,Reichel-Bedard-Donato,CHI,line,5on5,2,1323.0,0.54,0.44,0.46,3.0,0.0
8482117,Reichel-Bedard-Donato,CHI,line,5on5,2,1323.0,0.54,0.44,0.46,3.0,0.0
8481540,Slafkovsky-Dvorak-Caufield,MTL,line,5on5,17,6222.0,0.44,0.46,0.44,4.0,3.0
8483515,Slafkovsky-Dvorak-Caufield,MTL,line,5on5,17,6222.0,0.44,0.46,0.44,4.0,3.0
8477989,Slafkovsky-Dvorak-Caufield,MTL,line,5on5,17,6222.0,0.44,0.46,0.44,4.0,3.0
8480802,Foegele-Ryan-Mcleod,EDM,line,5on5,16,3080.0,0.59,0.62,0.59,0.0,1.0
8477998,Foegele-Ryan-Mcleod,EDM,line,5on5,16,3080.0,0.59,0.62,0.59,0.0,1.0
8478585,Foegele-Ryan-Mcleod,EDM,line,5on5,16,3080.0,0.59,0.62,0.59,0.0,1.0
8477998,Holloway-Mcleod-Foegele,EDM,line,5on5,11,2943.0,0.6,0.63,0.58,0.0,1.0
8480802,Holloway-Mcleod-Foegele,EDM,line,5on5,11,2943.0,0.6,0.63,0.58,0.0,1.0
8482077,Holloway-Mcleod-Foegele,EDM,line,5on5,11,2943.0,0.6,0.63,0.58,0.0,1.0
8481032,Cotter-Roy-Amadio,VGK,line,5on5,12,948.0,0.2,0.35,0.25,0.0,0.0
8478462,Cotter-Roy-Amadio,VGK,line,5on5,12,948.0,0.2,0.35,0.25,0.0,0.0
8478020,Cotter-Roy-Amadio,VGK,line,5on5,12,948.0,0.2,0.35,0.25,0.0,0.0
8478020,Cotter-Howden-Amadio,VGK,line,5on5,11,971.0,0.44,0.48,0.29,1.0,1.0
8479353,Cotter-Howden-Amadio,VGK,line,5on5,11,971.0,0.44,0.48,0.29,1.0,1.0
8481032,Cotter-Howden-Amadio,VGK,line,5on5,11,971.0,0.44,0.48,0.29,1.0,1.0
8481032,Denisenko-Amadio-Cotter,VGK,line,5on5,2,778.0,0.74,0.7,0.71,0.0,0.0
8480844,Denisenko-Amadio-Cotter,VGK,line,5on5,2,778.0,0.74,0.7,0.71,0.0,0.0
8478020,Denisenko-Amadio-Cotter,VGK,line,5on5,2,778.0,0.74,0.7,0.71,0.0,0.0
8481535,Hoglander-Lafferty-Beauvillier,VAN,line,5on5,14,4759.0,0.64,0.55,0.55,6.0,1.0
8478043,Hoglander-Lafferty-Beauvillier,VAN,line,5on5,14,4759.0,0.64,0.55,0.55,6.0,1.0
8478463,Hoglander-Lafferty-Beauvillier,VAN,line,5on5,14,4759.0,0.64,0.55,0.55,6.0,1.0
8480012,Hoglander-Lafferty-Pettersson,VAN,line,5on5,16,934.0,0.5,0.32,0.38,1.0,0.0
8478043,Hoglander-Lafferty-Pettersson,VAN,line,5on5,16,934.0,0.5,0.32,0.38,1.0,0.0
8481535,Hoglander-Lafferty-Pettersson,VAN,line,5on5,16,934.0,0.5,0.32,0.38,1.0,0.0
8480012,Lafferty-Pettersson-Mikheyev,VAN,line,5on5,17,6332.0,0.58,0.49,0.53,6.0,1.0
8481624,Lafferty-Pettersson-Mikheyev,VAN,line,5on5,17,6332.0,0.58,0.49,0.53,6.0,1.0
8478043,Lafferty-Pettersson-Mikheyev,VAN,line,5on5,17,6332.0,0.58,0.49,0.53,6.0,1.0
8478043,Hoglander-Lafferty-Studnicka,VAN,line,5on5,4,1443.0,0.31,0.41,0.38,1.0,0.0
8480021,Hoglander-Lafferty-Studnicka,VAN,line,5on5,4,1443.0,0.31,0.41,0.38,1.0,0.0
8481535,Hoglander-Lafferty-Studnicka,VAN,line,5on5,4,1443.0,0.31,0.41,0.38,1.0,0.0
8480459,Aman-Suter-Lafferty,VAN,line,5on5,2,610.0,0.44,0.6,0.5,0.0,0.0
8482496,Aman-Suter-Lafferty,VAN,line,5on5,2,610.0,0.44,0.6,0.5,0.0,0.0
8478043,Aman-Suter-Lafferty,VAN,line,5on5,2,610.0,0.44,0.6,0.5,0.0,0.0
