player_id,player,position,shoots_catches,height,weight,birth_date,birth_country,draft_year,draft_team,round,pick,overall,primary_number,headshot,mp_name,cw_name,dupe_names
8479378,Logan Stanley,D,L,"6'7""",231,1998-05-26,CAN,2016,WPG,1,18,18,64,https://assets.nhle.com/mugs/nhl/20232024/WPG/8479378.png,Logan Stanley,Logan Stanley,
8479379,Givani Smith,R,L,"6'2""",214,1998-02-27,CAN,2016,DET,2,16,46,54,https://assets.nhle.com/mugs/nhl/20232024/SJS/8479379.png,Givani Smith,Givani Smith,
8479380,Dylan Wells,G,L,"6'2""",190,1998-01-03,CAN,2016,EDM,5,2,123,0,https://assets.nhle.com/mugs/nhl/latest/8479380.png,Dylan Wells,Dylan Wells,
8479381,Nick Caamano,R,L,"6'3""",202,1998-09-07,CAN,2016,DAL,5,25,146,17,https://assets.nhle.com/mugs/nhl/20232024/DAL/8479381.png,Nick Caamano,,
8479382,Connor Bunnaman,C,L,"6'1""",207,1998-04-16,CAN,2016,PHI,4,18,109,26,https://assets.nhle.com/mugs/nhl/latest/8479382.png,Connor Bunnaman,Connor Bunnaman,
8479383,Boris Katchouk,L,L,"6'2""",206,1998-06-18,CAN,2016,TBL,2,14,44,14,https://assets.nhle.com/mugs/nhl/20232024/OTT/8479383.png,Boris Katchouk,Boris Katchouk,
8479385,Jordan Kyrou,C,R,"6'1""",196,1998-05-05,CAN,2016,STL,2,5,35,25,https://assets.nhle.com/mugs/nhl/20232024/STL/8479385.png,Jordan Kyrou,Jordan Kyrou,
8479387,Keaton Middleton,D,L,"6'6""",240,1998-02-10,CAN,2016,TOR,4,10,101,67,https://assets.nhle.com/mugs/nhl/20232024/COL/8479387.png,Keaton Middleton,Keaton Middleton,
8479388,Riley Stillman,D,L,"6'1""",196,1998-03-09,CAN,2016,FLA,4,23,114,61,https://assets.nhle.com/mugs/nhl/20232024/BUF/8479388.png,Riley Stillman,Riley Stillman,
8479390,Taylor Raddysh,R,R,"6'3""",198,1998-02-18,CAN,2016,TBL,2,28,58,11,https://assets.nhle.com/mugs/nhl/20232024/CHI/8479390.png,Taylor Raddysh,Taylor Raddysh,
8479393,Noah Gregor,C,L,"6'0""",192,1998-07-28,CAN,2016,SJS,4,20,111,18,https://assets.nhle.com/mugs/nhl/20232024/TOR/8479393.png,Noah Gregor,Noah Gregor,
8479394,Carter Hart,G,L,"6'2""",196,1998-08-13,CAN,2016,PHI,2,18,48,79,https://assets.nhle.com/mugs/nhl/20232024/PHI/8479394.png,Carter Hart,Carter Hart,
8479395,Dennis Cholowski,D,L,"6'2""",210,1998-02-15,CAN,2016,DET,1,20,20,7,https://assets.nhle.com/mugs/nhl/20232024/NYI/8479395.png,Dennis Cholowski,Dennis Cholowski,
8479398,Samuel Girard,D,L,"5'10""",170,1998-05-12,CAN,2016,NSH,2,17,47,49,https://assets.nhle.com/mugs/nhl/20232024/COL/8479398.png,Samuel Girard,Samuel Girard,
8479400,Pierre-Luc Dubois,C,L,"6'4""",225,1998-06-24,CAN,2016,CBJ,1,3,3,80,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479400.png,Pierre-Luc Dubois,Pierre-Luc Dubois,
8479402,Jake Bean,D,L,"6'1""",191,1998-06-09,CAN,2016,CAR,1,13,13,22,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8479402.png,Jake Bean,Jake Bean,
8479404,Henrik Borgstrom,C,L,"6'3""",199,1997-08-06,FIN,2016,FLA,1,23,23,13,https://assets.nhle.com/mugs/nhl/20232024/WSH/8479404.png,Henrik Borgstrom,Henrik Borgstrom,
8479406,Filip Gustavsson,G,L,"6'2""",184,1998-06-07,SWE,2016,PIT,2,25,55,32,https://assets.nhle.com/mugs/nhl/20232024/MIN/8479406.png,Filip Gustavsson,Filip Gustavsson,
8479407,Jesper Bratt,L,L,"5'10""",175,1998-07-30,SWE,2016,NJD,6,11,162,63,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479407.png,Jesper Bratt,Jesper Bratt,
8479410,Mikhail Sergachev,D,L,"6'3""",211,1998-06-25,RUS,2016,MTL,1,9,9,98,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479410.png,Mikhail Sergachev,Mikhail Sergachev,
8479411,Vitaly Abramov,L,L,"5'10""",180,1998-05-08,RUS,2016,CBJ,3,4,65,85,https://assets.nhle.com/mugs/nhl/20232024/OTT/8479411.png,Vitaly Abramov,Vitaly Abramov,
8479413,Sean Day,D,L,"6'3""",225,1998-01-09,BEL,2016,NYR,3,20,81,74,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479413.png,Sean Day,Sean Day,
8479414,Nathan Bastian,R,R,"6'4""",205,1997-12-06,CAN,2016,NJD,2,11,41,14,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479414.png,Nathan Bastian,Nathan Bastian,
8479415,Michael McLeod,C,R,"6'2""",190,1998-02-03,CAN,2016,NJD,1,12,12,20,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479415.png,Michael McLeod,Michael McLeod,
8479416,Ben Gleason,D,L,"6'1""",190,1998-03-25,USA,undrafted,undrafted,undrafted,undrafted,undrafted,6,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479416.png,Ben Gleason,,
8479419,Brett Murray,L,L,"6'5""",228,1998-07-20,CAN,2016,BUF,4,8,99,81,https://assets.nhle.com/mugs/nhl/20232024/BUF/8479419.png,Brett Murray,Brett Murray,
8479420,Tage Thompson,C,R,"6'6""",220,1997-10-30,USA,2016,STL,1,26,26,72,https://assets.nhle.com/mugs/nhl/20232024/BUF/8479420.png,Tage Thompson,Tage Thompson,
8479421,Jacob Moverare,D,L,"6'3""",210,1998-08-31,SWE,2016,LAK,4,21,112,43,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479421.png,Jacob Moverare,Jacob Moverare,
8479423,Alexander Nylander,L,R,"6'1""",192,1998-03-02,CAN,2016,BUF,1,8,8,92,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8479423.png,Alexander Nylander,Alexander Nylander,
8479424,German Rubtsov,C,L,"6'2""",178,1998-06-27,RUS,2016,PHI,1,22,22,50,https://assets.nhle.com/mugs/nhl/latest/8479424.png,German Rubtsov,German Rubtsov,
8479425,Filip Hronek,D,R,"6'0""",190,1997-11-02,CZE,2016,DET,2,23,53,17,https://assets.nhle.com/mugs/nhl/20232024/VAN/8479425.png,Filip Hronek,Filip Hronek,
8479439,Jacob MacDonald,D,L,"6'0""",204,1993-02-26,USA,undrafted,undrafted,undrafted,undrafted,undrafted,9,https://assets.nhle.com/mugs/nhl/20232024/SJS/8479439.png,Jacob MacDonald,Jacob MacDonald,
8479442,Troy Stecher,D,R,"5'10""",184,1994-04-07,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,51,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479442.png,Troy Stecher,Troy Stecher,
8479447,Anthony Greco,R,R,"5'10""",179,1993-09-30,USA,undrafted,undrafted,undrafted,undrafted,undrafted,28,https://assets.nhle.com/mugs/nhl/latest/8479447.png,Anthony Greco,Anthony Greco,
8479458,Nikita Zaitsev,D,R,"6'2""",192,1991-10-29,RUS,undrafted,undrafted,undrafted,undrafted,undrafted,22,https://assets.nhle.com/mugs/nhl/20232024/CHI/8479458.png,Nikita Zaitsev,Nikita Zaitsev,
8479462,Tarmo Reunanen,D,L,"6'0""",185,1998-03-01,FIN,2016,NYR,4,7,98,0,https://assets.nhle.com/mugs/nhl/20232024/CAR/8479462.png,Tarmo Reunanen,Tarmo Reunanen,
8479465,Drake Caggiula,L,L,"5'10""",179,1994-06-20,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,8,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479465.png,Drake Caggiula,Drake Caggiula,
8479466,Patrick Russell,R,R,"6'1""",203,1993-01-04,DEN,undrafted,undrafted,undrafted,undrafted,undrafted,52,https://assets.nhle.com/mugs/nhl/latest/8479466.png,Patrick Russell,Patrick Russell,
8479482,Michal Kempny,D,L,"6'1""",190,1990-09-08,CZE,undrafted,undrafted,undrafted,undrafted,undrafted,36,https://assets.nhle.com/mugs/nhl/latest/8479482.png,Michal Kempny,Michal Kempny,
8479483,Yohann Auvitu,D,L,"5'11""",187,1989-07-27,FRA,undrafted,undrafted,undrafted,undrafted,undrafted,81,https://assets.nhle.com/mugs/nhl/latest/8479483.png,Yohann Auvitu,Yohann Auvitu,
8479496,David Rittich,G,L,"6'4""",205,1992-08-19,CZE,undrafted,undrafted,undrafted,undrafted,undrafted,31,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479496.png,David Rittich,David Rittich,
8479510,Egor Korshkov,R,L,"6'4""",180,1996-07-10,RUS,2016,TOR,2,1,31,96,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479510.png,Egor Korshkov,,
8479511,Janne Kuokkanen,C,L,"6'1""",193,1998-05-25,FIN,2016,CAR,2,13,43,59,https://assets.nhle.com/mugs/nhl/latest/8479511.png,Janne Kuokkanen,Janne Kuokkanen,
8479512,Kasper Bjorkqvist,R,L,"6'1""",198,1997-07-10,FIN,2016,PIT,2,31,61,20,https://assets.nhle.com/mugs/nhl/20232024/PIT/8479512.png,Kasper Bjorkqvist,Kasper Bjorkqvist,
8479514,Rem Pitlick,C,L,"5'11""",186,1997-04-02,CAN,2016,NSH,3,15,76,20,https://assets.nhle.com/mugs/nhl/20232024/CHI/8479514.png,Rem Pitlick,Rem Pitlick,
8479516,Garrett Pilon,C,R,"6'0""",191,1998-04-13,USA,2016,WSH,3,26,87,45,https://assets.nhle.com/mugs/nhl/20232024/OTT/8479516.png,Garrett Pilon,Garrett Pilon,
8479518,Fredrik Karlström,C,L,"6'3""",193,1998-01-12,SWE,2016,DAL,3,29,90,51,https://assets.nhle.com/mugs/nhl/20232024/DAL/8479518.png,Fredrik Karlstrom,Fredrik Karlstrom,
8479520,Brandon Duhaime,R,L,"6'2""",200,1997-05-22,USA,2016,MIN,4,15,106,12,https://assets.nhle.com/mugs/nhl/20232024/COL/8479520.png,Brandon Duhaime,Brandon Duhaime,
8479523,Lucas Carlsson,D,L,"6'0""",192,1997-07-05,SWE,2016,CHI,4,19,110,32,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479523.png,Lucas Carlsson,Lucas Carlsson,
8479525,Ross Colton,C,L,"6'0""",194,1996-09-11,USA,2016,TBL,4,27,118,20,https://assets.nhle.com/mugs/nhl/20232024/COL/8479525.png,Ross Colton,Ross Colton,
8479526,Otto Koivula,L,L,"6'4""",229,1998-09-01,FIN,2016,NYI,4,29,120,36,https://assets.nhle.com/mugs/nhl/20232024/NYI/8479526.png,Otto Koivula,Otto Koivula,
8479530,Adam Werner,G,L,"6'5""",205,1997-05-02,SWE,2016,COL,5,10,131,35,https://assets.nhle.com/mugs/nhl/latest/8479530.png,Adam Werner,Adam Werner,
8479533,Joona Koppanen,L,L,"6'5""",216,1998-02-25,FIN,2016,BOS,5,14,135,15,https://assets.nhle.com/mugs/nhl/20232024/PIT/8479533.png,Joona Koppanen,Joona Koppanen,
8479534,Linus Hogberg,D,L,"6'1""",176,1998-09-04,SWE,2016,PHI,5,18,139,84,https://assets.nhle.com/mugs/nhl/latest/8479534.png,Linus Hogberg,Linus Hogberg,
8479536,Axel Jonsson-Fjallby,L,L,"6'1""",189,1998-02-10,SWE,2016,WSH,5,26,147,71,https://assets.nhle.com/mugs/nhl/20232024/WPG/8479536.png,Axel Jonsson-Fjallby,Axel Jonsson-Fjallby,
8479542,Brandon Hagel,L,L,"6'2""",183,1998-08-27,CAN,2016,BUF,6,8,159,38,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479542.png,Brandon Hagel,Brandon Hagel,
8479543,Michael Pezzetta,L,L,"6'1""",217,1998-03-13,CAN,2016,MTL,6,9,160,55,https://assets.nhle.com/mugs/nhl/20232024/MTL/8479543.png,Michael Pezzetta,Michael Pezzetta,
8479546,Oskar Steen,C,R,"5'10""",196,1998-03-09,SWE,2016,BOS,6,14,165,62,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479546.png,Oskar Steen,Oskar Steen,
8479547,Matthew Phillips,R,R,"5'8""",160,1998-04-06,CAN,2016,CGY,6,15,166,45,https://assets.nhle.com/mugs/nhl/20232024/WSH/8479547.png,Matthew Phillips,Matthew Phillips,
8479550,Tanner Laczynski,C,R,"6'1""",190,1997-06-01,USA,2016,PHI,6,18,169,58,https://assets.nhle.com/mugs/nhl/20232024/PHI/8479550.png,Tanner Laczynski,Tanner Laczynski,
8479553,Maxim Mamin,C,L,"6'2""",206,1995-01-13,RUS,2016,FLA,6,24,175,98,https://assets.nhle.com/mugs/nhl/latest/8479553.png,Maxim Mamin,Maxim Mamin,
8479557,Calvin Thurkauf,C,L,"6'2""",204,1997-06-27,SUI,2016,CBJ,7,4,185,48,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8479557.png,Calvin Thurkauf,Calvin Thurkauf,
8479571,Joachim Blichfeld,R,R,"6'2""",196,1998-07-17,DEN,2016,SJS,7,29,210,86,https://assets.nhle.com/mugs/nhl/latest/8479571.png,Joachim Blichfeld,Joachim Blichfeld,
8479573,Mikhail Maltsev,L,L,"6'3""",198,1998-03-12,RUS,2016,NJD,4,11,102,0,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479573.png,Mikhail Maltsev,Mikhail Maltsev,
8479576,Vincent Desharnais,D,R,"6'7""",226,1996-05-29,CAN,2016,EDM,7,2,183,73,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479576.png,Vincent Desharnais,Vincent Desharnais,
8479578,Casey Fitzgerald,D,R,"5'11""",183,1997-02-25,USA,2016,BUF,3,25,86,4,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479578.png,Casey Fitzgerald,Casey Fitzgerald,
8479580,Dylan Gambrell,C,R,"6'0""",190,1996-08-26,USA,2016,SJS,2,30,60,57,https://assets.nhle.com/mugs/nhl/20232024/TOR/8479580.png,Dylan Gambrell,Dylan Gambrell,
8479581,Jack LaFontaine,G,L,"6'2""",204,1998-01-06,CAN,2016,CAR,3,14,75,80,https://assets.nhle.com/mugs/nhl/latest/8479581.png,Jack LaFontaine,,
8479587,Rhett Gardner,C,L,"6'3""",210,1996-02-28,CAN,2016,DAL,4,25,116,49,https://assets.nhle.com/mugs/nhl/20232024/PHI/8479587.png,Rhett Gardner,Rhett Gardner,
8479591,Michael Eyssimont,C,L,"6'0""",201,1996-09-09,USA,2016,LAK,5,21,142,23,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479591.png,Michael Eyssimont,Michael Eyssimont,
8479595,Blake Hillman,D,L,"6'1""",193,1996-01-26,USA,2016,CHI,6,22,173,55,https://assets.nhle.com/mugs/nhl/latest/8479595.png,Blake Hillman,Blake Hillman,
8479597,Chase Priskie,D,R,"6'0""",185,1996-03-19,USA,2016,WSH,6,26,177,50,https://assets.nhle.com/mugs/nhl/20232024/WSH/8479597.png,Chase Priskie,Chase Priskie,
8479602,Jeremy Davies,D,L,"5'11""",180,1996-12-04,CAN,2016,NJD,7,11,192,4,https://assets.nhle.com/mugs/nhl/20232024/BUF/8479602.png,Jeremy Davies,Jeremy Davies,
8479613,Giovanni Fiore,R,L,"6'1""",188,1996-08-13,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,90,https://assets.nhle.com/mugs/nhl/latest/8479613.png,Giovanni Fiore,Giovanni Fiore,
8479619,Michael Carcone,L,L,"5'9""",170,1996-05-19,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,53,https://assets.nhle.com/mugs/nhl/20232024/ARI/8479619.png,Michael Carcone,Michael Carcone,
8479639,Dylan Coghlan,D,R,"6'2""",208,1998-02-19,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,15,https://assets.nhle.com/mugs/nhl/20232024/CAR/8479639.png,Dylan Coghlan,Dylan Coghlan,
8479644,Matt Luff,R,R,"6'2""",196,1997-05-05,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,22,https://assets.nhle.com/mugs/nhl/20232024/DET/8479644.png,Matt Luff,Matt Luff,
8479648,Roman Lyubimov,L,R,"6'2""",207,1992-01-06,RUS,undrafted,undrafted,undrafted,undrafted,undrafted,13,https://assets.nhle.com/mugs/nhl/latest/8479648.png,Roman Lyubimov,Roman Lyubimov,
8479650,Vadim Shipachyov,C,L,"6'0""",187,1987-03-12,RUS,undrafted,undrafted,undrafted,undrafted,undrafted,87,https://assets.nhle.com/mugs/nhl/latest/8479650.png,Vadim Shipachyov,Vadim Shipachyov,
8479657,Alexandre Fortin,L,L,"6'0""",184,1997-02-25,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,84,https://assets.nhle.com/mugs/nhl/latest/8479657.png,Alexandre Fortin,Alexandre Fortin,
8479661,Tanner Jeannot,L,L,"6'2""",220,1997-05-29,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,84,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479661.png,Tanner Jeannot,Tanner Jeannot,
8479671,Mathieu Olivier,R,R,"6'1""",222,1997-02-11,USA,undrafted,undrafted,undrafted,undrafted,undrafted,24,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8479671.png,Mathieu Olivier,Mathieu Olivier,
8479675,Trevor Moore,L,L,"5'11""",195,1995-03-31,USA,undrafted,undrafted,undrafted,undrafted,undrafted,12,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479675.png,Trevor Moore,Trevor Moore,
8479705,Jeffrey Viel,L,L,"6'2""",205,1997-01-28,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,28,https://assets.nhle.com/mugs/nhl/20232024/WPG/8479705.png,Jeffrey Viel,Jeffrey Viel,
8479718,Alex Barré-Boulet,C,L,"5'10""",178,1997-05-21,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,12,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479718.png,Alex Barre-Boulet,Alex Barre-Boulet,
8479729,Kristians Rubins,D,L,"6'5""",227,1997-12-11,LAT,undrafted,undrafted,undrafted,undrafted,undrafted,68,https://assets.nhle.com/mugs/nhl/latest/8479729.png,Kristians Rubins,Kristians Rubins,
8479734,Brennan Menell,D,R,"5'11""",183,1997-05-24,USA,undrafted,undrafted,undrafted,undrafted,undrafted,61,https://assets.nhle.com/mugs/nhl/latest/8479734.png,Brennan Menell,Brennan Menell,
8479748,Gage Quinney,C,L,"6'0""",206,1995-07-29,USA,undrafted,undrafted,undrafted,undrafted,undrafted,72,https://assets.nhle.com/mugs/nhl/20232024/VGK/8479748.png,Gage Quinney,Gage Quinney,
8479755,Victor Antipin,D,L,"5'11""",175,1992-12-06,KAZ,undrafted,undrafted,undrafted,undrafted,undrafted,93,https://assets.nhle.com/mugs/nhl/latest/8479755.png,Victor Antipin,Victor Antipin,
8479772,Zack MacEwen,R,R,"6'4""",240,1996-07-08,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,17,https://assets.nhle.com/mugs/nhl/20232024/OTT/8479772.png,Zack MacEwen,Zack MacEwen,
8479933,Gerry Mayhew,C,R,"5'9""",161,1992-12-31,USA,undrafted,undrafted,undrafted,undrafted,undrafted,8,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479933.png,Gerry Mayhew,,
8479941,Justin Danforth,R,R,"5'8""",188,1993-03-15,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,17,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8479941.png,Justin Danforth,Justin Danforth,
8479944,Zach Aston-Reese,C,L,"6'1""",205,1994-08-10,USA,undrafted,undrafted,undrafted,undrafted,undrafted,11,https://assets.nhle.com/mugs/nhl/20232024/DET/8479944.png,Zach Aston-Reese,Zach Aston-Reese,
8479945,Gavin Bayreuther,D,L,"6'2""",210,1994-05-12,USA,undrafted,undrafted,undrafted,undrafted,undrafted,36,https://assets.nhle.com/mugs/nhl/20232024/DAL/8479945.png,Gavin Bayreuther,Gavin Bayreuther,
8479968,Vinni Lettieri,C,R,"5'10""",184,1995-02-06,USA,undrafted,undrafted,undrafted,undrafted,undrafted,10,https://assets.nhle.com/mugs/nhl/20232024/MIN/8479968.png,Vinni Lettieri,Vinni Lettieri,
8479969,Griffen Molino,C,L,"5'11""",171,1994-01-21,USA,undrafted,undrafted,undrafted,undrafted,undrafted,13,https://assets.nhle.com/mugs/nhl/latest/8479969.png,Griffen Molino,Griffen Molino,
8479970,Joseph Gambardella,C,L,"5'10""",200,1993-12-01,USA,undrafted,undrafted,undrafted,undrafted,undrafted,36,https://assets.nhle.com/mugs/nhl/latest/8479970.png,Joseph Gambardella,Joseph Gambardella,
8479972,Mason Shaw,C,L,"5'10""",184,1998-11-03,CAN,2017,MIN,4,4,97,15,https://assets.nhle.com/mugs/nhl/20232024/MIN/8479972.png,Mason Shaw,Mason Shaw,
8479973,Stuart Skinner,G,L,"6'4""",230,1998-11-01,CAN,2017,EDM,3,16,78,74,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479973.png,Stuart Skinner,Stuart Skinner,
8479974,Nolan Patrick,C,R,"6'2""",201,1998-09-19,CAN,2017,PHI,1,2,2,41,https://assets.nhle.com/mugs/nhl/latest/8479974.png,Nolan Patrick,Nolan Patrick,
8479976,Juuso Valimaki,D,L,"6'2""",205,1998-10-06,FIN,2017,CGY,1,16,16,4,https://assets.nhle.com/mugs/nhl/20232024/ARI/8479976.png,Juuso Valimaki,Juuso Valimaki,
8479977,Kailer Yamamoto,R,R,"5'8""",153,1998-09-29,USA,2017,EDM,1,22,22,56,https://assets.nhle.com/mugs/nhl/20232024/SEA/8479977.png,Kailer Yamamoto,Kailer Yamamoto,
8479979,Jake Oettinger,G,L,"6'6""",224,1998-12-18,USA,2017,DAL,1,26,26,29,https://assets.nhle.com/mugs/nhl/20232024/DAL/8479979.png,Jake Oettinger,Jake Oettinger,
8479980,Nicolas Hague,D,L,"6'6""",240,1998-12-05,CAN,2017,VGK,2,3,34,14,https://assets.nhle.com/mugs/nhl/20232024/VGK/8479980.png,Nicolas Hague,Nicolas Hague,
8479981,Jonah Gadjovich,L,L,"6'2""",209,1998-10-12,CAN,2017,VAN,2,24,55,12,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479981.png,Jonah Gadjovich,Jonah Gadjovich,
8479982,Conor Timmins,D,R,"6'2""",206,1998-09-18,CAN,2017,COL,2,1,32,25,https://assets.nhle.com/mugs/nhl/20232024/TOR/8479982.png,Conor Timmins,Conor Timmins,
8479983,Mario Ferraro,D,L,"6'0""",209,1998-09-17,CAN,2017,SJS,2,18,49,38,https://assets.nhle.com/mugs/nhl/20232024/SJS/8479983.png,Mario Ferraro,Mario Ferraro,
8479984,Cal Foote,D,R,"6'5""",224,1998-12-13,USA,2017,TBL,1,14,14,52,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479984.png,Cal Foote,Cal Foote,
8479985,Cale Fleury,D,R,"6'1""",204,1998-11-19,CAN,2017,MTL,3,25,87,27,https://assets.nhle.com/mugs/nhl/20232024/SEA/8479985.png,Cale Fleury,Cale Fleury,
8479986,Kole Lind,R,R,"6'1""",193,1998-10-16,CAN,2017,VAN,2,2,33,73,https://assets.nhle.com/mugs/nhl/20232024/SEA/8479986.png,Kole Lind,Kole Lind,
8479987,Morgan Geekie,C,R,"6'3""",202,1998-07-20,CAN,2017,CAR,3,5,67,39,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479987.png,Morgan Geekie,Morgan Geekie,
8479991,Jake Leschyshyn,C,L,"5'11""",198,1999-03-10,USA,2017,VGK,2,31,62,15,https://assets.nhle.com/mugs/nhl/20232024/NYR/8479991.png,Jake Leschyshyn,Jake Leschyshyn,
8479992,Michael Rasmussen,C,L,"6'6""",220,1999-04-17,CAN,2017,DET,1,9,9,27,https://assets.nhle.com/mugs/nhl/20232024/DET/8479992.png,Michael Rasmussen,Michael Rasmussen,
8479994,Jaret Anderson-Dolan,C,L,"5'11""",200,1999-09-12,CAN,2017,LAK,2,10,41,28,https://assets.nhle.com/mugs/nhl/20232024/NSH/8479994.png,Jaret Anderson-Dolan,Jaret Anderson-Dolan,
8479996,Cody Glass,C,R,"6'3""",206,1999-04-01,CAN,2017,VGK,1,6,6,8,https://assets.nhle.com/mugs/nhl/20232024/NSH/8479996.png,Cody Glass,Cody Glass,
8479998,Mikey Anderson,D,L,"6'0""",195,1999-05-25,USA,2017,LAK,4,10,103,44,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479998.png,Mikey Anderson,Mikey Anderson,
8479999,Casey Mittelstadt,C,L,"6'1""",195,1998-11-22,USA,2017,BUF,1,8,8,37,https://assets.nhle.com/mugs/nhl/20232024/COL/8479999.png,Casey Mittelstadt,Casey Mittelstadt,
8480001,Urho Vaakanainen,D,L,"6'2""",200,1999-01-01,FIN,2017,BOS,1,18,18,5,https://assets.nhle.com/mugs/nhl/20232024/ANA/8480001.png,Urho Vaakanainen,Urho Vaakanainen,
8480002,Nico Hischier,C,L,"6'1""",175,1999-01-04,SUI,2017,NJD,1,1,1,13,https://assets.nhle.com/mugs/nhl/20232024/NJD/8480002.png,Nico Hischier,Nico Hischier,
8480003,Jesper Boqvist,C,L,"6'1""",184,1998-10-30,SWE,2017,NJD,2,5,36,70,https://assets.nhle.com/mugs/nhl/20232024/BOS/8480003.png,Jesper Boqvist,Jesper Boqvist,
8480005,Kristian Vesalainen,L,L,"6'3""",207,1999-06-01,FIN,2017,WPG,1,24,24,93,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480005.png,Kristian Vesalainen,Kristian Vesalainen,
8480007,Jonas Rondbjerg,R,L,"6'2""",202,1999-03-31,DEN,2017,VGK,3,3,65,46,https://assets.nhle.com/mugs/nhl/20232024/VGK/8480007.png,Jonas Rondbjerg,Jonas Rondbjerg,
8480008,Adam Ruzicka,C,L,"6'4""",215,1999-05-11,SVK,2017,CGY,4,16,109,83,https://assets.nhle.com/mugs/nhl/latest/8480008.png,Adam Ruzicka,Adam Ruzicka,
8480009,Eeli Tolvanen,R,L,"5'10""",191,1999-04-22,FIN,2017,NSH,1,30,30,20,https://assets.nhle.com/mugs/nhl/20232024/SEA/8480009.png,Eeli Tolvanen,Eeli Tolvanen,
8480011,Klim Kostin,C,L,"6'4""",232,1999-05-05,RUS,2017,STL,1,31,31,10,https://assets.nhle.com/mugs/nhl/20232024/SJS/8480011.png,Klim Kostin,Klim Kostin,
8480012,Elias Pettersson,C,L,"6'2""",176,1998-11-12,SWE,2017,VAN,1,5,5,40,https://assets.nhle.com/mugs/nhl/20232024/VAN/8480012.png,Elias Pettersson,Elias Pettersson,
8480014,Gabriel Vilardi,C,R,"6'3""",216,1999-08-16,CAN,2017,LAK,1,11,11,13,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480014.png,Gabriel Vilardi,Gabriel Vilardi,
8480015,Owen Tippett,R,R,"6'1""",210,1999-02-16,CAN,2017,FLA,1,10,10,74,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480015.png,Owen Tippett,Owen Tippett,
8480018,Nick Suzuki,C,R,"5'11""",212,1999-08-10,CAN,2017,VGK,1,13,13,14,https://assets.nhle.com/mugs/nhl/20232024/MTL/8480018.png,Nick Suzuki,Nick Suzuki,
8480019,Isaac Ratcliffe,L,L,"6'6""",200,1999-02-15,CAN,2017,PHI,2,4,35,76,https://assets.nhle.com/mugs/nhl/latest/8480019.png,Isaac Ratcliffe,Isaac Ratcliffe,
8480021,Jack Studnicka,C,R,"6'1""",187,1999-02-18,CAN,2017,BOS,2,22,53,16,https://assets.nhle.com/mugs/nhl/20232024/SJS/8480021.png,Jack Studnicka,Jack Studnicka,
8480022,Michael DiPietro,G,L,"6'1""",207,1999-06-09,CAN,2017,VAN,3,2,64,80,https://assets.nhle.com/mugs/nhl/20232024/BOS/8480022.png,Michael DiPietro,Michael DiPietro,
